id,time,era,n,n_mature,n_pup_produced
25-mls-base-1979-corrected,1977,VIRG,1910.6543,657.212783120104,67142.73288063
25-mls-base-1979-corrected,1977.25,VIRG,1678.2124,598.529158536203,61181.63474871
25-mls-base-1979-corrected,1977.5,VIRG,1485.4188,545.376979562683,55774.831210748
25-mls-base-1979-corrected,1977.75,VIRG,1324.1234,497.206855806623,50868.334920042
25-mls-base-1979-corrected,1978,INIT,1818.0608,580.829538733444,58739.312458814
25-mls-base-1979-corrected,1978.25,INIT,1587.8008,523.971288036643,53033.768933124
25-mls-base-1979-corrected,1978.5,INIT,1396.7964,473.013404965863,47913.611823006
25-mls-base-1979-corrected,1978.75,INIT,1236.8079,427.370371871543,43320.092495684
25-mls-base-1979-corrected,1979,TIME,2576.0463,830.247003436026,83187.147988742
25-mls-base-1979-corrected,1979.25,TIME,2250.0493,752.701162871585,75458.899741418
25-mls-base-1979-corrected,1979.5,TIME,1980.9505,682.809186678324,68482.783349322
25-mls-base-1979-corrected,1979.75,TIME,1755.6749,619.191014019044,62130.289320314
25-mls-base-1979-corrected,1980,TIME,2621.0714,805.915743586386,82068.076376118
25-mls-base-1979-corrected,1980.25,TIME,2292.6772,731.506344939865,74529.773809976
25-mls-base-1979-corrected,1980.5,TIME,2022.3711,665.194190113024,67804.058537812
25-mls-base-1979-corrected,1980.75,TIME,1794.7735,604.233059180624,61615.262698232
25-mls-base-1979-corrected,1981,TIME,2365.3273,829.527071043224,83757.534379222
25-mls-base-1979-corrected,1981.25,TIME,2077.2141,750.439269287384,75818.580886178
25-mls-base-1979-corrected,1981.5,TIME,1838.2007,680.638369300143,68803.048358384
25-mls-base-1979-corrected,1981.75,TIME,1631.3651,615.164326758003,62220.1777943
25-mls-base-1979-corrected,1982,TIME,2053.8944,843.012924251883,85102.487947768
25-mls-base-1979-corrected,1982.25,TIME,1807.4308,761.138621394683,76885.025611228
25-mls-base-1979-corrected,1982.5,TIME,1603.2667,690.056655262483,69740.143450328
25-mls-base-1979-corrected,1982.75,TIME,1425.7186,623.640633236842,63064.722372704
25-mls-base-1979-corrected,1983,TIME,2085.1087,795.482772315585,81649.900165658
25-mls-base-1979-corrected,1983.25,TIME,1826.2116,720.049186277804,73945.52660968
25-mls-base-1979-corrected,1983.5,TIME,1614.3271,654.511441959543,67242.958196454
25-mls-base-1979-corrected,1983.75,TIME,1434.3962,593.822332299763,61033.870625286
25-mls-base-1979-corrected,1984,TIME,1587.8744,721.516959682022,75129.167812132
25-mls-base-1979-corrected,1984.25,TIME,1408.4713,653.525961954642,68081.877419444
25-mls-base-1979-corrected,1984.5,TIME,1255.7672,592.923478427541,61794.484024304
25-mls-base-1979-corrected,1984.75,TIME,1120.9963,536.436985088481,55934.890817078
25-mls-base-1979-corrected,1985,TIME,1519.1879,690.752424271783,71169.794943448
25-mls-base-1979-corrected,1985.25,TIME,1338.1392,626.338622045662,64571.149521956
25-mls-base-1979-corrected,1985.5,TIME,1186.346,568.227902904942,58609.525419084
25-mls-base-1979-corrected,1985.75,TIME,1052.9531,512.646636093622,52911.524266202
