id,like_comp,fleet,phase,value,sizefreq_method
43-CAAL-revASPM-13,1,13,1,1,1
43-CAAL-revASPM-13,1,16,1,1,1
43-CAAL-revASPM-13,4,13,1,1,1
43-CAAL-revASPM-13,5,13,1,1,1
43-CAAL-revASPM-13,7,13,1,1,1
