id,Year,B.Bmsy,F.Fmsy
11-CAAL-no-ageerr,1952,4.56895,0.0114282
11-CAAL-no-ageerr,1953,4.56527,0.144767
11-CAAL-no-ageerr,1954,4.16162,1.09891
11-CAAL-no-ageerr,1955,2.04679,0.693289
11-CAAL-no-ageerr,1956,1.71512,0.584547
11-CAAL-no-ageerr,1957,1.64239,0.523915
11-CAAL-no-ageerr,1958,1.63515,0.948899
11-CAAL-no-ageerr,1959,1.28124,0.818902
11-CAAL-no-ageerr,1960,1.22072,0.87316
11-CAAL-no-ageerr,1961,1.1738,1.55223
11-CAAL-no-ageerr,1962,0.785919,1.56506
11-CAAL-no-ageerr,1963,0.643877,2.02893
11-CAAL-no-ageerr,1964,0.458581,1.08216
11-CAAL-no-ageerr,1965,0.623916,1.30333
11-CAAL-no-ageerr,1966,0.599779,1.61933
11-CAAL-no-ageerr,1967,0.536531,0.839485
11-CAAL-no-ageerr,1968,0.726222,0.632403
11-CAAL-no-ageerr,1969,0.887091,0.555917
11-CAAL-no-ageerr,1970,1.07095,1.36447
11-CAAL-no-ageerr,1971,0.748042,2.09641
11-CAAL-no-ageerr,1972,0.485699,2.27376
11-CAAL-no-ageerr,1973,0.414299,2.38183
11-CAAL-no-ageerr,1974,0.348252,2.513
11-CAAL-no-ageerr,1975,0.313723,2.05736
11-CAAL-no-ageerr,1976,0.336042,1.97322
11-CAAL-no-ageerr,1977,0.353542,0.937661
11-CAAL-no-ageerr,1978,0.509242,1.77391
11-CAAL-no-ageerr,1979,0.397044,1.97702
11-CAAL-no-ageerr,1980,0.359349,1.2596
11-CAAL-no-ageerr,1981,0.532414,2.48531
11-CAAL-no-ageerr,1982,0.361733,3.02023
11-CAAL-no-ageerr,1983,0.323428,2.08208
11-CAAL-no-ageerr,1984,0.330561,2.11069
11-CAAL-no-ageerr,1985,0.348981,2.13936
11-CAAL-no-ageerr,1986,0.280058,1.84513
11-CAAL-no-ageerr,1987,0.326366,1.78317
11-CAAL-no-ageerr,1988,0.295078,2.51849
11-CAAL-no-ageerr,1989,0.267122,3.47471
11-CAAL-no-ageerr,1990,0.24726,2.60745
11-CAAL-no-ageerr,1991,0.246297,2.10293
11-CAAL-no-ageerr,1992,0.275417,1.55909
11-CAAL-no-ageerr,1993,0.334536,1.986
11-CAAL-no-ageerr,1994,0.362947,2.98145
11-CAAL-no-ageerr,1995,0.319277,2.7052
11-CAAL-no-ageerr,1996,0.349148,2.25684
11-CAAL-no-ageerr,1997,0.393065,2.12931
11-CAAL-no-ageerr,1998,0.408753,2.57562
11-CAAL-no-ageerr,1999,0.522258,2.43235
11-CAAL-no-ageerr,2000,0.421546,2.01558
11-CAAL-no-ageerr,2001,0.488866,1.57716
11-CAAL-no-ageerr,2002,0.580622,1.78811
11-CAAL-no-ageerr,2003,0.451143,2.42866
11-CAAL-no-ageerr,2004,0.410703,2.58035
11-CAAL-no-ageerr,2005,0.286601,2.47329
11-CAAL-no-ageerr,2006,0.276601,2.13908
11-CAAL-no-ageerr,2007,0.303616,1.87813
11-CAAL-no-ageerr,2008,0.316108,2.1626
11-CAAL-no-ageerr,2009,0.312182,1.87898
11-CAAL-no-ageerr,2010,0.343982,1.89104
11-CAAL-no-ageerr,2011,0.333393,2.30815
11-CAAL-no-ageerr,2012,0.272102,2.62323
11-CAAL-no-ageerr,2013,0.2185,2.03119
11-CAAL-no-ageerr,2014,0.261076,2.59617
11-CAAL-no-ageerr,2015,0.191139,2.87459
11-CAAL-no-ageerr,2016,0.170371,2.66564
11-CAAL-no-ageerr,2017,0.178347,2.26639
11-CAAL-no-ageerr,2018,0.191906,2.39305
11-CAAL-no-ageerr,2019,0.190908,2.39483
11-CAAL-no-ageerr,2020,0.176327,2.53698
11-CAAL-no-ageerr,2021,0.152509,2.96999
11-CAAL-no-ageerr,2022,0.159925,2.21818
11-CAAL-no-ageerr,2023,0.209139,2.21818
