"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 12932.5 0 NA NA
"SSB_Initial" "SSB_Initial" 12932.5 0 NA NA
"SSB_1952" "SSB_1952" 13116.2 0 NA NA
"SSB_1953" "SSB_1953" 13105.6 0 NA NA
"SSB_1954" "SSB_1954" 11946.9 0 NA NA
"SSB_1955" "SSB_1955" 5875.78 0 NA NA
"SSB_1956" "SSB_1956" 4923.64 0 NA NA
"SSB_1957" "SSB_1957" 4714.86 0 NA NA
"SSB_1958" "SSB_1958" 4694.09 0 NA NA
"SSB_1959" "SSB_1959" 3678.09 0 NA NA
"SSB_1960" "SSB_1960" 3504.37 0 NA NA
"SSB_1961" "SSB_1961" 3369.66 0 NA NA
"SSB_1962" "SSB_1962" 2256.16 0 NA NA
"SSB_1963" "SSB_1963" 1848.4 0 NA NA
"SSB_1964" "SSB_1964" 1316.46 0 NA NA
"SSB_1965" "SSB_1965" 1791.09 0 NA NA
"SSB_1966" "SSB_1966" 1721.8 0 NA NA
"SSB_1967" "SSB_1967" 1540.23 0 NA NA
"SSB_1968" "SSB_1968" 2084.79 0 NA NA
"SSB_1969" "SSB_1969" 2546.6 0 NA NA
"SSB_1970" "SSB_1970" 3074.39 0 NA NA
"SSB_1971" "SSB_1971" 2147.42 0 NA NA
"SSB_1972" "SSB_1972" 1394.31 0 NA NA
"SSB_1973" "SSB_1973" 1189.34 0 NA NA
"SSB_1974" "SSB_1974" 999.736 0 NA NA
"SSB_1975" "SSB_1975" 900.614 0 NA NA
"SSB_1976" "SSB_1976" 964.686 0 NA NA
"SSB_1977" "SSB_1977" 1014.92 0 NA NA
"SSB_1978" "SSB_1978" 1461.9 0 NA NA
"SSB_1979" "SSB_1979" 1139.81 0 NA NA
"SSB_1980" "SSB_1980" 1031.59 0 NA NA
"SSB_1981" "SSB_1981" 1528.42 0 NA NA
"SSB_1982" "SSB_1982" 1038.44 0 NA NA
"SSB_1983" "SSB_1983" 928.474 0 NA NA
"SSB_1984" "SSB_1984" 948.951 0 NA NA
"SSB_1985" "SSB_1985" 1001.83 0 NA NA
"SSB_1986" "SSB_1986" 803.969 0 NA NA
"SSB_1987" "SSB_1987" 936.91 0 NA NA
"SSB_1988" "SSB_1988" 847.088 0 NA NA
"SSB_1989" "SSB_1989" 766.835 0 NA NA
"SSB_1990" "SSB_1990" 709.816 0 NA NA
"SSB_1991" "SSB_1991" 707.051 0 NA NA
"SSB_1992" "SSB_1992" 790.648 0 NA NA
"SSB_1993" "SSB_1993" 960.361 0 NA NA
"SSB_1994" "SSB_1994" 1041.92 0 NA NA
"SSB_1995" "SSB_1995" 916.559 0 NA NA
"SSB_1996" "SSB_1996" 1002.31 0 NA NA
"SSB_1997" "SSB_1997" 1128.38 0 NA NA
"SSB_1998" "SSB_1998" 1173.42 0 NA NA
"SSB_1999" "SSB_1999" 1499.26 0 NA NA
"SSB_2000" "SSB_2000" 1210.14 0 NA NA
"SSB_2001" "SSB_2001" 1403.4 0 NA NA
"SSB_2002" "SSB_2002" 1666.81 0 NA NA
"SSB_2003" "SSB_2003" 1295.11 0 NA NA
"SSB_2004" "SSB_2004" 1179.02 0 NA NA
"SSB_2005" "SSB_2005" 822.754 0 NA NA
"SSB_2006" "SSB_2006" 794.048 0 NA NA
"SSB_2007" "SSB_2007" 871.599 0 NA NA
"SSB_2008" "SSB_2008" 907.461 0 NA NA
"SSB_2009" "SSB_2009" 896.189 0 NA NA
"SSB_2010" "SSB_2010" 987.478 0 NA NA
"SSB_2011" "SSB_2011" 957.08 0 NA NA
"SSB_2012" "SSB_2012" 781.132 0 NA NA
"SSB_2013" "SSB_2013" 627.254 0 NA NA
