"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 21894.5 12427.4 NA NA
"SSB_Initial" "SSB_Initial" 21894.5 12427.4 NA NA
"SSB_1952" "SSB_1952" 21896 12529.8 NA NA
"SSB_1953" "SSB_1953" 21841.2 12525 NA NA
"SSB_1954" "SSB_1954" 20611.1 12523.6 NA NA
"SSB_1955" "SSB_1955" 13898.3 12437.2 NA NA
"SSB_1956" "SSB_1956" 12803 12319.6 NA NA
"SSB_1957" "SSB_1957" 12745.2 12270.2 NA NA
"SSB_1958" "SSB_1958" 12922.4 12305.2 NA NA
"SSB_1959" "SSB_1959" 11970.6 12251.9 NA NA
"SSB_1960" "SSB_1960" 11817.3 12303.5 NA NA
"SSB_1961" "SSB_1961" 11683.5 12322.8 NA NA
"SSB_1962" "SSB_1962" 10504.1 12203.5 NA NA
"SSB_1963" "SSB_1963" 10141.9 12205.1 NA NA
"SSB_1964" "SSB_1964" 9841.23 12196.2 NA NA
"SSB_1965" "SSB_1965" 10895.7 12445.6 NA NA
"SSB_1966" "SSB_1966" 11447.9 12578.7 NA NA
"SSB_1967" "SSB_1967" 11543.8 12672.1 NA NA
"SSB_1968" "SSB_1968" 12490.9 12802.6 NA NA
"SSB_1969" "SSB_1969" 13483.5 12891.4 NA NA
"SSB_1970" "SSB_1970" 14282.4 12932.8 NA NA
"SSB_1971" "SSB_1971" 13503.6 12813.2 NA NA
"SSB_1972" "SSB_1972" 12707.3 12709.7 NA NA
"SSB_1973" "SSB_1973" 12525 12657.6 NA NA
"SSB_1974" "SSB_1974" 12608.3 12639.3 NA NA
"SSB_1975" "SSB_1975" 13030 12687.7 NA NA
"SSB_1976" "SSB_1976" 13643.5 12777.2 NA NA
"SSB_1977" "SSB_1977" 14211.4 12887.9 NA NA
"SSB_1978" "SSB_1978" 15286 13056.2 NA NA
"SSB_1979" "SSB_1979" 15198.1 13111.2 NA NA
"SSB_1980" "SSB_1980" 15111.1 13181.1 NA NA
"SSB_1981" "SSB_1981" 15479.4 13209.1 NA NA
"SSB_1982" "SSB_1982" 14464.4 13082.2 NA NA
"SSB_1983" "SSB_1983" 13516.9 12963 NA NA
"SSB_1984" "SSB_1984" 13790.8 12889 NA NA
"SSB_1985" "SSB_1985" 13780.1 12783.1 NA NA
"SSB_1986" "SSB_1986" 13712.6 12703.9 NA NA
"SSB_1987" "SSB_1987" 13932.8 12697.1 NA NA
"SSB_1988" "SSB_1988" 14287.1 12747.5 NA NA
"SSB_1989" "SSB_1989" 14241.4 12769.7 NA NA
"SSB_1990" "SSB_1990" 13412.2 12730.3 NA NA
"SSB_1991" "SSB_1991" 13475.2 12720.3 NA NA
"SSB_1992" "SSB_1992" 13845.9 12692.6 NA NA
"SSB_1993" "SSB_1993" 14338.8 12683.5 NA NA
"SSB_1994" "SSB_1994" 14535.6 12716.4 NA NA
"SSB_1995" "SSB_1995" 13905.9 12710.4 NA NA
"SSB_1996" "SSB_1996" 14032.3 12782.4 NA NA
"SSB_1997" "SSB_1997" 14453.2 12834.5 NA NA
"SSB_1998" "SSB_1998" 14677.9 12801.8 NA NA
"SSB_1999" "SSB_1999" 13558 12607.1 NA NA
"SSB_2000" "SSB_2000" 12732 12381.5 NA NA
"SSB_2001" "SSB_2001" 12308 12224.4 NA NA
"SSB_2002" "SSB_2002" 12340.8 12139.5 NA NA
"SSB_2003" "SSB_2003" 12478.3 12072.6 NA NA
"SSB_2004" "SSB_2004" 11865.6 11965.4 NA NA
"SSB_2005" "SSB_2005" 11645 11915.4 NA NA
"SSB_2006" "SSB_2006" 11767.2 11921.8 NA NA
"SSB_2007" "SSB_2007" 12026.4 11934.9 NA NA
"SSB_2008" "SSB_2008" 12266.4 11940.2 NA NA
"SSB_2009" "SSB_2009" 12129.5 11902.2 NA NA
"SSB_2010" "SSB_2010" 12134.6 11855.8 NA NA
"SSB_2011" "SSB_2011" 12100.4 11819.1 NA NA
"SSB_2012" "SSB_2012" 11882.4 11774.8 NA NA
"SSB_2013" "SSB_2013" 11773.4 11751.7 NA NA
"SSB_2014" "SSB_2014" 12163.3 11792.2 NA NA
"SSB_2015" "SSB_2015" 12056.5 11772.3 NA NA
"SSB_2016" "SSB_2016" 12015 11790.9 NA NA
"SSB_2017" "SSB_2017" 12342.5 11849.4 NA NA
"SSB_2018" "SSB_2018" 12765.4 11923.4 NA NA
"SSB_2019" "SSB_2019" 13012.6 12004.1 NA NA
"SSB_2020" "SSB_2020" 13356 12127.1 NA NA
"SSB_2021" "SSB_2021" 13724.7 12244.6 NA NA
"SSB_2022" "SSB_2022" 13972.1 12337.2 NA NA
"SSB_2023" "SSB_2023" 14355.7 12412.6 NA NA
"Recr_Virgin" "Recr_Virgin" 308.899 175.332 NA NA
"Recr_Initial" "Recr_Initial" 308.899 175.332 NA NA
"Recr_1952" "Recr_1952" 309.065 185.97 NA NA
"Recr_1953" "Recr_1953" 309.043 185.947 NA NA
"Recr_1954" "Recr_1954" 307.922 185.89 NA NA
"Recr_1955" "Recr_1955" 298.424 187.972 NA NA
"Recr_1956" "Recr_1956" 296.063 189.033 NA NA
"Recr_1957" "Recr_1957" 295.983 189.008 NA NA
"Recr_1958" "Recr_1958" 296.472 188.831 NA NA
"Recr_1959" "Recr_1959" 294.184 190.218 NA NA
"Recr_1960" "Recr_1960" 293.871 190.652 NA NA
"Recr_1961" "Recr_1961" 293.619 191.004 NA NA
"Recr_1962" "Recr_1962" 290.131 193.759 NA NA
"Recr_1963" "Recr_1963" 288.981 195.007 NA NA
"Recr_1964" "Recr_1964" 288.034 196.164 NA NA
"Recr_1965" "Recr_1965" 291.921 193.516 NA NA
"Recr_1966" "Recr_1966" 293.933 192.578 NA NA
"Recr_1967" "Recr_1967" 294.678 192.775 NA NA
"Recr_1968" "Recr_1968" 297.884 191.365 NA NA
"Recr_1969" "Recr_1969" 301.081 190.361 NA NA
"Recr_1970" "Recr_1970" 303.832 190.039 NA NA
"Recr_1971" "Recr_1971" 303.51 191.535 NA NA
"Recr_1972" "Recr_1972" 303.327 193.704 NA NA
"Recr_1973" "Recr_1973" 305.205 195.632 NA NA
"Recr_1974" "Recr_1974" 308.847 197.898 NA NA
"Recr_1975" "Recr_1975" 314.937 200.561 NA NA
"Recr_1976" "Recr_1976" 321.828 202.88 NA NA
"Recr_1977" "Recr_1977" 321.504 201.098 NA NA
"Recr_1978" "Recr_1978" 315.754 195.75 NA NA
"Recr_1979" "Recr_1979" 314.738 194.735 NA NA
"Recr_1980" "Recr_1980" 307.314 191.679 NA NA
"Recr_1981" "Recr_1981" 294.607 186.263 NA NA
"Recr_1982" "Recr_1982" 290.287 186.404 NA NA
"Recr_1983" "Recr_1983" 283.255 185.806 NA NA
"Recr_1984" "Recr_1984" 288.371 189.132 NA NA
"Recr_1985" "Recr_1985" 297.163 193.664 NA NA
"Recr_1986" "Recr_1986" 307.24 194.727 NA NA
"Recr_1987" "Recr_1987" 310.042 192.984 NA NA
"Recr_1988" "Recr_1988" 297.362 188.218 NA NA
"Recr_1989" "Recr_1989" 289.636 185.674 NA NA
"Recr_1990" "Recr_1990" 293.211 189.041 NA NA
"Recr_1991" "Recr_1991" 308.345 194.444 NA NA
"Recr_1992" "Recr_1992" 322.047 197.24 NA NA
"Recr_1993" "Recr_1993" 329.173 197.735 NA NA
"Recr_1994" "Recr_1994" 333.8 197.309 NA NA
"Recr_1995" "Recr_1995" 331.721 193.811 NA NA
"Recr_1996" "Recr_1996" 319.944 186.216 NA NA
"Recr_1997" "Recr_1997" 302.738 180.157 NA NA
"Recr_1998" "Recr_1998" 297.978 179.345 NA NA
"Recr_1999" "Recr_1999" 301.827 182.356 NA NA
"Recr_2000" "Recr_2000" 309.096 184.271 NA NA
"Recr_2001" "Recr_2001" 308.338 182.758 NA NA
"Recr_2002" "Recr_2002" 294.411 179.935 NA NA
"Recr_2003" "Recr_2003" 280.926 177.903 NA NA
"Recr_2004" "Recr_2004" 273.15 178.063 NA NA
"Recr_2005" "Recr_2005" 271.082 178.054 NA NA
"Recr_2006" "Recr_2006" 267.979 176.504 NA NA
"Recr_2007" "Recr_2007" 264.915 175.046 NA NA
"Recr_2008" "Recr_2008" 265.325 174.921 NA NA
"Recr_2009" "Recr_2009" 264.717 175.165 NA NA
"Recr_2010" "Recr_2010" 265.016 175.639 NA NA
"Recr_2011" "Recr_2011" 265.598 176.199 NA NA
"Recr_2012" "Recr_2012" 264.744 176.438 NA NA
"Recr_2013" "Recr_2013" 262.871 176.476 NA NA
"Recr_2014" "Recr_2014" 263.805 177 NA NA
"Recr_2015" "Recr_2015" 267.79 179.764 NA NA
"Recr_2016" "Recr_2016" 274.643 183.423 NA NA
"Recr_2017" "Recr_2017" 281.636 186.034 NA NA
"Recr_2018" "Recr_2018" 288.535 187.968 NA NA
"Recr_2019" "Recr_2019" 292.515 188.31 NA NA
"Recr_2020" "Recr_2020" 292.569 186.791 NA NA
"Recr_2021" "Recr_2021" 294.44 186.232 NA NA
"Recr_2022" "Recr_2022" 298.316 187.861 NA NA
"Recr_2023" "Recr_2023" 299.083 187.641 NA NA
"SPRratio_1952" "SPRratio_1952" 0.0121259 0.00686474 -143.906 0
"SPRratio_1953" "SPRratio_1953" 0.260505 0.135035 -5.47633 2.17648e-08
"SPRratio_1954" "SPRratio_1954" 0.88643 0.259982 -0.436837 0.331115
"SPRratio_1955" "SPRratio_1955" 0.630095 0.318525 -1.16131 0.122759
"SPRratio_1956" "SPRratio_1956" 0.552988 0.310086 -1.44158 0.0747109
"SPRratio_1957" "SPRratio_1957" 0.507889 0.29891 -1.64635 0.0498458
"SPRratio_1958" "SPRratio_1958" 0.693746 0.33764 -0.907043 0.182192
"SPRratio_1959" "SPRratio_1959" 0.597491 0.339741 -1.18476 0.118057
"SPRratio_1960" "SPRratio_1960" 0.615088 0.345525 -1.11399 0.132641
"SPRratio_1961" "SPRratio_1961" 0.792904 0.367386 -0.5637 0.286479
"SPRratio_1962" "SPRratio_1962" 0.727123 0.391891 -0.696307 0.243118
"SPRratio_1963" "SPRratio_1963" 0.744773 0.401095 -0.636326 0.262282
"SPRratio_1964" "SPRratio_1964" 0.478704 0.345039 -1.51083 0.0654156
"SPRratio_1965" "SPRratio_1965" 0.549628 0.347539 -1.29589 0.0975072
"SPRratio_1966" "SPRratio_1966" 0.589435 0.35432 -1.15874 0.123281
"SPRratio_1967" "SPRratio_1967" 0.406358 0.280467 -2.11662 0.0171461
"SPRratio_1968" "SPRratio_1968" 0.332685 0.233577 -2.85694 0.00213878
"SPRratio_1969" "SPRratio_1969" 0.322674 0.218104 -3.10552 0.000949781
"SPRratio_1970" "SPRratio_1970" 0.603594 0.307806 -1.28784 0.0989004
"SPRratio_1971" "SPRratio_1971" 0.630146 0.32521 -1.13728 0.127711
"SPRratio_1972" "SPRratio_1972" 0.569263 0.32315 -1.33293 0.0912772
"SPRratio_1973" "SPRratio_1973" 0.546873 0.318095 -1.4245 0.0771503
"SPRratio_1974" "SPRratio_1974" 0.491658 0.296845 -1.71248 0.0434036
"SPRratio_1975" "SPRratio_1975" 0.440414 0.269816 -2.07395 0.0190417
"SPRratio_1976" "SPRratio_1976" 0.413908 0.252714 -2.31919 0.0101923
"SPRratio_1977" "SPRratio_1977" 0.266116 0.176427 -4.15969 1.59431e-05
"SPRratio_1978" "SPRratio_1978" 0.504589 0.266515 -1.85885 0.0315243
"SPRratio_1979" "SPRratio_1979" 0.460249 0.25784 -2.09335 0.0181587
"SPRratio_1980" "SPRratio_1980" 0.359807 0.219065 -2.92239 0.00173686
"SPRratio_1981" "SPRratio_1981" 0.603601 0.295089 -1.34332 0.0895841
"SPRratio_1982" "SPRratio_1982" 0.600769 0.309322 -1.29067 0.09841
"SPRratio_1983" "SPRratio_1983" 0.418093 0.262473 -2.21702 0.013311
"SPRratio_1984" "SPRratio_1984" 0.457571 0.272903 -1.98763 0.0234264
