id,Year,B.Bmsy,F.Fmsy
46-CAAL-revASPM-16,1952,4.54028,0.00973743
46-CAAL-revASPM-16,1953,4.52892,0.118341
46-CAAL-revASPM-16,1954,4.27385,0.810667
46-CAAL-revASPM-16,1955,2.88191,0.402384
46-CAAL-revASPM-16,1956,2.6548,0.317513
46-CAAL-revASPM-16,1957,2.64281,0.281162
46-CAAL-revASPM-16,1958,2.67955,0.462938
46-CAAL-revASPM-16,1959,2.48219,0.370532
46-CAAL-revASPM-16,1960,2.45039,0.38949
46-CAAL-revASPM-16,1961,2.42266,0.610508
46-CAAL-revASPM-16,1962,2.1781,0.506503
46-CAAL-revASPM-16,1963,2.10299,0.532597
46-CAAL-revASPM-16,1964,2.04065,0.264754
46-CAAL-revASPM-16,1965,2.2593,0.32023
46-CAAL-revASPM-16,1966,2.3738,0.36734
46-CAAL-revASPM-16,1967,2.39368,0.20348
46-CAAL-revASPM-16,1968,2.59009,0.164168
46-CAAL-revASPM-16,1969,2.79589,0.162255
46-CAAL-revASPM-16,1970,2.96156,0.369196
46-CAAL-revASPM-16,1971,2.80007,0.421813
46-CAAL-revASPM-16,1972,2.63496,0.368201
46-CAAL-revASPM-16,1973,2.59715,0.342077
46-CAAL-revASPM-16,1974,2.61442,0.294225
46-CAAL-revASPM-16,1975,2.70187,0.241716
46-CAAL-revASPM-16,1976,2.82906,0.225547
46-CAAL-revASPM-16,1977,2.94684,0.125382
46-CAAL-revASPM-16,1978,3.16966,0.266158
46-CAAL-revASPM-16,1979,3.15144,0.249162
46-CAAL-revASPM-16,1980,3.13339,0.18154
46-CAAL-revASPM-16,1981,3.20975,0.370864
46-CAAL-revASPM-16,1982,2.99929,0.391349
46-CAAL-revASPM-16,1983,2.80282,0.231955
46-CAAL-revASPM-16,1984,2.85961,0.257597
46-CAAL-revASPM-16,1985,2.85741,0.245356
46-CAAL-revASPM-16,1986,2.8434,0.210293
46-CAAL-revASPM-16,1987,2.88907,0.197515
46-CAAL-revASPM-16,1988,2.96253,0.266663
46-CAAL-revASPM-16,1989,2.95306,0.388351
46-CAAL-revASPM-16,1990,2.7811,0.264973
46-CAAL-revASPM-16,1991,2.79418,0.208793
46-CAAL-revASPM-16,1992,2.87104,0.182608
46-CAAL-revASPM-16,1993,2.97325,0.232568
46-CAAL-revASPM-16,1994,3.01406,0.378055
46-CAAL-revASPM-16,1995,2.88348,0.311139
46-CAAL-revASPM-16,1996,2.90969,0.279415
46-CAAL-revASPM-16,1997,2.99697,0.288586
46-CAAL-revASPM-16,1998,3.04357,0.466402
46-CAAL-revASPM-16,1999,2.81135,0.449342
46-CAAL-revASPM-16,2000,2.64007,0.392103
46-CAAL-revASPM-16,2001,2.55215,0.35012
46-CAAL-revASPM-16,2002,2.55896,0.347225
46-CAAL-revASPM-16,2003,2.58745,0.467171
46-CAAL-revASPM-16,2004,2.46042,0.39848
46-CAAL-revASPM-16,2005,2.41467,0.318828
46-CAAL-revASPM-16,2006,2.44002,0.274776
46-CAAL-revASPM-16,2007,2.49376,0.252084
46-CAAL-revASPM-16,2008,2.54353,0.300928
46-CAAL-revASPM-16,2009,2.51514,0.277917
46-CAAL-revASPM-16,2010,2.5162,0.272986
46-CAAL-revASPM-16,2011,2.5091,0.308228
46-CAAL-revASPM-16,2012,2.46389,0.298953
46-CAAL-revASPM-16,2013,2.44129,0.213215
46-CAAL-revASPM-16,2014,2.52214,0.29031
46-CAAL-revASPM-16,2015,2.5,0.268312
46-CAAL-revASPM-16,2016,2.49138,0.207845
46-CAAL-revASPM-16,2017,2.55929,0.188612
46-CAAL-revASPM-16,2018,2.647,0.218804
46-CAAL-revASPM-16,2019,2.69825,0.194788
46-CAAL-revASPM-16,2020,2.76946,0.189071
46-CAAL-revASPM-16,2021,2.84591,0.209603
46-CAAL-revASPM-16,2022,2.8972,0.175523
46-CAAL-revASPM-16,2023,2.97676,0.175523
