"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 11608.8 184.331 NA NA
"SSB_Initial" "SSB_Initial" 11608.8 184.331 NA NA
"SSB_1952" "SSB_1952" 11679.3 859.825 NA NA
"SSB_1953" "SSB_1953" 11649.3 835.102 NA NA
"SSB_1954" "SSB_1954" 10472.2 857.157 NA NA
"SSB_1955" "SSB_1955" 4365.92 1194.22 NA NA
"SSB_1956" "SSB_1956" 3518.76 991.461 NA NA
"SSB_1957" "SSB_1957" 3536.11 870.197 NA NA
"SSB_1958" "SSB_1958" 3637.64 831.081 NA NA
"SSB_1959" "SSB_1959" 2814.32 758.799 NA NA
"SSB_1960" "SSB_1960" 2613.25 696.302 NA NA
"SSB_1961" "SSB_1961" 2482.7 631.564 NA NA
"SSB_1962" "SSB_1962" 1585.85 516.363 NA NA
"SSB_1963" "SSB_1963" 1272.31 423.541 NA NA
"SSB_1964" "SSB_1964" 988.274 360.068 NA NA
"SSB_1965" "SSB_1965" 1360.65 413.68 NA NA
"SSB_1966" "SSB_1966" 1369.34 462.116 NA NA
"SSB_1967" "SSB_1967" 1057.74 470.546 NA NA
"SSB_1968" "SSB_1968" 1500.22 520.472 NA NA
"SSB_1969" "SSB_1969" 2015.36 610.105 NA NA
"SSB_1970" "SSB_1970" 2394.74 706.057 NA NA
"SSB_1971" "SSB_1971" 1788.97 637.373 NA NA
"SSB_1972" "SSB_1972" 1327.22 508.768 NA NA
"SSB_1973" "SSB_1973" 1326.9 454.389 NA NA
"SSB_1974" "SSB_1974" 1349.07 466.978 NA NA
"SSB_1975" "SSB_1975" 1449.04 506.079 NA NA
"SSB_1976" "SSB_1976" 1672.45 542.965 NA NA
"SSB_1977" "SSB_1977" 1885.6 573.183 NA NA
"SSB_1978" "SSB_1978" 2501.09 613.519 NA NA
"SSB_1979" "SSB_1979" 2358.87 539.839 NA NA
"SSB_1980" "SSB_1980" 2188.73 475.661 NA NA
"SSB_1981" "SSB_1981" 2512.81 443.093 NA NA
"SSB_1982" "SSB_1982" 1927.15 367.263 NA NA
"SSB_1983" "SSB_1983" 1370.84 302.388 NA NA
"SSB_1984" "SSB_1984" 1682.82 301.388 NA NA
"SSB_1985" "SSB_1985" 1719.36 303.291 NA NA
"SSB_1986" "SSB_1986" 1606.05 306.959 NA NA
"SSB_1987" "SSB_1987" 1720.41 317.613 NA NA
"SSB_1988" "SSB_1988" 1943.09 343.608 NA NA
"SSB_1989" "SSB_1989" 1936.03 345.347 NA NA
"SSB_1990" "SSB_1990" 1431.03 297.705 NA NA
"SSB_1991" "SSB_1991" 1513.48 289.968 NA NA
"SSB_1992" "SSB_1992" 1759.04 312.182 NA NA
"SSB_1993" "SSB_1993" 2041.06 343.157 NA NA
"SSB_1994" "SSB_1994" 2110.64 362.436 NA NA
"SSB_1995" "SSB_1995" 1745.07 324.448 NA NA
"SSB_1996" "SSB_1996" 1853.55 285.068 NA NA
"SSB_1997" "SSB_1997" 1906.97 248.115 NA NA
"SSB_1998" "SSB_1998" 2079.17 215.157 NA NA
"SSB_1999" "SSB_1999" 2170.47 199.832 NA NA
"SSB_2000" "SSB_2000" 2093.12 185.514 NA NA
"SSB_2001" "SSB_2001" 2359.38 191.06 NA NA
"SSB_2002" "SSB_2002" 2468.81 205.175 NA NA
"SSB_2003" "SSB_2003" 2049.53 199.69 NA NA
"SSB_2004" "SSB_2004" 1539.58 218.604 NA NA
"SSB_2005" "SSB_2005" 1233.92 205.337 NA NA
"SSB_2006" "SSB_2006" 1282.76 208.674 NA NA
"SSB_2007" "SSB_2007" 1405.1 223.338 NA NA
"SSB_2008" "SSB_2008" 1427.38 239.553 NA NA
"SSB_2009" "SSB_2009" 1318.44 229.425 NA NA
"SSB_2010" "SSB_2010" 1478.08 221.006 NA NA
"SSB_2011" "SSB_2011" 1484.21 210.686 NA NA
"SSB_2012" "SSB_2012" 1211.99 184.153 NA NA
"SSB_2013" "SSB_2013" 1015.94 154.867 NA NA
"SSB_2014" "SSB_2014" 1136.81 135.788 NA NA
"SSB_2015" "SSB_2015" 995.801 111.771 NA NA
"SSB_2016" "SSB_2016" 870.597 107.812 NA NA
"SSB_2017" "SSB_2017" 920.205 113.826 NA NA
"SSB_2018" "SSB_2018" 1088.8 132.39 NA NA
"SSB_2019" "SSB_2019" 1113.5 144.353 NA NA
"SSB_2020" "SSB_2020" 1063.23 159.843 NA NA
"SSB_2021" "SSB_2021" 1062.46 185.874 NA NA
"SSB_2022" "SSB_2022" 1284.4 264.797 NA NA
"SSB_2023" "SSB_2023" 1797.55 421.419 NA NA
"Recr_Virgin" "Recr_Virgin" 163.783 2.60065 NA NA
"Recr_Initial" "Recr_Initial" 163.783 2.60065 NA NA
"Recr_1952" "Recr_1952" 169.548 33.9561 NA NA
"Recr_1953" "Recr_1953" 170.473 33.9841 NA NA
"Recr_1954" "Recr_1954" 169.914 33.7824 NA NA
"Recr_1955" "Recr_1955" 155.196 30.994 NA NA
"Recr_1956" "Recr_1956" 150.444 29.9663 NA NA
"Recr_1957" "Recr_1957" 151.279 29.6857 NA NA
"Recr_1958" "Recr_1958" 152.584 29.6397 NA NA
"Recr_1959" "Recr_1959" 145.393 28.1068 NA NA
"Recr_1960" "Recr_1960" 143.156 27.3809 NA NA
"Recr_1961" "Recr_1961" 141.209 26.7355 NA NA
"Recr_1962" "Recr_1962" 122.846 24.8036 NA NA
"Recr_1963" "Recr_1963" 112.641 23.6908 NA NA
"Recr_1964" "Recr_1964" 101.141 22.7541 NA NA
"Recr_1965" "Recr_1965" 114.82 23.2164 NA NA
"Recr_1966" "Recr_1966" 114.636 23.9662 NA NA
"Recr_1967" "Recr_1967" 103.259 25.3513 NA NA
"Recr_1968" "Recr_1968" 118.372 24.0962 NA NA
"Recr_1969" "Recr_1969" 130.051 24.6843 NA NA
"Recr_1970" "Recr_1970" 135.997 25.5023 NA NA
"Recr_1971" "Recr_1971" 125.103 24.5354 NA NA
"Recr_1972" "Recr_1972" 112.783 23.7583 NA NA
"Recr_1973" "Recr_1973" 112.439 23.0809 NA NA
"Recr_1974" "Recr_1974" 112.874 23.2631 NA NA
