id,Yr,SpawnBio,bias_adjusted,pred_recr
36-CAAL-revASPM-06,1942,11608.8,163.783,164.305
36-CAAL-revASPM-06,1943,11608.8,163.783,164.008
36-CAAL-revASPM-06,1944,11608.8,163.783,164.105
36-CAAL-revASPM-06,1945,11608.8,163.783,164.244
36-CAAL-revASPM-06,1946,11608.8,163.783,164.44
36-CAAL-revASPM-06,1947,11608.8,163.783,164.715
36-CAAL-revASPM-06,1948,11608.8,163.783,165.099
36-CAAL-revASPM-06,1949,11608.8,163.783,165.614
36-CAAL-revASPM-06,1950,11608.8,163.783,166.292
36-CAAL-revASPM-06,1951,11608.8,163.783,167.236
36-CAAL-revASPM-06,1952,11679.3,163.845,169.548
36-CAAL-revASPM-06,1953,11649.3,163.818,170.473
36-CAAL-revASPM-06,1954,10472.2,162.679,169.914
36-CAAL-revASPM-06,1955,4365.92,148.397,155.196
36-CAAL-revASPM-06,1956,3518.76,143.206,150.444
36-CAAL-revASPM-06,1957,3536.11,143.332,151.279
36-CAAL-revASPM-06,1958,3637.64,144.054,152.584
36-CAAL-revASPM-06,1959,2814.32,137.023,145.393
36-CAAL-revASPM-06,1960,2613.25,134.786,143.156
36-CAAL-revASPM-06,1961,2482.7,133.186,141.209
36-CAAL-revASPM-06,1962,1585.85,117.408,122.846
36-CAAL-revASPM-06,1963,1272.31,108.605,112.641
36-CAAL-revASPM-06,1964,988.274,97.9361,101.141
36-CAAL-revASPM-06,1965,1360.65,111.288,114.82
36-CAAL-revASPM-06,1966,1369.34,111.519,114.636
36-CAAL-revASPM-06,1967,1057.74,100.776,103.259
36-CAAL-revASPM-06,1968,1500.22,115.094,118.372
36-CAAL-revASPM-06,1969,2015.36,126.03,130.051
36-CAAL-revASPM-06,1970,2394.74,131.794,135.997
36-CAAL-revASPM-06,1971,1788.97,121.7,125.103
36-CAAL-revASPM-06,1972,1327.22,110.106,112.783
36-CAAL-revASPM-06,1973,1326.9,110.071,112.439
36-CAAL-revASPM-06,1974,1349.07,110.716,112.874
36-CAAL-revASPM-06,1975,1449.04,113.546,116.185
36-CAAL-revASPM-06,1976,1672.45,119.057,122.49
36-CAAL-revASPM-06,1977,1885.6,123.444,124.789
36-CAAL-revASPM-06,1978,2501.09,132.935,129.974
36-CAAL-revASPM-06,1979,2358.87,131.038,132.023
36-CAAL-revASPM-06,1980,2188.73,128.54,129.154
36-CAAL-revASPM-06,1981,2512.81,132.991,122.604
36-CAAL-revASPM-06,1982,1927.15,124.082,112.344
36-CAAL-revASPM-06,1983,1370.84,111.133,97.6896
36-CAAL-revASPM-06,1984,1682.82,119.073,103.836
36-CAAL-revASPM-06,1985,1719.36,119.848,108.297
36-CAAL-revASPM-06,1986,1606.05,117.253,117.364
36-CAAL-revASPM-06,1987,1720.41,119.816,132.397
36-CAAL-revASPM-06,1988,1943.09,124.205,121.149
36-CAAL-revASPM-06,1989,1936.03,124.048,110.332
36-CAAL-revASPM-06,1990,1431.03,112.666,101.192
36-CAAL-revASPM-06,1991,1513.48,114.836,113.117
36-CAAL-revASPM-06,1992,1759.04,120.501,136.474
36-CAAL-revASPM-06,1993,2041.06,125.783,150.201
36-CAAL-revASPM-06,1994,2110.64,126.905,124.519
36-CAAL-revASPM-06,1995,1745.07,120.125,112.028
36-CAAL-revASPM-06,1996,1853.55,122.297,222.711
36-CAAL-revASPM-06,1997,1906.97,123.286,143.849
36-CAAL-revASPM-06,1998,2079.17,126.277,187.248
36-CAAL-revASPM-06,1999,2170.47,127.705,170.619
36-CAAL-revASPM-06,2000,2093.12,126.448,83.6691
36-CAAL-revASPM-06,2001,2359.38,130.391,168.234
36-CAAL-revASPM-06,2002,2468.81,131.804,113.218
36-CAAL-revASPM-06,2003,2049.53,125.641,125.607
36-CAAL-revASPM-06,2004,1539.58,115.158,113.708
36-CAAL-revASPM-06,2005,1233.92,106.322,94.8323
36-CAAL-revASPM-06,2006,1282.76,107.881,100.576
36-CAAL-revASPM-06,2007,1405.1,111.535,115.74
36-CAAL-revASPM-06,2008,1427.38,112.157,109.332
36-CAAL-revASPM-06,2009,1318.44,108.991,92.8793
36-CAAL-revASPM-06,2010,1478.08,113.526,93.5241
36-CAAL-revASPM-06,2011,1484.21,113.687,92.2117
36-CAAL-revASPM-06,2012,1211.99,105.562,86.6632
36-CAAL-revASPM-06,2013,1015.94,98.1798,94.4762
36-CAAL-revASPM-06,2014,1136.81,102.91,78.8752
36-CAAL-revASPM-06,2015,995.801,97.3287,86.4148
36-CAAL-revASPM-06,2016,870.597,91.5707,86.362
36-CAAL-revASPM-06,2017,920.205,93.9539,82.882
36-CAAL-revASPM-06,2018,1088.8,101.105,73.0882
36-CAAL-revASPM-06,2019,1113.5,102.045,99.2137
36-CAAL-revASPM-06,2020,1063.23,100.105,129.674
36-CAAL-revASPM-06,2021,1062.46,100.074,109.008
36-CAAL-revASPM-06,2022,1284.4,109.018,109.018
36-CAAL-revASPM-06,2023,1797.55,122.125,122.125
