"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_2005" "SSB_2005" 1322.05 259.929 NA NA
"SSB_2006" "SSB_2006" 1332.93 263.062 NA NA
"SSB_2007" "SSB_2007" 1475.96 286.858 NA NA
"SSB_2008" "SSB_2008" 1535.07 308.425 NA NA
"SSB_2009" "SSB_2009" 1518.92 313.188 NA NA
"SSB_2010" "SSB_2010" 1631.62 301.461 NA NA
"SSB_2011" "SSB_2011" 1566.73 272.338 NA NA
"SSB_2012" "SSB_2012" 1274.7 234.654 NA NA
"SSB_2013" "SSB_2013" 1046.98 203.427 NA NA
"SSB_2014" "SSB_2014" 1127.62 189.55 NA NA
"SSB_2015" "SSB_2015" 965.584 171.097 NA NA
"SSB_2016" "SSB_2016" 863.906 167.028 NA NA
"SSB_2017" "SSB_2017" 895.103 174.686 NA NA
"SSB_2018" "SSB_2018" 1004.99 193.071 NA NA
"SSB_2019" "SSB_2019" 994.567 197.259 NA NA
"SSB_2020" "SSB_2020" 914.059 200.293 NA NA
"SSB_2021" "SSB_2021" 861.789 226.61 NA NA
"SSB_2022" "SSB_2022" 1057.07 321.473 NA NA
"SSB_2023" "SSB_2023" 1544.02 509.016 NA NA
"Recr_Virgin" "Recr_Virgin" 160.91 4.25383 NA NA
"Recr_Initial" "Recr_Initial" 160.91 4.25383 NA NA
"Recr_1952" "Recr_1952" 183.941 37.4694 NA NA
"Recr_1953" "Recr_1953" 179.814 35.9325 NA NA
"Recr_1954" "Recr_1954" 172.345 34.0398 NA NA
"Recr_1955" "Recr_1955" 159.815 31.5239 NA NA
"Recr_1956" "Recr_1956" 158.29 31.3376 NA NA
"Recr_1957" "Recr_1957" 161.727 32.1838 NA NA
"Recr_1958" "Recr_1958" 164.373 32.4312 NA NA
"Recr_1959" "Recr_1959" 156.077 30.9506 NA NA
"Recr_1960" "Recr_1960" 156.857 30.479 NA NA
"Recr_1961" "Recr_1961" 150.255 28.6041 NA NA
"Recr_1962" "Recr_1962" 131.735 26.1637 NA NA
"Recr_1963" "Recr_1963" 126.034 25.3687 NA NA
"Recr_1964" "Recr_1964" 117.961 24.3451 NA NA
"Recr_1965" "Recr_1965" 123.682 24.6049 NA NA
"Recr_1966" "Recr_1966" 122.324 24.5154 NA NA
"Recr_1967" "Recr_1967" 117.965 24.5726 NA NA
"Recr_1968" "Recr_1968" 128.34 24.5875 NA NA
"Recr_1969" "Recr_1969" 132.124 23.9309 NA NA
"Recr_1970" "Recr_1970" 130.707 23.2484 NA NA
"Recr_1971" "Recr_1971" 125.142 22.778 NA NA
"Recr_1972" "Recr_1972" 116.52 22.3459 NA NA
"Recr_1973" "Recr_1973" 115.869 21.3483 NA NA
"Recr_1974" "Recr_1974" 105.235 19.5798 NA NA
"Recr_1975" "Recr_1975" 105.073 19.4491 NA NA
"Recr_1976" "Recr_1976" 116.095 20.1803 NA NA
"Recr_1977" "Recr_1977" 120.255 21.2629 NA NA
"Recr_1978" "Recr_1978" 148.491 21.9766 NA NA
"Recr_1979" "Recr_1979" 139.86 21.5487 NA NA
"Recr_1980" "Recr_1980" 147.361 18.5085 NA NA
"Recr_1981" "Recr_1981" 103.935 15.9182 NA NA
"Recr_1982" "Recr_1982" 119.529 16.8798 NA NA
"Recr_1983" "Recr_1983" 95.9898 14.2924 NA NA
"Recr_1984" "Recr_1984" 97.0709 12.8802 NA NA
"Recr_1985" "Recr_1985" 74.9381 11.9375 NA NA
"Recr_1986" "Recr_1986" 99.0531 18.7934 NA NA
"Recr_1987" "Recr_1987" 163.259 22.1722 NA NA
"Recr_1988" "Recr_1988" 113.519 18.439 NA NA
"Recr_1989" "Recr_1989" 98.1097 16.6026 NA NA
"Recr_1990" "Recr_1990" 95.1308 17.7365 NA NA
"Recr_1991" "Recr_1991" 114.172 22.0485 NA NA
"Recr_1992" "Recr_1992" 142.133 24.9697 NA NA
"Recr_1993" "Recr_1993" 144.486 24.3561 NA NA
"Recr_1994" "Recr_1994" 124.665 20.7225 NA NA
"Recr_1995" "Recr_1995" 114.813 20.3615 NA NA
"Recr_1996" "Recr_1996" 236.809 24.4936 NA NA
"Recr_1997" "Recr_1997" 135.713 16.7622 NA NA
"Recr_1998" "Recr_1998" 188.922 21.3965 NA NA
"Recr_1999" "Recr_1999" 169.844 14.9724 NA NA
"Recr_2000" "Recr_2000" 86.5518 11.0824 NA NA
"Recr_2001" "Recr_2001" 178.883 17.5934 NA NA
"Recr_2002" "Recr_2002" 111.986 15.3984 NA NA
"Recr_2003" "Recr_2003" 121.529 17.7062 NA NA
"Recr_2004" "Recr_2004" 118.357 17.6933 NA NA
"Recr_2005" "Recr_2005" 94.2443 15.2308 NA NA
"Recr_2006" "Recr_2006" 115.559 18.5993 NA NA
"Recr_2007" "Recr_2007" 114.124 17.7384 NA NA
"Recr_2008" "Recr_2008" 105.153 15.198 NA NA
"Recr_2009" "Recr_2009" 95.976 14.0088 NA NA
"Recr_2010" "Recr_2010" 93.3327 12.6555 NA NA
"Recr_2011" "Recr_2011" 89.8065 11.8737 NA NA
"Recr_2012" "Recr_2012" 82.9468 10.5832 NA NA
"Recr_2013" "Recr_2013" 98.2079 9.97948 NA NA
"Recr_2014" "Recr_2014" 78.136 8.48858 NA NA
"Recr_2015" "Recr_2015" 80.9907 9.52957 NA NA
"Recr_2016" "Recr_2016" 82.4811 9.61177 NA NA
"Recr_2017" "Recr_2017" 80.6649 8.6044 NA NA
"Recr_2018" "Recr_2018" 66.6464 8.64005 NA NA
"Recr_2019" "Recr_2019" 91.3691 14.7116 NA NA
"Recr_2020" "Recr_2020" 128.011 25.5393 NA NA
"Recr_2021" "Recr_2021" 96.6377 21.3842 NA NA
"Recr_2022" "Recr_2022" 103.879 25.0734 NA NA
"Recr_2023" "Recr_2023" 114.938 26.5969 NA NA
"SPRratio_1952" "SPRratio_1952" 0.022606 0.00167575 -583.258 0
"SPRratio_1953" "SPRratio_1953" 0.411669 0.0675163 -8.7139 1.48759e-18
"SPRratio_1954" "SPRratio_1954" 1.06959 0.0604798 1.1506 0.875053
"SPRratio_1955" "SPRratio_1955" 0.934653 0.0709279 -0.921311 0.178444
"SPRratio_1956" "SPRratio_1956" 0.879751 0.0747509 -1.60866 0.0538449
"SPRratio_1957" "SPRratio_1957" 0.84099 0.0816706 -1.94697 0.0257689
"SPRratio_1958" "SPRratio_1958" 1.03579 0.0644484 0.5554 0.710689
"SPRratio_1959" "SPRratio_1959" 0.981292 0.0706011 -0.264986 0.39551
"SPRratio_1960" "SPRratio_1960" 0.999912 0.0686784 -0.00127923 0.49949
"SPRratio_1961" "SPRratio_1961" 1.15229 0.0512502 2.97146 0.998518
"SPRratio_1962" "SPRratio_1962" 1.14447 0.0553664 2.60926 0.995463
"SPRratio_1963" "SPRratio_1963" 1.17932 0.0507675 3.53214 0.999794
"SPRratio_1964" "SPRratio_1964" 1.00734 0.0753297 0.0973836 0.538789
"SPRratio_1965" "SPRratio_1965" 1.06255 0.0672977 0.92944 0.823669
"SPRratio_1966" "SPRratio_1966" 1.11542 0.0667602 1.72891 0.958087
"SPRratio_1967" "SPRratio_1967" 0.955447 0.0836408 -0.532671 0.297131
"SPRratio_1968" "SPRratio_1968" 0.833564 0.0824724 -2.01808 0.0217913
"SPRratio_1969" "SPRratio_1969" 0.790553 0.0772863 -2.71001 0.00336411
"SPRratio_1970" "SPRratio_1970" 1.09282 0.0546797 1.69756 0.955205
"SPRratio_1971" "SPRratio_1971" 1.15164 0.0490194 3.09343 0.999011
"SPRratio_1972" "SPRratio_1972" 1.14197 0.0515717 2.75284 0.997046
"SPRratio_1973" "SPRratio_1973" 1.14075 0.053675 2.62219 0.995632
"SPRratio_1974" "SPRratio_1974" 1.10453 0.0571604 1.82877 0.966283
"SPRratio_1975" "SPRratio_1975" 1.05475 0.0606257 0.903137 0.816773
"SPRratio_1976" "SPRratio_1976" 1.02821 0.0600459 0.469857 0.680771
"SPRratio_1977" "SPRratio_1977" 0.818974 0.0689845 -2.62416 0.00434321
"SPRratio_1978" "SPRratio_1978" 1.08501 0.0461225 1.84317 0.967348
"SPRratio_1979" "SPRratio_1979" 1.05488 0.0501081 1.09532 0.863312
"SPRratio_1980" "SPRratio_1980" 0.914406 0.0538088 -1.5907 0.0558381
"SPRratio_1981" "SPRratio_1981" 1.1254 0.0347979 3.60363 0.999843
"SPRratio_1982" "SPRratio_1982" 1.15243 0.0355293 4.29019 0.999991
"SPRratio_1983" "SPRratio_1983" 1.0308 0.0493642 0.623997 0.733685
"SPRratio_1984" "SPRratio_1984" 1.06167 0.0450007 1.37051 0.914736
"SPRratio_1985" "SPRratio_1985" 1.08051 0.0440129 1.82912 0.966309
"SPRratio_1986" "SPRratio_1986" 1.05986 0.0462105 1.29543 0.902414
"SPRratio_1987" "SPRratio_1987" 1.05958 0.0505462 1.17873 0.880748
"SPRratio_1988" "SPRratio_1988" 1.12859 0.0449497 2.86065 0.997886
"SPRratio_1989" "SPRratio_1989" 1.19616 0.0343369 5.71275 1
"SPRratio_1990" "SPRratio_1990" 1.12315 0.0454646 2.70874 0.996623
"SPRratio_1991" "SPRratio_1991" 1.05886 0.0540523 1.08901 0.861925
"SPRratio_1992" "SPRratio_1992" 0.997765 0.0589855 -0.0378944 0.484886
"SPRratio_1993" "SPRratio_1993" 1.03438 0.0543484 0.632642 0.736516
"SPRratio_1994" "SPRratio_1994" 1.16307 0.0391 4.1707 0.999985
"SPRratio_1995" "SPRratio_1995" 1.10727 0.0438678 2.44531 0.992764
"SPRratio_1996" "SPRratio_1996" 1.07554 0.0454048 1.66363 0.951906
"SPRratio_1997" "SPRratio_1997" 1.06585 0.0460142 1.43118 0.92381
"SPRratio_1998" "SPRratio_1998" 1.14302 0.0358929 3.98456 0.999966
"SPRratio_1999" "SPRratio_1999" 1.13117 0.0403182 3.25337 0.99943
"SPRratio_2000" "SPRratio_2000" 1.08106 0.0456434 1.77597 0.962131
"SPRratio_2001" "SPRratio_2001" 1.04423 0.0434554 1.01784 0.845623
"SPRratio_2002" "SPRratio_2002" 1.08653 0.0373784 2.31502 0.989694
"SPRratio_2003" "SPRratio_2003" 1.18373 0.0290917 6.31557 1
"SPRratio_2004" "SPRratio_2004" 1.18959 0.0321458 5.89793 1
"SPRratio_2005" "SPRratio_2005" 1.14219 0.0403663 3.52258 0.999786
"SPRratio_2006" "SPRratio_2006" 1.09545 0.0465262 2.05162 0.979897
"SPRratio_2007" "SPRratio_2007" 1.07019 0.0500548 1.40223 0.919576
"SPRratio_2008" "SPRratio_2008" 1.11362 0.04537 2.50427 0.993865
"SPRratio_2009" "SPRratio_2009" 1.08672 0.0441662 1.96353 0.975208
"SPRratio_2010" "SPRratio_2010" 1.09126 0.0408257 2.23529 0.987301
"SPRratio_2011" "SPRratio_2011" 1.15275 0.0350989 4.35191 0.999993
"SPRratio_2012" "SPRratio_2012" 1.17888 0.0333333 5.36648 1
"SPRratio_2013" "SPRratio_2013" 1.09391 0.0408647 2.29809 0.989222
"SPRratio_2014" "SPRratio_2014" 1.19576 0.0300083 6.52348 1
"SPRratio_2015" "SPRratio_2015" 1.19297 0.0329027 5.86498 1
"SPRratio_2016" "SPRratio_2016" 1.13215 0.0424583 3.11252 0.999072
"SPRratio_2017" "SPRratio_2017" 1.10565 0.0457653 2.30849 0.989514
"SPRratio_2018" "SPRratio_2018" 1.15358 0.0394327 3.89467 0.999951
"SPRratio_2019" "SPRratio_2019" 1.14791 0.0438508 3.37298 0.999628
"SPRratio_2020" "SPRratio_2020" 1.15329 0.0522736 2.9325 0.998319
"SPRratio_2021" "SPRratio_2021" 1.13047 0.0652414 1.9998 0.977239
"SPRratio_2022" "SPRratio_2022" 1.02159 0.0913734 0.236274 0.59339
"SPRratio_2023" "SPRratio_2023" 1.02159 0.0913734 0.236274 0.59339
"F_1952" "F_1952" 0.0154779 0.00247914 -397.122 0
"F_1953" "F_1953" 0.183562 0.0405126 -20.1527 1.37775e-90
"F_1954" "F_1954" 1.27787 0.288528 0.963075 0.832245
"F_1955" "F_1955" 0.823283 0.178668 -0.989079 0.161312
"F_1956" "F_1956" 0.683026 0.147305 -2.15182 0.0157057
"F_1957" "F_1957" 0.619384 0.141485 -2.69014 0.00357111
"F_1958" "F_1958" 1.0871 0.243779 0.357304 0.639568
"F_1959" "F_1959" 0.971215 0.226554 -0.127058 0.449447
"F_1960" "F_1960" 1.03459 0.244192 0.141657 0.556325
"F_1961" "F_1961" 1.73876 0.428457 1.72424 0.957668
"F_1962" "F_1962" 1.68521 0.435041 1.57505 0.942378
"F_1963" "F_1963" 1.99334 0.524066 1.89546 0.970984
"F_1964" "F_1964" 1.09586 0.289881 0.330698 0.629564
"F_1965" "F_1965" 1.25394 0.316681 0.801882 0.78869
"F_1966" "F_1966" 1.63766 0.476905 1.33709 0.909403
"F_1967" "F_1967" 0.86783 0.23253 -0.568401 0.284881
"F_1968" "F_1968" 0.652194 0.158311 -2.19699 0.0140107
"F_1969" "F_1969" 0.60285 0.138015 -2.87758 0.00200378
"F_1970" "F_1970" 1.36726 0.298586 1.23 0.890651
"F_1971" "F_1971" 1.95807 0.484154 1.97886 0.976084
"F_1972" "F_1972" 2.12412 0.563371 1.99534 0.976997
"F_1973" "F_1973" 2.08528 0.55422 1.95821 0.974897
"F_1974" "F_1974" 1.83015 0.503523 1.64869 0.950394
"F_1975" "F_1975" 1.33966 0.329264 1.03157 0.848864
"F_1976" "F_1976" 1.25665 0.302456 0.848554 0.801935
"F_1977" "F_1977" 0.633522 0.129032 -2.84022 0.00225419
"F_1978" "F_1978" 1.17524 0.195168 0.897905 0.815382
"F_1979" "F_1979" 1.25182 0.234348 1.07457 0.858715
"F_1980" "F_1980" 0.85149 0.145145 -1.02318 0.153112
"F_1981" "F_1981" 1.59608 0.243413 2.44884 0.992834
"F_1982" "F_1982" 2.05643 0.370328 2.85268 0.997832
"F_1983" "F_1983" 1.34955 0.263692 1.3256 0.907513
"F_1984" "F_1984" 1.39676 0.253682 1.56398 0.941089
"F_1985" "F_1985" 1.34449 0.2377 1.44925 0.926366
"F_1986" "F_1986" 1.26169 0.222646 1.17537 0.880077
"F_1987" "F_1987" 1.2351 0.23495 1.00065 0.841501
"F_1988" "F_1988" 1.62369 0.339643 1.8363 0.966844
"F_1989" "F_1989" 2.53486 0.53551 2.86616 0.997923
"F_1990" "F_1990" 1.75343 0.366585 2.05527 0.980074
"F_1991" "F_1991" 1.35033 0.280586 1.24857 0.894089
"F_1992" "F_1992" 0.992764 0.189941 -0.0380968 0.484805
"F_1993" "F_1993" 1.24405 0.264646 0.922183 0.821783
"F_1994" "F_1994" 2.03057 0.426526 2.4162 0.992158
"F_1995" "F_1995" 1.87055 0.416307 2.09113 0.981742
"F_1996" "F_1996" 1.59979 0.315916 1.89858 0.97119
"F_1997" "F_1997" 1.41517 0.259456 1.60016 0.945219
"F_1998" "F_1998" 1.93764 0.330418 2.83774 0.997728
"F_1999" "F_1999" 1.67044 0.280335 2.39159 0.991612
"F_2000" "F_2000" 1.34142 0.227963 1.49771 0.932896
"F_2001" "F_2001" 1.1471 0.166181 0.885158 0.811964
"F_2002" "F_2002" 1.22067 0.162147 1.36093 0.913232
"F_2003" "F_2003" 1.91711 0.270975 3.38447 0.999643
"F_2004" "F_2004" 1.90795 0.299856 3.02794 0.998769
"F_2005" "F_2005" 1.7569 0.310512 2.43759 0.992607
"F_2006" "F_2006" 1.46304 0.260575 1.77698 0.962215
"F_2007" "F_2007" 1.2984 0.230912 1.29226 0.901866
"F_2008" "F_2008" 1.48923 0.270678 1.80742 0.964652
"F_2009" "F_2009" 1.29506 0.21404 1.37853 0.91598
"F_2010" "F_2010" 1.31345 0.202804 1.54557 0.938895
"F_2011" "F_2011" 1.63314 0.247113 2.56214 0.994799
"F_2012" "F_2012" 1.83674 0.288376 2.90157 0.998143
"F_2013" "F_2013" 1.4638 0.236795 1.95866 0.974924
"F_2014" "F_2014" 1.78392 0.243628 3.21767 0.999354
"F_2015" "F_2015" 1.97491 0.308873 3.15635 0.999201
"F_2016" "F_2016" 1.82498 0.33401 2.46992 0.993243
"F_2017" "F_2017" 1.45434 0.248881 1.82553 0.966039
"F_2018" "F_2018" 1.60339 0.262769 2.29629 0.98917
"F_2019" "F_2019" 1.6015 0.288104 2.08777 0.981591
"F_2020" "F_2020" 1.55841 0.332283 1.68051 0.953571
"F_2021" "F_2021" 1.67924 0.446521 1.52119 0.935894
"F_2022" "F_2022" 1.11185 0.329607 0.339334 0.632821
"F_2023" "F_2023" 1.11185 0.329607 0.339334 0.632821
"Bratio_1953" "Bratio_1953" 4.68548 0.382136 9.64442 1
"Bratio_1954" "Bratio_1954" 4.28766 0.381227 8.62389 1
"Bratio_1955" "Bratio_1955" 2.17694 0.417509 2.81895 0.997591
"Bratio_1956" "Bratio_1956" 1.8078 0.360191 2.2427 0.987542
"Bratio_1957" "Bratio_1957" 1.74642 0.326995 2.28266 0.988775
"Bratio_1958" "Bratio_1958" 1.74047 0.314593 2.35373 0.990707
"Bratio_1959" "Bratio_1959" 1.37933 0.293655 1.29174 0.901777
"Bratio_1960" "Bratio_1960" 1.29876 0.281574 1.06104 0.855665
"Bratio_1961" "Bratio_1961" 1.25349 0.272432 0.93046 0.823934
"Bratio_1962" "Bratio_1962" 0.893021 0.243861 -0.438688 0.330444
"Bratio_1963" "Bratio_1963" 0.76192 0.215837 -1.10305 0.135002
"Bratio_1964" "Bratio_1964" 0.624908 0.192532 -1.94821 0.0256949
"Bratio_1965" "Bratio_1965" 0.786208 0.211499 -1.01084 0.156046
"Bratio_1966" "Bratio_1966" 0.80204 0.223832 -0.884411 0.188237
"Bratio_1967" "Bratio_1967" 0.681616 0.227999 -1.39643 0.081293
"Bratio_1968" "Bratio_1968" 0.853149 0.240484 -0.610647 0.270717
"Bratio_1969" "Bratio_1969" 1.05944 0.258705 0.229766 0.590863
"Bratio_1970" "Bratio_1970" 1.22595 0.271967 0.830798 0.796956
"Bratio_1971" "Bratio_1971" 0.940685 0.240829 -0.246294 0.402727
"Bratio_1972" "Bratio_1972" 0.679387 0.194427 -1.64902 0.0495722
"Bratio_1973" "Bratio_1973" 0.60525 0.166286 -2.37392 0.00880013
"Bratio_1974" "Bratio_1974" 0.581494 0.162104 -2.58171 0.00491567
"Bratio_1975" "Bratio_1975" 0.622362 0.169193 -2.232 0.0128073
"Bratio_1976" "Bratio_1976" 0.704896 0.17417 -1.69434 0.0451
"Bratio_1977" "Bratio_1977" 0.735999 0.176998 -1.49155 0.0679085
"Bratio_1978" "Bratio_1978" 0.922562 0.184861 -0.418897 0.337646
"Bratio_1979" "Bratio_1979" 0.83158 0.168494 -0.999562 0.158761
"Bratio_1980" "Bratio_1980" 0.793306 0.16583 -1.24642 0.106305
"Bratio_1981" "Bratio_1981" 1.01184 0.166134 0.0712903 0.528417
"Bratio_1982" "Bratio_1982" 0.851064 0.147458 -1.01003 0.156241
"Bratio_1983" "Bratio_1983" 0.658574 0.13221 -2.58244 0.00490519
"Bratio_1984" "Bratio_1984" 0.714043 0.134774 -2.12176 0.016929
"Bratio_1985" "Bratio_1985" 0.71713 0.133085 -2.12548 0.0167734
"Bratio_1986" "Bratio_1986" 0.646732 0.126303 -2.797 0.00257907
"Bratio_1987" "Bratio_1987" 0.614161 0.116549 -3.31052 0.000465673
"Bratio_1988" "Bratio_1988" 0.565241 0.121925 -3.56581 0.00018141
"Bratio_1989" "Bratio_1989" 0.560359 0.129017 -3.40762 0.000327711
"Bratio_1990" "Bratio_1990" 0.5209 0.120297 -3.98263 3.40935e-05
"Bratio_1991" "Bratio_1991" 0.545046 0.1238 -3.67492 0.000118994
"Bratio_1992" "Bratio_1992" 0.59517 0.133702 -3.02785 0.00123157
"Bratio_1993" "Bratio_1993" 0.694384 0.150435 -2.03155 0.0210995
"Bratio_1994" "Bratio_1994" 0.754186 0.166448 -1.47682 0.0698619
"Bratio_1995" "Bratio_1995" 0.651574 0.153081 -2.27608 0.0114205
"Bratio_1996" "Bratio_1996" 0.693896 0.143279 -2.13641 0.0163227
"Bratio_1997" "Bratio_1997" 0.724565 0.143829 -1.91501 0.0277453
"Bratio_1998" "Bratio_1998" 0.826555 0.155621 -1.11454 0.132524
"Bratio_1999" "Bratio_1999" 0.908163 0.166534 -0.551461 0.290659
"Bratio_2000" "Bratio_2000" 0.84787 0.17239 -0.882477 0.188759
"Bratio_2001" "Bratio_2001" 0.946229 0.182396 -0.294804 0.384072
"Bratio_2002" "Bratio_2002" 0.98901 0.170714 -0.0643786 0.474334
"Bratio_2003" "Bratio_2003" 0.841277 0.145877 -1.08806 0.138285
"Bratio_2004" "Bratio_2004" 0.663293 0.122886 -2.74 0.00307201
"Bratio_2005" "Bratio_2005" 0.522316 0.110079 -4.33948 7.14632e-06
"Bratio_2006" "Bratio_2006" 0.526612 0.111712 -4.23757 1.13051e-05
"Bratio_2007" "Bratio_2007" 0.583123 0.121795 -3.42277 0.000309985
"Bratio_2008" "Bratio_2008" 0.606476 0.130975 -3.00457 0.00132987
"Bratio_2009" "Bratio_2009" 0.600092 0.132714 -3.0133 0.00129217
"Bratio_2010" "Bratio_2010" 0.64462 0.128701 -2.76128 0.00287884
"Bratio_2011" "Bratio_2011" 0.618982 0.117021 -3.25598 0.000565079
"Bratio_2012" "Bratio_2012" 0.503609 0.100562 -4.93618 3.98932e-07
"Bratio_2013" "Bratio_2013" 0.413639 0.0869122 -6.74659 7.61096e-12
"Bratio_2014" "Bratio_2014" 0.445499 0.0819218 -6.76865 6.53659e-12
"Bratio_2015" "Bratio_2015" 0.381482 0.0739178 -8.36764 2.9738e-17
"Bratio_2016" "Bratio_2016" 0.341311 0.0714949 -9.21309 1.60935e-20
"Bratio_2017" "Bratio_2017" 0.353637 0.0747108 -8.65153 2.57384e-18
"Bratio_2018" "Bratio_2018" 0.397051 0.0824354 -7.3142 1.30442e-13
"Bratio_2019" "Bratio_2019" 0.392933 0.0836195 -7.25988 1.9515e-13
"Bratio_2020" "Bratio_2020" 0.361126 0.0840147 -7.60432 1.44448e-14
"Bratio_2021" "Bratio_2021" 0.340475 0.093613 -7.04523 9.31923e-13
"Bratio_2022" "Bratio_2022" 0.417626 0.131213 -4.43839 4.53566e-06
"Bratio_2023" "Bratio_2023" 0.61001 0.205784 -1.89514 0.0290368
"SSB_unfished" "SSB_unfished" 11425.8 302.053 NA NA
"Totbio_unfished" "Totbio_unfished" 17274 623.055 NA NA
"SmryBio_unfished" "SmryBio_unfished" 17274 623.055 NA NA
"Recr_unfished" "Recr_unfished" 160.91 4.25383 NA NA
"SSB_Btgt" "SSB_Btgt" 3427.73 90.6158 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 6.49563e-18 NA NA
"annF_Btgt" "annF_Btgt" 0.547499 0.0349468 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 1870.33 64.5638 NA NA
"SSB_SPR" "SSB_SPR" 2894.52 76.52 NA NA
"annF_SPR" "annF_SPR" 0.646972 0.0422687 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 1911.58 64.2758 NA NA
"SSB_MSY" "SSB_MSY" 2531.14 93.4579 NA NA
"SPR_MSY" "SPR_MSY" 0.270184 0.0028277 NA NA
"annF_MSY" "annF_MSY" 0.728993 0.0479879 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 1920.98 63.3672 NA NA
"Ret_Catch_MSY" "Ret_Catch_MSY" 1920.98 63.3672 NA NA
"B_MSY/SSB_unfished" "B_MSY/SSB_unfished" 0.221529 0.00301622 NA NA
"ForeCatch_2023" "ForeCatch_2023" 1403.22 80.2535 NA NA
"OFLCatch_2023" "OFLCatch_2023" 1403.22 80.2535 NA NA
"ln(SPB)_1952" "ln(SPB)_1952" 9.37216 0.0842227 NA NA
"ln(SPB)_1987" "ln(SPB)_1987" 7.34893 0.17484 NA NA
"ln(SPB)_2022" "ln(SPB)_2022" 6.96326 0.304117 NA NA
