id,Fleet,Fleet_name,Yr.S,Used,Kind,Sex,Exp_Mean
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1980.25,yes,SIZE,1,88.5414205255117
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1980.375,yes,SIZE,1,88.8550988562667
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1980.5,yes,SIZE,1,88.9341059159609
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1981.375,yes,SIZE,1,89.3083425055186
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1981.5,yes,SIZE,1,88.9573338881547
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1982.125,yes,SIZE,1,88.0931420532651
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1982.25,yes,SIZE,1,87.7978601530906
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1982.375,yes,SIZE,1,87.9398518966086
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1982.5,yes,SIZE,1,87.5958907557672
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1983.375,yes,SIZE,1,87.8455074369632
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1983.5,yes,SIZE,1,87.9599115115991
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1984.125,yes,SIZE,1,87.8326241968227
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1984.375,yes,SIZE,1,88.1088696251652
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1984.5,yes,SIZE,1,88.2272723713636
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1985.375,yes,SIZE,1,89.5038316971264
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1985.5,yes,SIZE,1,89.3256206373488
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1986.375,yes,SIZE,1,89.641709268107
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1986.5,yes,SIZE,1,89.783582776627
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1987.25,yes,SIZE,1,90.3662028428453
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1987.375,yes,SIZE,1,90.442637238494
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1988.125,yes,SIZE,1,89.409550401932
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1988.375,yes,SIZE,1,87.612043533773
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1988.5,yes,SIZE,1,86.1450750711237
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1989.25,yes,SIZE,1,84.6537107437102
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1989.375,yes,SIZE,1,84.2541445534418
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1990.375,yes,SIZE,1,85.8510193965039
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1990.5,yes,SIZE,1,86.0615565076957
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1991.125,yes,SIZE,1,86.2257113494946
12-CAAL-old-growth-SD,2,F02_LL.JP.2,1994.25,yes,SIZE,1,87.2182101549796
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1979.25,yes,SIZE,1,89.1567762692763
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1979.375,yes,SIZE,1,88.7796584366438
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1981.375,yes,SIZE,1,87.9463632071536
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1982.125,yes,SIZE,1,86.4753028860047
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1982.25,yes,SIZE,1,86.363277174534
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1983.125,yes,SIZE,1,85.4410666207072
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1983.25,yes,SIZE,1,85.703574849442
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1983.375,yes,SIZE,1,86.1577340114396
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1984.25,yes,SIZE,1,86.5285769513418
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1985.25,yes,SIZE,1,88.101062028505
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1985.375,yes,SIZE,1,88.2444675697334
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1987.125,yes,SIZE,1,88.900855192383
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1987.375,yes,SIZE,1,88.986463187648
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1988.25,yes,SIZE,1,86.6653593005046
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1988.375,yes,SIZE,1,84.9273883856574
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1989.25,yes,SIZE,1,82.5592109722105
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1990.25,yes,SIZE,1,83.3095291289281
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1990.375,yes,SIZE,1,84.1095532500333
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1995.125,yes,SIZE,1,83.8418433396887
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1995.25,yes,SIZE,1,83.5957212799561
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1996.125,yes,SIZE,1,84.2778517371758
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1998.125,yes,SIZE,1,82.2968284552507
12-CAAL-old-growth-SD,3,F03_LL.JP.3,1998.25,yes,SIZE,1,81.9408142766274
12-CAAL-old-growth-SD,6,F06_LL.AU.2,1997.5,yes,SIZE,1,74.5443364577114
12-CAAL-old-growth-SD,6,F06_LL.AU.2,1998.125,yes,SIZE,1,73.990822837981
12-CAAL-old-growth-SD,6,F06_LL.AU.2,1998.25,yes,SIZE,1,74.3254622305093
12-CAAL-old-growth-SD,6,F06_LL.AU.2,1998.375,yes,SIZE,1,75.2840743079167
12-CAAL-old-growth-SD,6,F06_LL.AU.2,1998.5,yes,SIZE,1,76.088114189793
12-CAAL-old-growth-SD,6,F06_LL.AU.2,1999.125,yes,SIZE,1,76.6695383866203
12-CAAL-old-growth-SD,6,F06_LL.AU.2,1999.25,yes,SIZE,1,77.1954971687996
12-CAAL-old-growth-SD,6,F06_LL.AU.2,1999.375,yes,SIZE,1,77.1974875757271
12-CAAL-old-growth-SD,6,F06_LL.AU.2,1999.5,yes,SIZE,1,76.570492325505
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2000.125,yes,SIZE,1,76.1400472428647
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2000.25,yes,SIZE,1,76.4149433471574
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2000.375,yes,SIZE,1,76.8524175909923
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2000.5,yes,SIZE,1,76.8360736940319
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2001.125,yes,SIZE,1,76.8892891630108
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2001.25,yes,SIZE,1,77.7330566889959
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2001.375,yes,SIZE,1,78.860112619123
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2001.5,yes,SIZE,1,79.7978711057661
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2002.125,yes,SIZE,1,80.4823498735759
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2002.375,yes,SIZE,1,80.4188437770261
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2002.5,yes,SIZE,1,78.885213060786
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2003.125,yes,SIZE,1,77.611991913224
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2003.25,yes,SIZE,1,77.4204697667054
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2003.375,yes,SIZE,1,77.4590215270171
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2003.5,yes,SIZE,1,77.2715956750886
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2005.125,yes,SIZE,1,76.0934802133998
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2006.125,yes,SIZE,1,75.6887973746392
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2007.25,yes,SIZE,1,78.0321798890844
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2007.375,yes,SIZE,1,78.1997195995543
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2010.125,yes,SIZE,1,78.0562924465034
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2010.25,yes,SIZE,1,78.3961651910127
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2010.375,yes,SIZE,1,78.8256418790564
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2011.375,yes,SIZE,1,78.6966262813145
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2012.25,yes,SIZE,1,77.6666385219971
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2012.375,yes,SIZE,1,77.6697603403991
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2014.25,yes,SIZE,1,77.4137757945531
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2014.375,yes,SIZE,1,77.3683839978956
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2014.5,yes,SIZE,1,76.6673661160672
