id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1979.83,1.86281,1.30871,0.333202,0.353044,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1980.83,1.31391,1.58349,0.33254,-0.186627,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1981.83,1.2559,1.47075,0.332625,-0.157917,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1982.83,1.50646,1.13562,0.326376,0.282583,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1983.83,0.922278,1.12341,0.330303,-0.197273,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1984.83,1.32673,1.10167,0.323343,0.185889,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1985.83,0.877509,1.04597,0.321945,-0.175611,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1986.83,0.855618,0.990197,0.335276,-0.14608,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1987.83,0.835362,0.909831,0.345836,-0.0853941,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1988.83,0.736157,0.868098,0.35762,-0.164861,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1989.83,1.65752,0.857684,0.320639,0.658842,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1990.83,1.13159,0.902357,0.336645,0.226369,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1991.83,1.02708,0.945256,0.345696,0.0830193,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1992.83,0.558306,1.10297,0.384414,-0.680855,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1993.83,0.81207,1.14943,0.34892,-0.347437,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1994.83,1.12053,1.04904,0.341153,0.0659262,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1995.83,1.11373,1.06919,0.358465,0.0408137,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1996.83,1.1907,1.11663,0.34189,0.0642275,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1997.83,1.31626,1.25962,0.348221,0.0439812,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1998.83,1.99334,1.45753,0.32869,0.313066,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,1999.83,1.18608,1.38414,0.36947,-0.154422,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2000.83,0.788006,1.54431,0.384061,-0.672829,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2001.83,0.727835,1.61376,0.380242,-0.796246,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2002.83,0.803887,1.41106,0.361598,-0.562639,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2003.83,1.3191,1.08734,0.345035,0.193216,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2004.83,1.26325,0.885386,0.348968,0.355419,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2005.83,1.04284,0.867742,0.364489,0.183808,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2006.83,0.740614,0.931488,0.374613,-0.229303,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2007.83,0.829133,1.01182,0.363606,-0.199127,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2008.83,1.047,0.976665,0.36146,0.0695405,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2009.83,0.645173,1.04046,0.380014,-0.477903,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2010.83,0.790723,1.00879,0.376337,-0.24356,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2011.83,0.722675,0.838831,0.38025,-0.149049,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2012.83,0.69595,0.685464,0.384556,0.0151823,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2013.83,0.717588,0.698226,0.38891,0.0273528,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2014.83,0.790042,0.644988,0.384902,0.202855,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2015.83,0.78514,0.576198,0.386274,0.309411,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2016.83,0.687733,0.57014,0.380715,0.187519,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2017.83,0.591417,0.625748,0.367136,-0.0564262,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2018.83,0.724244,0.6735,0.376776,0.0726397,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2019.83,0.794833,0.600073,0.361991,0.281081,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2020.83,0.742562,0.555582,0.372401,0.29009,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2021.83,1.23811,0.646767,0.357539,0.649355,1
57-CAAL-NZdblnorm-5,16,S01_INDEX.1-4,2022.83,0.912191,0.940605,0.383859,-0.0306734,1
