id,Year,B.Bmsy,F.Fmsy
32-CAAL-revASPM-02,1952,4.53054,0.0153
32-CAAL-revASPM-02,1953,4.51578,0.188721
32-CAAL-revASPM-02,1954,4.06,1.5965
32-CAAL-revASPM-02,1955,1.68363,1.03059
32-CAAL-revASPM-02,1956,1.35525,0.827112
32-CAAL-revASPM-02,1957,1.35891,0.736017
32-CAAL-revASPM-02,1958,1.39352,1.29101
32-CAAL-revASPM-02,1959,1.06985,1.18286
32-CAAL-revASPM-02,1960,0.987705,1.2897
32-CAAL-revASPM-02,1961,0.931798,2.34202
32-CAAL-revASPM-02,1962,0.58062,2.42929
32-CAAL-revASPM-02,1963,0.457405,3.01283
32-CAAL-revASPM-02,1964,0.34654,1.64751
32-CAAL-revASPM-02,1965,0.481081,1.83037
32-CAAL-revASPM-02,1966,0.476109,2.64237
32-CAAL-revASPM-02,1967,0.35128,1.30752
32-CAAL-revASPM-02,1968,0.511653,0.922073
32-CAAL-revASPM-02,1969,0.69507,0.830509
32-CAAL-revASPM-02,1970,0.82299,1.85519
32-CAAL-revASPM-02,1971,0.593236,2.77066
32-CAAL-revASPM-02,1972,0.428558,2.85286
32-CAAL-revASPM-02,1973,0.431184,2.58655
32-CAAL-revASPM-02,1974,0.429041,2.30529
32-CAAL-revASPM-02,1975,0.450741,1.68871
32-CAAL-revASPM-02,1976,0.521674,1.50369
32-CAAL-revASPM-02,1977,0.588826,0.707346
32-CAAL-revASPM-02,1978,0.796704,1.22794
32-CAAL-revASPM-02,1979,0.737639,1.32223
32-CAAL-revASPM-02,1980,0.70928,0.897519
32-CAAL-revASPM-02,1981,0.908442,1.655
32-CAAL-revASPM-02,1982,0.760473,2.09889
32-CAAL-revASPM-02,1983,0.618687,1.33912
32-CAAL-revASPM-02,1984,0.695243,1.35912
32-CAAL-revASPM-02,1985,0.699452,1.30044
32-CAAL-revASPM-02,1986,0.634493,1.18797
32-CAAL-revASPM-02,1987,0.627045,1.11281
32-CAAL-revASPM-02,1988,0.618904,1.4471
32-CAAL-revASPM-02,1989,0.607049,2.40073
32-CAAL-revASPM-02,1990,0.502555,1.68363
32-CAAL-revASPM-02,1991,0.550031,1.23048
32-CAAL-revASPM-02,1992,0.636513,0.89113
32-CAAL-revASPM-02,1993,0.745774,1.1259
32-CAAL-revASPM-02,1994,0.784649,1.88077
32-CAAL-revASPM-02,1995,0.653049,1.74912
32-CAAL-revASPM-02,1996,0.712056,1.39943
32-CAAL-revASPM-02,1997,0.83992,1.19889
32-CAAL-revASPM-02,1998,0.93469,2.02916
32-CAAL-revASPM-02,1999,0.716237,2.05427
32-CAAL-revASPM-02,2000,0.610513,1.8996
32-CAAL-revASPM-02,2001,0.555876,1.71992
32-CAAL-revASPM-02,2002,0.571661,1.55604
32-CAAL-revASPM-02,2003,0.620187,2.26564
32-CAAL-revASPM-02,2004,0.490622,2.10502
32-CAAL-revASPM-02,2005,0.449913,1.92976
32-CAAL-revASPM-02,2006,0.448502,1.66996
32-CAAL-revASPM-02,2007,0.463638,1.50852
32-CAAL-revASPM-02,2008,0.486969,1.81819
32-CAAL-revASPM-02,2009,0.433198,1.67653
32-CAAL-revASPM-02,2010,0.43907,1.69632
32-CAAL-revASPM-02,2011,0.433162,1.99051
32-CAAL-revASPM-02,2012,0.379375,2.07507
32-CAAL-revASPM-02,2013,0.349135,1.54408
32-CAAL-revASPM-02,2014,0.42176,1.76202
32-CAAL-revASPM-02,2015,0.378257,1.91988
32-CAAL-revASPM-02,2016,0.331178,1.70082
32-CAAL-revASPM-02,2017,0.378492,1.28085
32-CAAL-revASPM-02,2018,0.440112,1.36888
32-CAAL-revASPM-02,2019,0.452003,1.20698
32-CAAL-revASPM-02,2020,0.490528,1.01894
32-CAAL-revASPM-02,2021,0.5651,1.11771
32-CAAL-revASPM-02,2022,0.616407,0.868475
32-CAAL-revASPM-02,2023,0.717235,0.868475
