id,like_comp,fleet,phase,value,sizefreq_method
32-CAAL-revASPM-02,1,2,1,1,1
32-CAAL-revASPM-02,1,16,1,1,1
32-CAAL-revASPM-02,4,2,1,1,1
32-CAAL-revASPM-02,5,2,1,1,1
32-CAAL-revASPM-02,7,2,1,1,1
32-CAAL-revASPM-02,6,2,1,1,1
