id,type,yr,Value,StdDev
04-start-1952,ssb,1952,11870.5,893.1
04-start-1952,ssb,1953,11954.5,878.697
04-start-1952,ssb,1954,11044.8,888.673
04-start-1952,ssb,1955,5141.97,876.037
04-start-1952,ssb,1956,4429.46,813.867
04-start-1952,ssb,1957,4348.88,790.97
04-start-1952,ssb,1958,4361.64,776.279
04-start-1952,ssb,1959,3463.17,719.49
04-start-1952,ssb,1960,3354.91,688.364
04-start-1952,ssb,1961,3256.12,665.525
04-start-1952,ssb,1962,2177.87,574.869
04-start-1952,ssb,1963,1899.66,498.499
04-start-1952,ssb,1964,1440.09,449.877
04-start-1952,ssb,1965,1890.82,520.511
04-start-1952,ssb,1966,1877.71,596.18
04-start-1952,ssb,1967,1657.91,612.05
04-start-1952,ssb,1968,2172.8,675.612
04-start-1952,ssb,1969,2699.07,755.701
04-start-1952,ssb,1970,3228.38,772.904
04-start-1952,ssb,1971,2576.08,665.065
04-start-1952,ssb,1972,1845.06,542.69
04-start-1952,ssb,1973,1664.97,478.72
04-start-1952,ssb,1974,1581.42,466.083
04-start-1952,ssb,1975,1646.37,485.666
04-start-1952,ssb,1976,1876.96,492.808
04-start-1952,ssb,1977,1991.63,489.211
04-start-1952,ssb,1978,2516.2,484.606
04-start-1952,ssb,1979,2233.25,409.753
04-start-1952,ssb,1980,2088.63,389.849
04-start-1952,ssb,1981,2710.95,383.194
04-start-1952,ssb,1982,2360.69,342.992
04-start-1952,ssb,1983,1840.24,313.943
04-start-1952,ssb,1984,1949.02,317.696
04-start-1952,ssb,1985,1972.61,304.846
04-start-1952,ssb,1986,1750.99,291.611
04-start-1952,ssb,1987,1689.19,263.62
04-start-1952,ssb,1988,1458.61,263.615
04-start-1952,ssb,1989,1303.01,283.868
04-start-1952,ssb,1990,1237.6,251.088
04-start-1952,ssb,1991,1358.99,279.122
04-start-1952,ssb,1992,1532.51,311.655
04-start-1952,ssb,1993,1837.24,343.407
04-start-1952,ssb,1994,2056.27,380.709
04-start-1952,ssb,1995,1814.18,356.1
04-start-1952,ssb,1996,1981.75,330.495
04-start-1952,ssb,1997,1902.16,303.066
04-start-1952,ssb,1998,2061.38,314.828
04-start-1952,ssb,1999,2579.06,336.064
04-start-1952,ssb,2000,2668.59,379.263
04-start-1952,ssb,2001,3058.53,404.047
04-start-1952,ssb,2002,3042.23,384.122
04-start-1952,ssb,2003,2651.83,344.266
04-start-1952,ssb,2004,2158,324.23
04-start-1952,ssb,2005,1895.97,311.245
04-start-1952,ssb,2006,2209.04,325.657
04-start-1952,ssb,2007,2432.54,345.819
04-start-1952,ssb,2008,2617.37,360.032
04-start-1952,ssb,2009,2458.98,343.108
04-start-1952,ssb,2010,2371.73,299.805
04-start-1952,ssb,2011,2087.75,252.498
04-start-1952,ssb,2012,1549.98,196.569
04-start-1952,ssb,2013,1076.79,157.629
04-start-1952,ssb,2014,1085.49,137.895
04-start-1952,ssb,2015,896.736,116.894
04-start-1952,ssb,2016,744.288,105.057
04-start-1952,ssb,2017,777.615,109.165
04-start-1952,ssb,2018,808.47,118.119
04-start-1952,ssb,2019,789.682,118.66
04-start-1952,ssb,2020,705.321,124.855
04-start-1952,ssb,2021,645.589,146.934
04-start-1952,ssb,2022,839.353,249.959
