id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
08-relax-growth,08,relax-growth,growth,115,0.223021582733813,0.992805755395683,16,1952,2022,4,3.3,221,139,2605,0,42770900,964.952,1.69639,0,-28.1062,113.733,885.735,-8.23148,0,0.0939024,0,0.0312077,0,0,0.014,0.0499501022966009,0.512101822182312,0.159451996891944,0.2,0.8,,,,0.8351,0.36,59.9,210.992,0.8351,2.64565,2.39987,13645.4,13645.4,429.073,455.184,2702.77,2953.38,0.941,0.145282,0.154123,2.64565,2.39987,135.238,135.238,0.0393793512832163,0.031385404246915,0.0329320860373755,,,,
