id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
11-CAAL-no-ageerr,1,1952.37,0.002,0.00199999,0.166745,0.00199999,5.71635e-05,3.94676e-08,1
11-CAAL-no-ageerr,1,1952.62,0.002,0.00199999,0.164318,0.00199999,5.62795e-05,3.80559e-08,1
11-CAAL-no-ageerr,1,1953.12,0.068,0.0679998,5.67678,0.0679998,0.00193079,3.91361e-08,1
11-CAAL-no-ageerr,1,1953.37,0.014,0.014,1.16546,0.014,0.000399541,3.95967e-08,1
11-CAAL-no-ageerr,1,1953.62,0.023,0.0229999,1.88639,0.0229999,0.000646004,7.81347e-08,1
11-CAAL-no-ageerr,1,1953.87,0.024,0.0239969,1.95737,0.0239969,0.000691484,6.92876e-05,1
11-CAAL-no-ageerr,1,1954.12,0.175,0.174999,14.3652,0.174999,0.00528133,6.49587e-08,1
11-CAAL-no-ageerr,1,1954.37,0.328,0.327999,26.8328,0.327999,0.00994117,4.58702e-08,1
11-CAAL-no-ageerr,1,1954.62,0.257,0.256996,20.5217,0.256996,0.00796249,1.01445e-06,1
11-CAAL-no-ageerr,1,1954.87,0.34,0.340349,25.6299,0.340349,0.0130877,0.00434564,1
11-CAAL-no-ageerr,1,1955.12,0.216,0.215999,15.5907,0.215999,0.00983142,1.34807e-07,1
11-CAAL-no-ageerr,1,1955.37,0.228,0.227999,16.4546,0.227999,0.010052,1.01531e-07,1
11-CAAL-no-ageerr,1,1955.62,0.184,0.183999,13.0189,0.183999,0.00797245,8.54217e-08,1
11-CAAL-no-ageerr,1,1955.87,0.412,0.412012,28.6107,0.412012,0.019233,3.4218e-06,1
11-CAAL-no-ageerr,1,1956.12,0.14,0.139999,9.80268,0.139999,0.00689867,1.42803e-07,1
11-CAAL-no-ageerr,1,1956.37,0.201,0.200999,14.1689,0.200999,0.0095478,1.21579e-07,1
11-CAAL-no-ageerr,1,1956.62,0.112,0.111999,7.79645,0.111999,0.00513623,1.33208e-07,1
11-CAAL-no-ageerr,1,1956.87,0.255,0.255006,17.5813,0.255006,0.0123709,2.12516e-06,1
11-CAAL-no-ageerr,1,1957.12,0.125,0.124999,8.72041,0.124999,0.00636497,1.32628e-07,1
11-CAAL-no-ageerr,1,1957.37,0.098,0.0979994,6.88169,0.0979994,0.00478807,1.35591e-07,1
11-CAAL-no-ageerr,1,1957.62,0.234,0.233998,16.2395,0.233998,0.0108865,2.21339e-07,1
