"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 216620000 0 NA NA
"SSB_Initial" "SSB_Initial" 216620000 0 NA NA
"SSB_1952" "SSB_1952" 253380000 0 NA NA
"SSB_1953" "SSB_1953" 249038000 0 NA NA
"SSB_1954" "SSB_1954" 239384000 0 NA NA
"SSB_1955" "SSB_1955" 230674000 0 NA NA
"SSB_1956" "SSB_1956" 223722000 0 NA NA
"SSB_1957" "SSB_1957" 217725000 0 NA NA
"SSB_1958" "SSB_1958" 212263000 0 NA NA
"SSB_1959" "SSB_1959" 206738000 0 NA NA
"SSB_1960" "SSB_1960" 204261000 0 NA NA
"SSB_1961" "SSB_1961" 204126000 0 NA NA
"SSB_1962" "SSB_1962" 202388000 0 NA NA
"SSB_1963" "SSB_1963" 202556000 0 NA NA
"SSB_1964" "SSB_1964" 204964000 0 NA NA
"SSB_1965" "SSB_1965" 207387000 0 NA NA
"SSB_1966" "SSB_1966" 209021000 0 NA NA
"SSB_1967" "SSB_1967" 210422000 0 NA NA
"SSB_1968" "SSB_1968" 212809000 0 NA NA
"SSB_1969" "SSB_1969" 215523000 0 NA NA
"SSB_1970" "SSB_1970" 217996000 0 NA NA
"SSB_1971" "SSB_1971" 223239000 0 NA NA
"SSB_1972" "SSB_1972" 230597000 0 NA NA
"SSB_1973" "SSB_1973" 237315000 0 NA NA
"SSB_1974" "SSB_1974" 244778000 0 NA NA
"SSB_1975" "SSB_1975" 249403000 0 NA NA
"SSB_1976" "SSB_1976" 250145000 0 NA NA
"SSB_1977" "SSB_1977" 248535000 0 NA NA
"SSB_1978" "SSB_1978" 247731000 0 NA NA
"SSB_1979" "SSB_1979" 259398000 0 NA NA
"SSB_1980" "SSB_1980" 787707000 0 NA NA
"SSB_1981" "SSB_1981" 1027570000 0 NA NA
"SSB_1982" "SSB_1982" 885692000 0 NA NA
"SSB_1983" "SSB_1983" 701602000 0 NA NA
"SSB_1984" "SSB_1984" 545526000 0 NA NA
"SSB_1985" "SSB_1985" 433686000 0 NA NA
"SSB_1986" "SSB_1986" 352966000 0 NA NA
"SSB_1987" "SSB_1987" 289608000 0 NA NA
"SSB_1988" "SSB_1988" 241276000 0 NA NA
"SSB_1989" "SSB_1989" 209428000 0 NA NA
"SSB_1990" "SSB_1990" 199060000 0 NA NA
"SSB_1991" "SSB_1991" 199391000 0 NA NA
"SSB_1992" "SSB_1992" 194233000 0 NA NA
"SSB_1993" "SSB_1993" 193547000 0 NA NA
"SSB_1994" "SSB_1994" 197232000 0 NA NA
"SSB_1995" "SSB_1995" 197040000 0 NA NA
"SSB_1996" "SSB_1996" 198976000 0 NA NA
"SSB_1997" "SSB_1997" 209774000 0 NA NA
"SSB_1998" "SSB_1998" 548335000 0 NA NA
"SSB_1999" "SSB_1999" 720792000 0 NA NA
"SSB_2000" "SSB_2000" 662709000 0 NA NA
"SSB_2001" "SSB_2001" 557362000 0 NA NA
"SSB_2002" "SSB_2002" 446046000 0 NA NA
"SSB_2003" "SSB_2003" 356585000 0 NA NA
"SSB_2004" "SSB_2004" 291114000 0 NA NA
"SSB_2005" "SSB_2005" 236788000 0 NA NA
"SSB_2006" "SSB_2006" 221542000 0 NA NA
"SSB_2007" "SSB_2007" 235579000 0 NA NA
"SSB_2008" "SSB_2008" 243097000 0 NA NA
"SSB_2009" "SSB_2009" 232153000 0 NA NA
"SSB_2010" "SSB_2010" 258645000 0 NA NA
"SSB_2011" "SSB_2011" 269318000 0 NA NA
"SSB_2012" "SSB_2012" 257055000 0 NA NA
"SSB_2013" "SSB_2013" 240731000 0 NA NA
"SSB_2014" "SSB_2014" 223291000 0 NA NA
"SSB_2015" "SSB_2015" 301688000 0 NA NA
"SSB_2016" "SSB_2016" 333373000 0 NA NA
"SSB_2017" "SSB_2017" 304207000 0 NA NA
"SSB_2018" "SSB_2018" 268798000 0 NA NA
"SSB_2019" "SSB_2019" 236568000 0 NA NA
"SSB_2020" "SSB_2020" 209106000 0 NA NA
"SSB_2021" "SSB_2021" 188594000 0 NA NA
"SSB_2022" "SSB_2022" 182662000 0 NA NA
"SSB_2023" "SSB_2023" 169585000 0 NA NA
"Recr_Virgin" "Recr_Virgin" 3246140 0 NA NA
"Recr_Initial" "Recr_Initial" 3246140 0 NA NA
"Recr_1952" "Recr_1952" 3093310 0 NA NA
"Recr_1953" "Recr_1953" 3140300 0 NA NA
"Recr_1954" "Recr_1954" 3077140 0 NA NA
"Recr_1955" "Recr_1955" 3016500 0 NA NA
"Recr_1956" "Recr_1956" 2949150 0 NA NA
"Recr_1957" "Recr_1957" 2839750 0 NA NA
"Recr_1958" "Recr_1958" 3079090 0 NA NA
"Recr_1959" "Recr_1959" 3084360 0 NA NA
"Recr_1960" "Recr_1960" 2870640 0 NA NA
"Recr_1961" "Recr_1961" 3162440 0 NA NA
"Recr_1962" "Recr_1962" 3208490 0 NA NA
"Recr_1963" "Recr_1963" 3201280 0 NA NA
"Recr_1964" "Recr_1964" 3180530 0 NA NA
"Recr_1965" "Recr_1965" 3217670 0 NA NA
"Recr_1966" "Recr_1966" 3334230 0 NA NA
"Recr_1967" "Recr_1967" 3343940 0 NA NA
"Recr_1968" "Recr_1968" 3366480 0 NA NA
"Recr_1969" "Recr_1969" 3694910 0 NA NA
"Recr_1970" "Recr_1970" 3809970 0 NA NA
"Recr_1971" "Recr_1971" 3813540 0 NA NA
"Recr_1972" "Recr_1972" 4056360 0 NA NA
"Recr_1973" "Recr_1973" 3802900 0 NA NA
"Recr_1974" "Recr_1974" 3698720 0 NA NA
"Recr_1975" "Recr_1975" 3599060 0 NA NA
"Recr_1976" "Recr_1976" 3730540 0 NA NA
"Recr_1977" "Recr_1977" 4179220 0 NA NA
"Recr_1978" "Recr_1978" 57001700 0 NA NA
"Recr_1979" "Recr_1979" 3442270 0 NA NA
"Recr_1980" "Recr_1980" 3104610 0 NA NA
"Recr_1981" "Recr_1981" 2652680 0 NA NA
"Recr_1982" "Recr_1982" 2146370 0 NA NA
"Recr_1983" "Recr_1983" 2812030 0 NA NA
"Recr_1984" "Recr_1984" 2275040 0 NA NA
"Recr_1985" "Recr_1985" 1907920 0 NA NA
"Recr_1986" "Recr_1986" 1855640 0 NA NA
"Recr_1987" "Recr_1987" 2164790 0 NA NA
"Recr_1988" "Recr_1988" 3155740 0 NA NA
"Recr_1989" "Recr_1989" 3117230 0 NA NA
"Recr_1990" "Recr_1990" 2388650 0 NA NA
"Recr_1991" "Recr_1991" 3200140 0 NA NA
"Recr_1992" "Recr_1992" 3132900 0 NA NA
"Recr_1993" "Recr_1993" 2774340 0 NA NA
"Recr_1994" "Recr_1994" 3238060 0 NA NA
"Recr_1995" "Recr_1995" 3448850 0 NA NA
"Recr_1996" "Recr_1996" 37034800 0 NA NA
"Recr_1997" "Recr_1997" 4799250 0 NA NA
"Recr_1998" "Recr_1998" 5050460 0 NA NA
"Recr_1999" "Recr_1999" 2986300 0 NA NA
"Recr_2000" "Recr_2000" 1810800 0 NA NA
"Recr_2001" "Recr_2001" 2185370 0 NA NA
"Recr_2002" "Recr_2002" 1989060 0 NA NA
"Recr_2003" "Recr_2003" 1251270 0 NA NA
"Recr_2004" "Recr_2004" 4139850 0 NA NA
"Recr_2005" "Recr_2005" 4583020 0 NA NA
"Recr_2006" "Recr_2006" 3507980 0 NA NA
"Recr_2007" "Recr_2007" 2428350 0 NA NA
"Recr_2008" "Recr_2008" 6907080 0 NA NA
"Recr_2009" "Recr_2009" 2928100 0 NA NA
"Recr_2010" "Recr_2010" 3191220 0 NA NA
"Recr_2011" "Recr_2011" 2784320 0 NA NA
"Recr_2012" "Recr_2012" 2442780 0 NA NA
"Recr_2013" "Recr_2013" 12068400 0 NA NA
"Recr_2014" "Recr_2014" 2454820 0 NA NA
"Recr_2015" "Recr_2015" 2823130 0 NA NA
"Recr_2016" "Recr_2016" 2435970 0 NA NA
"Recr_2017" "Recr_2017" 2242950 0 NA NA
"Recr_2018" "Recr_2018" 2028810 0 NA NA
"Recr_2019" "Recr_2019" 2117030 0 NA NA
"Recr_2020" "Recr_2020" 2974290 0 NA NA
"Recr_2021" "Recr_2021" 1419700 0 NA NA
"Recr_2022" "Recr_2022" 920455 0 NA NA
"Recr_2023" "Recr_2023" 3190830 0 NA NA
"SPRratio_1952" "SPRratio_1952" 5.52755e-05 0 NA NA
"SPRratio_1953" "SPRratio_1953" 0.00151965 0 NA NA
"SPRratio_1954" "SPRratio_1954" 0.00885164 0 NA NA
"SPRratio_1955" "SPRratio_1955" 0.00365013 0 NA NA
"SPRratio_1956" "SPRratio_1956" 0.00303111 0 NA NA
"SPRratio_1957" "SPRratio_1957" 0.00276149 0 NA NA
"SPRratio_1958" "SPRratio_1958" 0.0045222 0 NA NA
"SPRratio_1959" "SPRratio_1959" 0.00318413 0 NA NA
"SPRratio_1960" "SPRratio_1960" 0.00344423 0 NA NA
"SPRratio_1961" "SPRratio_1961" 0.00536981 0 NA NA
"SPRratio_1962" "SPRratio_1962" 0.00408585 0 NA NA
"SPRratio_1963" "SPRratio_1963" 0.00418687 0 NA NA
"SPRratio_1964" "SPRratio_1964" 0.00197065 0 NA NA
"SPRratio_1965" "SPRratio_1965" 0.00262572 0 NA NA
"SPRratio_1966" "SPRratio_1966" 0.00283793 0 NA NA
"SPRratio_1967" "SPRratio_1967" 0.00178437 0 NA NA
"SPRratio_1968" "SPRratio_1968" 0.00132269 0 NA NA
"SPRratio_1969" "SPRratio_1969" 0.00122952 0 NA NA
"SPRratio_1970" "SPRratio_1970" 0.00318512 0 NA NA
"SPRratio_1971" "SPRratio_1971" 0.00269632 0 NA NA
"SPRratio_1972" "SPRratio_1972" 0.00218469 0 NA NA
"SPRratio_1973" "SPRratio_1973" 0.00212381 0 NA NA
"SPRratio_1974" "SPRratio_1974" 0.00184029 0 NA NA
"SPRratio_1975" "SPRratio_1975" 0.0017814 0 NA NA
"SPRratio_1976" "SPRratio_1976" 0.00164513 0 NA NA
"SPRratio_1977" "SPRratio_1977" 0.000989657 0 NA NA
"SPRratio_1978" "SPRratio_1978" 0.000437529 0 NA NA
"SPRratio_1979" "SPRratio_1979" 0.000687275 0 NA NA
"SPRratio_1980" "SPRratio_1980" 0.000635813 0 NA NA
"SPRratio_1981" "SPRratio_1981" 0.00169683 0 NA NA
"SPRratio_1982" "SPRratio_1982" 0.00204583 0 NA NA
"SPRratio_1983" "SPRratio_1983" 0.00128106 0 NA NA
"SPRratio_1984" "SPRratio_1984" 0.00176992 0 NA NA
"SPRratio_1985" "SPRratio_1985" 0.00214858 0 NA NA
"SPRratio_1986" "SPRratio_1986" 0.00213429 0 NA NA
"SPRratio_1987" "SPRratio_1987" 0.00222932 0 NA NA
"SPRratio_1988" "SPRratio_1988" 0.00282338 0 NA NA
"SPRratio_1989" "SPRratio_1989" 0.00368585 0 NA NA
"SPRratio_1990" "SPRratio_1990" 0.00269879 0 NA NA
"SPRratio_1991" "SPRratio_1991" 0.00205678 0 NA NA
"SPRratio_1992" "SPRratio_1992" 0.00211737 0 NA NA
"SPRratio_1993" "SPRratio_1993" 0.00240648 0 NA NA
"SPRratio_1994" "SPRratio_1994" 0.00361318 0 NA NA
"SPRratio_1995" "SPRratio_1995" 0.00260935 0 NA NA
"SPRratio_1996" "SPRratio_1996" 0.000476405 0 NA NA
"SPRratio_1997" "SPRratio_1997" 0.000926633 0 NA NA
"SPRratio_1998" "SPRratio_1998" 0.00161001 0 NA NA
"SPRratio_1999" "SPRratio_1999" 0.00208447 0 NA NA
"SPRratio_2000" "SPRratio_2000" 0.00238094 0 NA NA
"SPRratio_2001" "SPRratio_2001" 0.00232563 0 NA NA
"SPRratio_2002" "SPRratio_2002" 0.00301188 0 NA NA
"SPRratio_2003" "SPRratio_2003" 0.00497093 0 NA NA
"SPRratio_2004" "SPRratio_2004" 0.00319298 0 NA NA
"SPRratio_2005" "SPRratio_2005" 0.00212391 0 NA NA
"SPRratio_2006" "SPRratio_2006" 0.00192417 0 NA NA
"SPRratio_2007" "SPRratio_2007" 0.00219213 0 NA NA
"SPRratio_2008" "SPRratio_2008" 0.00165655 0 NA NA
"SPRratio_2009" "SPRratio_2009" 0.00205219 0 NA NA
"SPRratio_2010" "SPRratio_2010" 0.00201793 0 NA NA
"SPRratio_2011" "SPRratio_2011" 0.00244806 0 NA NA
"SPRratio_2012" "SPRratio_2012" 0.00264388 0 NA NA
"SPRratio_2013" "SPRratio_2013" 0.000875746 0 NA NA
"SPRratio_2014" "SPRratio_2014" 0.0019504 0 NA NA
"SPRratio_2015" "SPRratio_2015" 0.00188927 0 NA NA
"SPRratio_2016" "SPRratio_2016" 0.00159227 0 NA NA
"SPRratio_2017" "SPRratio_2017" 0.0017429 0 NA NA
"SPRratio_2018" "SPRratio_2018" 0.00252693 0 NA NA
"SPRratio_2019" "SPRratio_2019" 0.0023421 0 NA NA
"SPRratio_2020" "SPRratio_2020" 0.00230976 0 NA NA
"SPRratio_2021" "SPRratio_2021" 0.00304551 0 NA NA
"SPRratio_2022" "SPRratio_2022" 0.00322144 0 NA NA
"SPRratio_2023" "SPRratio_2023" 0.00322144 0 NA NA
"F_1952" "F_1952" 5.72575e-05 0 NA NA
"F_1953" "F_1953" 0.00168616 0 NA NA
"F_1954" "F_1954" 0.00973474 0 NA NA
"F_1955" "F_1955" 0.00392895 0 NA NA
"F_1956" "F_1956" 0.00330912 0 NA NA
"F_1957" "F_1957" 0.00304013 0 NA NA
"F_1958" "F_1958" 0.00497513 0 NA NA
"F_1959" "F_1959" 0.00340018 0 NA NA
"F_1960" "F_1960" 0.00372327 0 NA NA
"F_1961" "F_1961" 0.00587442 0 NA NA
"F_1962" "F_1962" 0.00436439 0 NA NA
"F_1963" "F_1963" 0.0044959 0 NA NA
"F_1964" "F_1964" 0.00205 0 NA NA
"F_1965" "F_1965" 0.00274769 0 NA NA
"F_1966" "F_1966" 0.00293932 0 NA NA
"F_1967" "F_1967" 0.0018759 0 NA NA
"F_1968" "F_1968" 0.00131003 0 NA NA
"F_1969" "F_1969" 0.00118315 0 NA NA
"F_1970" "F_1970" 0.00333623 0 NA NA
"F_1971" "F_1971" 0.00231446 0 NA NA
"F_1972" "F_1972" 0.00200915 0 NA NA
"F_1973" "F_1973" 0.00201258 0 NA NA
"F_1974" "F_1974" 0.001666 0 NA NA
"F_1975" "F_1975" 0.00167653 0 NA NA
"F_1976" "F_1976" 0.00152358 0 NA NA
"F_1977" "F_1977" 0.000973747 0 NA NA
"F_1978" "F_1978" 0.000470479 0 NA NA
"F_1979" "F_1979" 0.000563809 0 NA NA
"F_1980" "F_1980" 0.000557818 0 NA NA
"F_1981" "F_1981" 0.00147315 0 NA NA
"F_1982" "F_1982" 0.00160653 0 NA NA
"F_1983" "F_1983" 0.0011158 0 NA NA
"F_1984" "F_1984" 0.00156102 0 NA NA
"F_1985" "F_1985" 0.00202794 0 NA NA
"F_1986" "F_1986" 0.00198435 0 NA NA
"F_1987" "F_1987" 0.00219677 0 NA NA
"F_1988" "F_1988" 0.00282039 0 NA NA
"F_1989" "F_1989" 0.00377086 0 NA NA
"F_1990" "F_1990" 0.00271527 0 NA NA
"F_1991" "F_1991" 0.00211878 0 NA NA
"F_1992" "F_1992" 0.00224088 0 NA NA
"F_1993" "F_1993" 0.00232385 0 NA NA
"F_1994" "F_1994" 0.00350212 0 NA NA
"F_1995" "F_1995" 0.00256768 0 NA NA
"F_1996" "F_1996" 0.000492636 0 NA NA
"F_1997" "F_1997" 0.000844086 0 NA NA
"F_1998" "F_1998" 0.00139311 0 NA NA
"F_1999" "F_1999" 0.00172904 0 NA NA
"F_2000" "F_2000" 0.00185549 0 NA NA
"F_2001" "F_2001" 0.00204874 0 NA NA
"F_2002" "F_2002" 0.00282317 0 NA NA
"F_2003" "F_2003" 0.00445603 0 NA NA
"F_2004" "F_2004" 0.00325747 0 NA NA
"F_2005" "F_2005" 0.00214236 0 NA NA
"F_2006" "F_2006" 0.00187148 0 NA NA
"F_2007" "F_2007" 0.00218824 0 NA NA
"F_2008" "F_2008" 0.00167148 0 NA NA
"F_2009" "F_2009" 0.00200005 0 NA NA
"F_2010" "F_2010" 0.00193459 0 NA NA
"F_2011" "F_2011" 0.00230191 0 NA NA
"F_2012" "F_2012" 0.00249496 0 NA NA
"F_2013" "F_2013" 0.000911792 0 NA NA
"F_2014" "F_2014" 0.00187271 0 NA NA
"F_2015" "F_2015" 0.0018878 0 NA NA
"F_2016" "F_2016" 0.00156346 0 NA NA
"F_2017" "F_2017" 0.00169711 0 NA NA
"F_2018" "F_2018" 0.0025862 0 NA NA
"F_2019" "F_2019" 0.00238156 0 NA NA
"F_2020" "F_2020" 0.00244343 0 NA NA
"F_2021" "F_2021" 0.00297975 0 NA NA
"F_2022" "F_2022" 0.00308593 0 NA NA
"F_2023" "F_2023" 0.00308593 0 NA NA
"Bratio_1953" "Bratio_1953" 1.15899 0 NA NA
"Bratio_1954" "Bratio_1954" 1.11406 0 NA NA
"Bratio_1955" "Bratio_1955" 1.07352 0 NA NA
"Bratio_1956" "Bratio_1956" 1.04117 0 NA NA
"Bratio_1957" "Bratio_1957" 1.01327 0 NA NA
"Bratio_1958" "Bratio_1958" 0.987844 0 NA NA
"Bratio_1959" "Bratio_1959" 0.962131 0 NA NA
"Bratio_1960" "Bratio_1960" 0.950602 0 NA NA
"Bratio_1961" "Bratio_1961" 0.949973 0 NA NA
"Bratio_1962" "Bratio_1962" 0.941887 0 NA NA
"Bratio_1963" "Bratio_1963" 0.94267 0 NA NA
"Bratio_1964" "Bratio_1964" 0.953877 0 NA NA
"Bratio_1965" "Bratio_1965" 0.96515 0 NA NA
"Bratio_1966" "Bratio_1966" 0.972756 0 NA NA
"Bratio_1967" "Bratio_1967" 0.979278 0 NA NA
"Bratio_1968" "Bratio_1968" 0.990385 0 NA NA
"Bratio_1969" "Bratio_1969" 1.00302 0 NA NA
"Bratio_1970" "Bratio_1970" 1.01452 0 NA NA
"Bratio_1971" "Bratio_1971" 1.03893 0 NA NA
"Bratio_1972" "Bratio_1972" 1.07317 0 NA NA
"Bratio_1973" "Bratio_1973" 1.10443 0 NA NA
"Bratio_1974" "Bratio_1974" 1.13917 0 NA NA
"Bratio_1975" "Bratio_1975" 1.16069 0 NA NA
"Bratio_1976" "Bratio_1976" 1.16414 0 NA NA
"Bratio_1977" "Bratio_1977" 1.15665 0 NA NA
"Bratio_1978" "Bratio_1978" 1.15291 0 NA NA
"Bratio_1979" "Bratio_1979" 1.2072 0 NA NA
"Bratio_1980" "Bratio_1980" 3.66588 0 NA NA
"Bratio_1981" "Bratio_1981" 4.78216 0 NA NA
"Bratio_1982" "Bratio_1982" 4.1219 0 NA NA
"Bratio_1983" "Bratio_1983" 3.26516 0 NA NA
"Bratio_1984" "Bratio_1984" 2.53881 0 NA NA
"Bratio_1985" "Bratio_1985" 2.01832 0 NA NA
"Bratio_1986" "Bratio_1986" 1.64266 0 NA NA
"Bratio_1987" "Bratio_1987" 1.3478 0 NA NA
"Bratio_1988" "Bratio_1988" 1.12287 0 NA NA
"Bratio_1989" "Bratio_1989" 0.974648 0 NA NA
"Bratio_1990" "Bratio_1990" 0.926398 0 NA NA
"Bratio_1991" "Bratio_1991" 0.927941 0 NA NA
"Bratio_1992" "Bratio_1992" 0.903933 0 NA NA
"Bratio_1993" "Bratio_1993" 0.900744 0 NA NA
"Bratio_1994" "Bratio_1994" 0.917893 0 NA NA
"Bratio_1995" "Bratio_1995" 0.917 0 NA NA
"Bratio_1996" "Bratio_1996" 0.926009 0 NA NA
"Bratio_1997" "Bratio_1997" 0.976262 0 NA NA
"Bratio_1998" "Bratio_1998" 2.55188 0 NA NA
"Bratio_1999" "Bratio_1999" 3.35447 0 NA NA
"Bratio_2000" "Bratio_2000" 3.08416 0 NA NA
"Bratio_2001" "Bratio_2001" 2.59389 0 NA NA
"Bratio_2002" "Bratio_2002" 2.07584 0 NA NA
"Bratio_2003" "Bratio_2003" 1.6595 0 NA NA
"Bratio_2004" "Bratio_2004" 1.35481 0 NA NA
"Bratio_2005" "Bratio_2005" 1.10198 0 NA NA
"Bratio_2006" "Bratio_2006" 1.03103 0 NA NA
