id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1979.83,1.86281,3.45009,0.333202,-0.616314,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1980.83,1.31391,2.55598,0.33254,-0.665427,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1981.83,1.2559,1.94776,0.332625,-0.438829,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1982.83,1.50646,1.50012,0.326376,0.00421736,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1983.83,0.922278,1.2473,0.330303,-0.301891,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1984.83,1.32673,1.0269,0.323343,0.256178,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1985.83,0.877509,0.847319,0.321945,0.0350094,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1986.83,0.855618,0.720734,0.335276,0.171554,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1987.83,0.835362,0.657529,0.345836,0.239377,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1988.83,0.736157,0.689305,0.35762,0.0657592,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1989.83,1.65752,0.702254,0.320639,0.858783,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1990.83,1.13159,0.653225,0.336645,0.549458,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1991.83,1.02708,0.686477,0.345696,0.402902,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1992.83,0.558306,0.700421,0.384414,-0.226774,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1993.83,0.81207,0.681719,0.34892,0.174969,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1994.83,1.12053,0.706927,0.341153,0.46063,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1995.83,1.11373,0.738651,0.358465,0.410644,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1996.83,1.1907,3.38504,0.34189,-1.04483,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1997.83,1.31626,2.51104,0.348221,-0.645904,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1998.83,1.99334,2.07025,0.32869,-0.0378563,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,1999.83,1.18608,1.62865,0.36947,-0.317099,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2000.83,0.788006,1.24835,0.384061,-0.460076,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2001.83,0.727835,1.02401,0.380242,-0.341405,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2002.83,0.803887,0.852713,0.361598,-0.058964,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2003.83,1.3191,0.677,0.345035,0.667033,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2004.83,1.26325,0.78499,0.348968,0.475772,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2005.83,1.04284,0.878845,0.364489,0.171094,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2006.83,0.740614,0.854298,0.374613,-0.1428,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2007.83,0.829133,0.757678,0.363606,0.0901221,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2008.83,1.047,1.04779,0.36146,-0.000757495,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2009.83,0.645173,0.914089,0.380014,-0.34841,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2010.83,0.790723,0.85985,0.376337,-0.0838104,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2011.83,0.722675,0.792205,0.38025,-0.0918605,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2012.83,0.69595,0.721357,0.384556,-0.0358565,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2013.83,0.717588,1.42725,0.38891,-0.687608,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2014.83,0.790042,1.11151,0.384902,-0.34139,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2015.83,0.78514,0.965256,0.386274,-0.206531,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2016.83,0.687733,0.839547,0.380715,-0.199462,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2017.83,0.591417,0.740958,0.367136,-0.225423,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2018.83,0.724244,0.657611,0.376776,0.0965149,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2019.83,0.794833,0.608166,0.361991,0.267684,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2020.83,0.742562,0.640592,0.372401,0.147714,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2021.83,1.23811,0.536579,0.357539,0.836127,1
54-CAAL-exdblnorm,16,S01_INDEX.1-4,2022.83,0.912191,0.433144,0.383859,0.744778,1
