id,Yr,Era,SSB,SSB_nofishing
25-mls-base-1979-corrected,1977,VIRG,67142.8,67142.8
25-mls-base-1979-corrected,1978,INIT,58739.3,67142.8
25-mls-base-1979-corrected,1979,TIME,83187.2,94037.6
25-mls-base-1979-corrected,1980,TIME,82068.1,92148.3
25-mls-base-1979-corrected,1981,TIME,83757.6,92644.5
25-mls-base-1979-corrected,1982,TIME,85102.6,94369.9
25-mls-base-1979-corrected,1983,TIME,81649.9,91345.2
25-mls-base-1979-corrected,1984,TIME,75129.2,83969.8
25-mls-base-1979-corrected,1985,TIME,71169.9,79426.1
25-mls-base-1979-corrected,1986,TIME,62596.2,70491.2
25-mls-base-1979-corrected,1987,TIME,55138.3,62465.8
25-mls-base-1979-corrected,1988,TIME,48898.6,55626.8
25-mls-base-1979-corrected,1989,TIME,54308.5,60926.6
25-mls-base-1979-corrected,1990,TIME,76437,83949.8
25-mls-base-1979-corrected,1991,TIME,84617.7,92457.6
25-mls-base-1979-corrected,1992,TIME,84497.3,91928.7
25-mls-base-1979-corrected,1993,TIME,85369.3,92205.7
25-mls-base-1979-corrected,1994,TIME,94349,101053
25-mls-base-1979-corrected,1995,TIME,104386,111887
25-mls-base-1979-corrected,1996,TIME,112360,120157
25-mls-base-1979-corrected,1997,TIME,111642,119138
25-mls-base-1979-corrected,1998,TIME,200351,207699
25-mls-base-1979-corrected,1999,TIME,266135,274876
25-mls-base-1979-corrected,2000,TIME,263868,273701
25-mls-base-1979-corrected,2001,TIME,231721,241754
25-mls-base-1979-corrected,2002,TIME,185923,195800
25-mls-base-1979-corrected,2003,TIME,142728,152605
25-mls-base-1979-corrected,2004,TIME,107457,118068
25-mls-base-1979-corrected,2005,TIME,79036,89511.7
25-mls-base-1979-corrected,2006,TIME,64338.9,73653
25-mls-base-1979-corrected,2007,TIME,60390.5,68736
25-mls-base-1979-corrected,2008,TIME,62831.4,70559.5
25-mls-base-1979-corrected,2009,TIME,59323.6,66963.6
25-mls-base-1979-corrected,2010,TIME,53656.9,61181.9
25-mls-base-1979-corrected,2011,TIME,48439.5,55787.3
25-mls-base-1979-corrected,2012,TIME,44787.8,52099.3
25-mls-base-1979-corrected,2013,TIME,42963,50212.7
25-mls-base-1979-corrected,2014,TIME,44786.4,51466.1
25-mls-base-1979-corrected,2015,TIME,58773.6,65682.3
25-mls-base-1979-corrected,2016,TIME,64321.3,71519.5
25-mls-base-1979-corrected,2017,TIME,62336.4,69149.1
25-mls-base-1979-corrected,2018,TIME,58315,64657.8
25-mls-base-1979-corrected,2019,TIME,53249.4,59460.1
25-mls-base-1979-corrected,2020,TIME,48134.2,54117.8
25-mls-base-1979-corrected,2021,TIME,42987.1,48796.8
25-mls-base-1979-corrected,2022,TIME,41727.9,47556.4
25-mls-base-1979-corrected,2023,FORE,38577.3,44371.2
