id,Label,Value,Parm_StDev,Phase,Min,Max,Init,Status,Afterbound
25-mls-base-1979-corrected,SR_LN(R0),6.58268,0,1,2,15,6.58268,OK,OK
25-mls-base-1979-corrected,Size_DblN_peak_F01_LL.JP.1(1),158.504,0,2,45,325,158.504,OK,OK
25-mls-base-1979-corrected,Size_DblN_top_logit_F01_LL.JP.1(1),0.689494,0,3,-7,7,0.689494,OK,OK
25-mls-base-1979-corrected,Size_DblN_ascend_se_F01_LL.JP.1(1),6.98185,0,4,-7,7,6.98185,HI,OK
25-mls-base-1979-corrected,Size_DblN_descend_se_F01_LL.JP.1(1),0.00498761,0,5,-7,7,0.00498761,OK,OK
25-mls-base-1979-corrected,Size_DblN_peak_F02_LL.JP.2(2),187.822,0,2,45,325,187.822,OK,OK
25-mls-base-1979-corrected,Size_DblN_top_logit_F02_LL.JP.2(2),-6.99927,0,3,-7,7,-6.99927,LO,CHECK
25-mls-base-1979-corrected,Size_DblN_ascend_se_F02_LL.JP.2(2),5.46086,0,4,-7,7,5.46086,OK,OK
25-mls-base-1979-corrected,Size_DblN_descend_se_F02_LL.JP.2(2),6.1883,0,5,-7,7,6.1883,OK,OK
25-mls-base-1979-corrected,Size_DblN_peak_F03_LL.JP.3(3),183.808,0,2,45,325,183.808,OK,OK
25-mls-base-1979-corrected,Size_DblN_top_logit_F03_LL.JP.3(3),0.243135,0,3,-7,7,0.243135,OK,OK
25-mls-base-1979-corrected,Size_DblN_ascend_se_F03_LL.JP.3(3),5.89464,0,4,-7,7,5.89464,OK,OK
25-mls-base-1979-corrected,Size_DblN_descend_se_F03_LL.JP.3(3),0.000374763,0,5,-7,7,0.000374763,OK,OK
25-mls-base-1979-corrected,Size_DblN_peak_F04_LL.JP.4(4),159.168,0,2,45,325,159.168,OK,OK
25-mls-base-1979-corrected,Size_DblN_top_logit_F04_LL.JP.4(4),0.679954,0,3,-7,7,0.679954,OK,OK
25-mls-base-1979-corrected,Size_DblN_ascend_se_F04_LL.JP.4(4),6.74394,0,4,-7,7,6.74394,OK,OK
25-mls-base-1979-corrected,Size_DblN_descend_se_F04_LL.JP.4(4),0.00176952,0,5,-7,7,0.00176952,OK,OK
25-mls-base-1979-corrected,Size_DblN_peak_F06_LL.AU.2(6),103.456,0,2,45,325,103.456,OK,OK
25-mls-base-1979-corrected,Size_DblN_top_logit_F06_LL.AU.2(6),-0.586631,0,3,-7,7,-0.586631,OK,OK
25-mls-base-1979-corrected,Size_DblN_ascend_se_F06_LL.AU.2(6),-6.99989,0,4,-7,7,-6.99989,LO,CHECK
25-mls-base-1979-corrected,Size_DblN_descend_se_F06_LL.AU.2(6),5.75229,0,5,-7,7,5.75229,OK,OK
25-mls-base-1979-corrected,Size_DblN_peak_F07_LL.AU.3(7),181.097,0,2,45,325,181.097,OK,OK
25-mls-base-1979-corrected,Size_DblN_top_logit_F07_LL.AU.3(7),-6.99949,0,3,-7,7,-6.99949,LO,CHECK
25-mls-base-1979-corrected,Size_DblN_ascend_se_F07_LL.AU.3(7),5.81189,0,4,-7,7,5.81189,OK,OK
25-mls-base-1979-corrected,Size_DblN_descend_se_F07_LL.AU.3(7),6.06822,0,5,-7,7,6.06822,OK,OK
25-mls-base-1979-corrected,Size_DblN_peak_F09.REC.AU.3(9),185.84,0,2,45,325,185.84,OK,OK
25-mls-base-1979-corrected,Size_DblN_top_logit_F09.REC.AU.3(9),-6.96599,0,3,-7,7,-6.96599,LO,OK
25-mls-base-1979-corrected,Size_DblN_ascend_se_F09.REC.AU.3(9),4.8143,0,4,-7,7,4.8143,OK,OK
25-mls-base-1979-corrected,Size_DblN_descend_se_F09.REC.AU.3(9),6.36373,0,5,-7,7,6.36373,OK,OK
25-mls-base-1979-corrected,Size_DblN_peak_F10_REC.NZ.3(10),201.698,0,2,45,325,201.698,OK,OK
25-mls-base-1979-corrected,Size_DblN_ascend_se_F10_REC.NZ.3(10),5.94387,0,4,-7,7,5.94387,OK,OK
25-mls-base-1979-corrected,Size_DblN_start_logit_F10_REC.NZ.3(10),-7.39368,0,4,-999,-2,-7.39368,HI,OK
25-mls-base-1979-corrected,Size_DblN_peak_F12_LL.ALL.2(12),170.636,0,2,45,325,170.636,OK,OK
25-mls-base-1979-corrected,Size_DblN_top_logit_F12_LL.ALL.2(12),-6.99958,0,3,-7,7,-6.99958,LO,CHECK
25-mls-base-1979-corrected,Size_DblN_ascend_se_F12_LL.ALL.2(12),7,0,4,-7,7,7,HI,CHECK
25-mls-base-1979-corrected,Size_DblN_descend_se_F12_LL.ALL.2(12),6.53329,0,5,-7,7,6.53329,OK,OK
25-mls-base-1979-corrected,Size_DblN_peak_S01_INDEX.1-4(15),166.074,0,2,45,325,166.074,OK,OK
25-mls-base-1979-corrected,Size_DblN_top_logit_S01_INDEX.1-4(15),0.590067,0,3,-7,7,0.590067,OK,OK
25-mls-base-1979-corrected,Size_DblN_ascend_se_S01_INDEX.1-4(15),6.12114,0,4,-7,7,6.12114,OK,OK
25-mls-base-1979-corrected,Size_DblN_descend_se_S01_INDEX.1-4(15),0.00530705,0,5,-7,7,0.00530705,OK,OK
