id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
25-mls-base-1979-corrected,1,1979.12,0.671,0.671,52.986,0.671,0.00197866,4.48944e-10,1
25-mls-base-1979-corrected,1,1979.37,0.343,0.343,27.6117,0.343,0.0010475,4.80778e-10,1
25-mls-base-1979-corrected,1,1979.62,0.366,0.366,28.2055,0.366,0.00107309,4.39538e-10,1
25-mls-base-1979-corrected,1,1979.87,1.246,1.246,92.6087,1.246,0.00344762,3.9064e-10,1
25-mls-base-1979-corrected,1,1980.12,1.124,1.124,85.7564,1.124,0.00315309,4.06779e-10,1
25-mls-base-1979-corrected,1,1980.37,0.65,0.65,50.8993,0.65,0.00188443,4.34057e-10,1
25-mls-base-1979-corrected,1,1980.62,1.268,1.268,96.4112,1.268,0.00356357,4.03257e-10,1
25-mls-base-1979-corrected,1,1980.87,1.017,1.017,75.4243,1.017,0.00272615,3.69011e-10,1
25-mls-base-1979-corrected,1,1981.12,1.141,1.141,87.243,1.141,0.00312083,3.85122e-10,1
25-mls-base-1979-corrected,1,1981.37,0.67,0.67,53.1418,0.67,0.00192389,4.2571e-10,1
25-mls-base-1979-corrected,1,1981.62,0.374,0.374,29.5066,0.374,0.00108123,4.26861e-10,1
25-mls-base-1979-corrected,1,1981.87,1.013,1.013,79.2442,1.013,0.00290846,4.19695e-10,1
25-mls-base-1979-corrected,1,1982.12,0.389,0.389,31.3751,0.389,0.00116376,4.60269e-10,1
25-mls-base-1979-corrected,1,1982.37,0.296,0.296,24.6641,0.296,0.000938519,5.19186e-10,1
25-mls-base-1979-corrected,1,1982.62,0.513,0.513,42.5007,0.513,0.00165736,5.33698e-10,1
25-mls-base-1979-corrected,1,1982.87,0.204,0.204,16.7309,0.204,0.000662231,5.39487e-10,1
25-mls-base-1979-corrected,1,1983.12,0.219,0.219,18.4134,0.219,0.000744129,5.95775e-10,1
25-mls-base-1979-corrected,1,1983.37,0.071,0.071,6.05531,0.071,0.000252252,6.53102e-10,1
25-mls-base-1979-corrected,1,1983.62,0.156,0.156,12.7664,0.156,0.000541519,6.17645e-10,1
25-mls-base-1979-corrected,1,1983.87,0.768,0.768,60.5574,0.768,0.00256028,5.68098e-10,1
25-mls-base-1979-corrected,1,1984.12,0.877,0.877,70.459,0.877,0.00299148,5.99812e-10,1
25-mls-base-1979-corrected,1,1984.37,0.654,0.654,54.6135,0.654,0.00237598,6.82005e-10,1
25-mls-base-1979-corrected,1,1984.62,0.263,0.263,22.3804,0.263,0.00100546,7.48864e-10,1
25-mls-base-1979-corrected,1,1984.87,0.66,0.66,56.8451,0.66,0.00262932,8.17524e-10,1
25-mls-base-1979-corrected,1,1985.12,0.397,0.397,35.2337,0.397,0.00168629,9.32901e-10,1
25-mls-base-1979-corrected,1,1985.37,0.316,0.316,28.477,0.316,0.00142309,1.04773e-09,1
25-mls-base-1979-corrected,1,1985.62,0.431,0.431,37.5585,0.431,0.00194766,1.03936e-09,1
25-mls-base-1979-corrected,1,1985.87,0.537,0.537,45.2314,0.537,0.00239287,1.01137e-09,1
25-mls-base-1979-corrected,1,1986.12,0.364,0.364,31.0528,0.364,0.00167991,1.09754e-09,1
25-mls-base-1979-corrected,1,1986.37,0.377,0.377,32.8749,0.377,0.00184295,1.23542e-09,1
25-mls-base-1979-corrected,1,1986.62,0.386,0.386,33.3134,0.386,0.00193373,1.28346e-09,1
25-mls-base-1979-corrected,1,1986.87,0.714,0.714,60.7973,0.714,0.00361867,1.3126e-09,1
25-mls-base-1979-corrected,1,1987.12,0.197,0.197,17.1115,0.197,0.00104851,1.46271e-09,1
25-mls-base-1979-corrected,1,1987.37,0.056,0.056,4.72545,0.056,0.000299019,1.4637e-09,1
25-mls-base-1979-corrected,1,1987.62,0.602,0.602,44.562,0.602,0.0027998,1.08946e-09,1
25-mls-base-1979-corrected,1,1987.87,0.605,0.605,41.0406,0.605,0.00242781,8.08898e-10,1
25-mls-base-1979-corrected,1,1988.12,1.462,1.462,101.39,1.462,0.00571831,7.83235e-10,1
25-mls-base-1979-corrected,1,1988.37,0.823,0.823,56.4345,0.823,0.00311277,7.33026e-10,1
25-mls-base-1979-corrected,1,1988.62,1.193,1.193,72.8789,1.193,0.00375329,4.97127e-10,1
25-mls-base-1979-corrected,1,1988.87,2.403,2.403,139.078,2.403,0.00629679,3.44607e-10,1
25-mls-base-1979-corrected,1,1989.12,1.443,1.443,88.4665,1.443,0.00362963,3.25167e-10,1
25-mls-base-1979-corrected,1,1989.37,0.436,0.436,28.938,0.436,0.00113775,3.51081e-10,1
25-mls-base-1979-corrected,1,1989.62,1.023,1.023,70.7711,1.023,0.00272137,3.60993e-10,1
25-mls-base-1979-corrected,1,1989.87,1.475,1.475,105.275,1.475,0.00395072,3.67553e-10,1
25-mls-base-1979-corrected,1,1990.12,0.516,0.516,38.9839,0.516,0.00144642,4.06877e-10,1
25-mls-base-1979-corrected,1,1990.37,0.352,0.352,27.6423,0.352,0.00103279,4.44938e-10,1
25-mls-base-1979-corrected,1,1990.62,0.499,0.499,38.3846,0.499,0.00143644,4.23835e-10,1
25-mls-base-1979-corrected,1,1990.87,1.067,1.067,80.4189,1.067,0.00296017,3.92357e-10,1
25-mls-base-1979-corrected,1,1991.12,0.583,0.583,45.3108,0.583,0.00165537,4.16364e-10,1
25-mls-base-1979-corrected,1,1991.37,0.236,0.236,18.8222,0.236,0.000695462,4.49156e-10,1
25-mls-base-1979-corrected,1,1991.62,0.476,0.476,36.8413,0.476,0.00136656,4.21606e-10,1
25-mls-base-1979-corrected,1,1991.87,0.464,0.464,34.9796,0.464,0.00127524,3.86718e-10,1
25-mls-base-1979-corrected,1,1992.12,0.101,0.101,7.83336,0.101,0.000283053,4.06425e-10,1
25-mls-base-1979-corrected,1,1992.37,0.089,0.089,6.95612,0.089,0.000253257,4.18498e-10,1
25-mls-base-1979-corrected,1,1992.62,0.59,0.59,42.9731,0.59,0.00154177,3.48132e-10,1
25-mls-base-1979-corrected,1,1992.87,2.708,2.708,187.693,2.708,0.00640297,2.82324e-10,1
25-mls-base-1979-corrected,1,1993.12,1.745,1.745,124.756,1.745,0.00410423,2.84873e-10,1
25-mls-base-1979-corrected,1,1993.37,0.406,0.406,29.9219,0.406,0.000976509,2.98747e-10,1
25-mls-base-1979-corrected,1,1993.62,1.261,1.261,89.9687,1.261,0.00288207,2.67135e-10,1
25-mls-base-1979-corrected,1,1993.87,1.651,1.651,115.104,1.651,0.00352382,2.31438e-10,1
25-mls-base-1979-corrected,1,1994.12,1.045,1.045,75.7701,1.045,0.00225208,2.39026e-10,1
25-mls-base-1979-corrected,1,1994.37,0.761,0.761,57.0429,0.761,0.00169217,2.5468e-10,1
25-mls-base-1979-corrected,1,1994.62,1.169,1.169,85.1631,1.169,0.00249809,2.32305e-10,1
25-mls-base-1979-corrected,1,1994.87,1.758,1.758,125.275,1.758,0.00354424,2.06123e-10,1
25-mls-base-1979-corrected,1,1995.12,0.514,0.514,38.002,0.514,0.00105029,2.15745e-10,1
25-mls-base-1979-corrected,1,1995.37,0.382,0.382,29.5373,0.382,0.000819303,2.37697e-10,1
25-mls-base-1979-corrected,1,1995.62,0.573,0.573,44.5442,0.573,0.00124358,2.41377e-10,1
25-mls-base-1979-corrected,1,1995.87,0.689,0.689,53.6073,0.689,0.00148946,2.38938e-10,1
25-mls-base-1979-corrected,1,1996.12,0.267,0.267,21.5174,0.267,0.000601048,2.61923e-10,1
25-mls-base-1979-corrected,1,1996.37,0.315,0.315,22.3855,0.315,0.000622352,1.9943e-10,1
25-mls-base-1979-corrected,1,1996.62,1.017,1.017,54.6849,1.017,0.00133297,8.49265e-11,1
25-mls-base-1979-corrected,1,1996.87,0.837,0.837,41.2298,0.837,0.000789989,4.41375e-11,1
25-mls-base-1979-corrected,1,1997.12,0.547,0.547,29.2211,0.547,0.000469648,3.78852e-11,1
25-mls-base-1979-corrected,1,1997.37,0.408,0.408,23.9874,0.408,0.000353056,3.86457e-11,1
25-mls-base-1979-corrected,1,1997.62,1.24,1.24,75.8328,1.24,0.00104258,3.6172e-11,1
25-mls-base-1979-corrected,1,1997.87,0.501,0.501,31.693,0.501,0.00040356,3.30923e-11,1
25-mls-base-1979-corrected,1,1998.12,0.084,0.084,5.71123,0.084,6.91001e-05,3.50545e-11,1
25-mls-base-1979-corrected,1,1998.37,0.259,0.259,18.9091,0.259,0.000225266,3.91554e-11,1
25-mls-base-1979-corrected,1,1998.62,1.757,1.757,132.533,1.757,0.00157151,4.10344e-11,1
25-mls-base-1979-corrected,1,1998.87,0.443,0.443,34.1619,0.443,0.000401954,4.21576e-11,1
25-mls-base-1979-corrected,1,1999.12,0.158,0.158,12.747,0.158,0.000150682,4.71093e-11,1
25-mls-base-1979-corrected,1,1999.37,0.391,0.391,32.9781,0.391,0.000398899,5.38459e-11,1
25-mls-base-1979-corrected,1,1999.62,1.438,1.438,123.143,1.438,0.00153155,5.8182e-11,1
25-mls-base-1979-corrected,1,1999.87,0.788,0.788,67.9782,0.788,0.000865893,6.18573e-11,1
25-mls-base-1979-corrected,1,2000.12,0.625,0.625,55.4436,0.625,0.000728259,7.0266e-11,1
25-mls-base-1979-corrected,1,2000.37,0.45,0.45,41.3519,0.45,0.000567209,8.23155e-11,1
25-mls-base-1979-corrected,1,2000.62,0.605,0.605,56.8959,0.605,0.000819976,9.46044e-11,1
25-mls-base-1979-corrected,1,2000.87,0.344,0.344,32.8962,0.344,0.000498966,1.07944e-10,1
25-mls-base-1979-corrected,1,2001.12,0.226,0.226,22.1213,0.226,0.000354862,1.27649e-10,1
25-mls-base-1979-corrected,1,2001.37,0.098,0.098,9.77979,0.098,0.000166891,1.49983e-10,1
25-mls-base-1979-corrected,1,2001.62,0.361,0.361,36.0705,0.361,0.000655316,1.68754e-10,1
25-mls-base-1979-corrected,1,2001.87,0.254,0.254,25.291,0.254,0.000487711,1.88344e-10,1
25-mls-base-1979-corrected,1,2002.12,0.236,0.236,23.745,0.236,0.000487178,2.20251e-10,1
25-mls-base-1979-corrected,1,2002.37,0.193,0.193,19.6583,0.193,0.000431476,2.5797e-10,1
25-mls-base-1979-corrected,1,2002.62,0.38,0.38,38.5926,0.38,0.000906826,2.91315e-10,1
25-mls-base-1979-corrected,1,2002.87,0.288,0.288,29.0605,0.288,0.000728654,3.26503e-10,1
25-mls-base-1979-corrected,1,2003.12,0.156,0.156,15.8669,0.156,0.000425232,3.82828e-10,1
25-mls-base-1979-corrected,1,2003.37,0.201,0.201,20.7279,0.201,0.000597299,4.53297e-10,1
25-mls-base-1979-corrected,1,2003.62,0.18,0.18,18.6729,0.18,0.000581325,5.29313e-10,1
25-mls-base-1979-corrected,1,2003.87,0.388,0.388,40.359,0.388,0.0013561,6.22943e-10,1
25-mls-base-1979-corrected,1,2004.12,0.248,0.248,26.0507,0.248,0.000944344,7.45832e-10,1
25-mls-base-1979-corrected,1,2004.37,0.173,0.173,17.9538,0.173,0.000702713,8.4214e-10,1
25-mls-base-1979-corrected,1,2004.62,0.314,0.314,30.6116,0.314,0.00127788,8.31427e-10,1
25-mls-base-1979-corrected,1,2004.87,0.421,0.421,38.6817,0.421,0.0016852,8.03019e-10,1
25-mls-base-1979-corrected,1,2005.12,0.183,0.183,16.7084,0.183,0.000758151,8.79471e-10,1
25-mls-base-1979-corrected,1,2005.37,0.105,0.105,9.50206,0.105,0.000452061,9.47253e-10,1
25-mls-base-1979-corrected,1,2005.62,0.198,0.198,16.805,0.198,0.000824978,8.70552e-10,1
25-mls-base-1979-corrected,1,2005.87,0.231,0.231,18.5742,0.231,0.000915694,7.88327e-10,1
25-mls-base-1979-corrected,1,2006.12,0.074,0.074,6.0127,0.074,0.000298827,8.35885e-10,1
25-mls-base-1979-corrected,1,2006.37,0.126,0.126,10.2752,0.126,0.000522103,8.73686e-10,1
25-mls-base-1979-corrected,1,2006.62,0.263,0.263,20.1532,0.263,0.00102769,7.64331e-10,1
25-mls-base-1979-corrected,1,2006.87,0.193,0.193,14.1057,0.193,0.000699148,6.60367e-10,1
25-mls-base-1979-corrected,1,2007.12,0.186,0.186,13.9341,0.186,0.000677402,6.8307e-10,1
25-mls-base-1979-corrected,1,2007.37,0.102,0.102,7.99186,0.102,0.000391196,7.57443e-10,1
25-mls-base-1979-corrected,1,2007.62,0.495,0.495,39.427,0.495,0.00195777,7.97429e-10,1
25-mls-base-1979-corrected,1,2007.87,0.289,0.289,23.2557,0.289,0.00116642,8.28284e-10,1
25-mls-base-1979-corrected,1,2008.12,0.148,0.148,12.3439,0.148,0.000631084,9.35902e-10,1
25-mls-base-1979-corrected,1,2008.37,0.153,0.153,13.0949,0.153,0.000691318,1.04439e-09,1
25-mls-base-1979-corrected,1,2008.62,0.159,0.159,13.3198,0.159,0.000722605,1.04283e-09,1
25-mls-base-1979-corrected,1,2008.87,0.118,0.118,9.66141,0.118,0.000530216,1.01871e-09,1
25-mls-base-1979-corrected,1,2009.12,0.087,0.087,7.2699,0.087,0.000405953,1.11954e-09,1
25-mls-base-1979-corrected,1,2009.37,0.081,0.081,6.927,0.081,0.000399329,1.24789e-09,1
