id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
25-mls-base-1979-corrected,25,mls-base-1979-corrected,,8,0.8,0.875,15,1979,2022,4,3.3,95,40,178,,0,33891.9,3.75327e-06,4.66156,86.4522,14047.2,19427.6,272.773,0,53.1323,0,0.0774756,0,0,0.266,0.000120283716936586,1.34072071427414e-05,0.718128176838373,0.2,0.8,,,,0.8351,0.36,88.3822,210.992,0.8351,0.0502742,0.0978604,67142.8,58739.3,64321.3,41727.9,10391,15443.1,0.50066,4.16506,2.70205,0.0502742,0.0978604,722.47,716.067,0.574556020898741,0.899353323219542,0.877440260406591,,,,
