id,like_comp,fleet,phase,value,sizefreq_method
36-CAAL-revASPM-06,1,6,1,1,1
36-CAAL-revASPM-06,1,16,1,1,1
36-CAAL-revASPM-06,4,6,1,1,1
36-CAAL-revASPM-06,5,6,1,1,1
36-CAAL-revASPM-06,7,6,1,1,1
36-CAAL-revASPM-06,6,6,1,1,1
