id,Label,values,lambdas
23-CAAL-2sex,TOTAL,350.06,
23-CAAL-2sex,Catch,0.326006,
23-CAAL-2sex,Equil_catch,0,
23-CAAL-2sex,Survey,-27.3106,
23-CAAL-2sex,Length_comp,104.981,
23-CAAL-2sex,Age_comp,0.137331,
23-CAAL-2sex,SizeFreq,275.717,
23-CAAL-2sex,Recruitment,-3.83997,1
23-CAAL-2sex,InitEQ_Regime,7.83875e-31,1
23-CAAL-2sex,Forecast_Recruitment,0.0165224,1
23-CAAL-2sex,Parm_priors,0,1
23-CAAL-2sex,Parm_softbounds,0.0332652,
23-CAAL-2sex,Parm_devs,0,1
23-CAAL-2sex,Crash_Pen,0,1
