id,type,yr,Value,StdDev
23-CAAL-2sex,rec,1952,179.618,36.3493
23-CAAL-2sex,rec,1953,176.853,35.1932
23-CAAL-2sex,rec,1954,171.478,33.7721
23-CAAL-2sex,rec,1955,157.709,30.9173
23-CAAL-2sex,rec,1956,153.508,30.0396
23-CAAL-2sex,rec,1957,156.687,30.6945
23-CAAL-2sex,rec,1958,159.955,30.9959
23-CAAL-2sex,rec,1959,150.663,29.1889
23-CAAL-2sex,rec,1960,150.352,28.6245
23-CAAL-2sex,rec,1961,146.25,27.1148
23-CAAL-2sex,rec,1962,125.34,24.3631
23-CAAL-2sex,rec,1963,118.018,23.4449
23-CAAL-2sex,rec,1964,108.08,22.3826
23-CAAL-2sex,rec,1965,116.109,22.7091
23-CAAL-2sex,rec,1966,115.069,22.8327
23-CAAL-2sex,rec,1967,107.313,22.9913
23-CAAL-2sex,rec,1968,120.391,22.8368
23-CAAL-2sex,rec,1969,127.891,22.6426
23-CAAL-2sex,rec,1970,126.377,21.8919
23-CAAL-2sex,rec,1971,118.246,20.8632
23-CAAL-2sex,rec,1972,107.121,20.15
23-CAAL-2sex,rec,1973,107.86,19.688
23-CAAL-2sex,rec,1974,99.3632,18.2747
23-CAAL-2sex,rec,1975,97.2877,17.946
23-CAAL-2sex,rec,1976,108.968,18.7662
23-CAAL-2sex,rec,1977,111.119,18.7413
23-CAAL-2sex,rec,1978,137.147,20.6055
23-CAAL-2sex,rec,1979,130.821,19.9811
23-CAAL-2sex,rec,1980,145.052,17.1987
23-CAAL-2sex,rec,1981,98.0909,14.5066
23-CAAL-2sex,rec,1982,111.745,15.3432
23-CAAL-2sex,rec,1983,88.9957,13.2464
23-CAAL-2sex,rec,1984,97.1549,12.2981
23-CAAL-2sex,rec,1985,71.6234,10.7564
23-CAAL-2sex,rec,1986,88.056,16.0272
23-CAAL-2sex,rec,1987,153.245,20.8269
23-CAAL-2sex,rec,1988,110.791,18.2685
23-CAAL-2sex,rec,1989,94.5862,15.2443
23-CAAL-2sex,rec,1990,86.3871,15.4636
23-CAAL-2sex,rec,1991,101.847,19.0574
23-CAAL-2sex,rec,1992,134.265,23.2676
23-CAAL-2sex,rec,1993,140.308,23.6015
23-CAAL-2sex,rec,1994,121.115,19.6199
23-CAAL-2sex,rec,1995,101.513,17.593
23-CAAL-2sex,rec,1996,219.002,22.5304
23-CAAL-2sex,rec,1997,132.159,15.9572
23-CAAL-2sex,rec,1998,171.705,18.4858
23-CAAL-2sex,rec,1999,166.484,14.4719
23-CAAL-2sex,rec,2000,86.1333,10.7455
23-CAAL-2sex,rec,2001,170.412,17.9299
23-CAAL-2sex,rec,2002,111.52,14.9001
23-CAAL-2sex,rec,2003,116.298,16.37
23-CAAL-2sex,rec,2004,111.267,16.1128
23-CAAL-2sex,rec,2005,89.2534,13.9987
23-CAAL-2sex,rec,2006,105.694,16.5081
23-CAAL-2sex,rec,2007,107.393,16.7263
23-CAAL-2sex,rec,2008,103.344,14.9705
23-CAAL-2sex,rec,2009,93.3197,13.5765
23-CAAL-2sex,rec,2010,90.7444,12.192
23-CAAL-2sex,rec,2011,86.7848,11.3719
23-CAAL-2sex,rec,2012,79.6874,10.1138
23-CAAL-2sex,rec,2013,93.3955,9.27033
23-CAAL-2sex,rec,2014,75.5923,7.82107
23-CAAL-2sex,rec,2015,74.9008,8.20179
23-CAAL-2sex,rec,2016,76.6818,8.85855
23-CAAL-2sex,rec,2017,78.3147,7.89265
23-CAAL-2sex,rec,2018,63.2785,7.46411
23-CAAL-2sex,rec,2019,80.4533,11.1421
23-CAAL-2sex,rec,2020,105.218,19.0143
23-CAAL-2sex,rec,2021,85.8045,19.2414
23-CAAL-2sex,rec,2022,88.8604,22.3329
