id,Label,Value,Parm_StDev,Phase,Min,Max,Init,Status,Afterbound
23-CAAL-2sex,L_at_Amin_Fem_GP_1,67.9476,0,7,5,100,67.9476,OK,OK
23-CAAL-2sex,L_at_Amax_Fem_GP_1,222.233,0,6,50,600,222.233,OK,OK
23-CAAL-2sex,VonBert_K_Fem_GP_1,0.527912,0,8,0.01,0.99,0.527912,OK,OK
23-CAAL-2sex,L_at_Amin_Mal_GP_1,5,0,7,5,100,5,LO,CHECK
23-CAAL-2sex,L_at_Amax_Mal_GP_1,215.59,0,6,50,600,215.59,OK,OK
23-CAAL-2sex,VonBert_K_Mal_GP_1,0.627175,0,8,0.01,0.99,0.627175,OK,OK
23-CAAL-2sex,SR_LN(R0),5.10191,0,1,2,15,5.10191,OK,OK
23-CAAL-2sex,F_fleet_15_YR_1952_s_4,0.000998205,0,5,0,20,0.05,act,CHECK
23-CAAL-2sex,F_fleet_15_YR_1953_s_1,0.000230469,0,5,0,20,0.05,act,CHECK
23-CAAL-2sex,F_fleet_15_YR_1953_s_3,0.00462759,0,5,0,20,0.05,act,OK
23-CAAL-2sex,F_fleet_15_YR_1953_s_4,0.500638,0,5,0,20,0.05,act,OK
23-CAAL-2sex,F_fleet_15_YR_1954_s_1,0.064682,0,5,0,20,0.05,act,OK
23-CAAL-2sex,F_fleet_15_YR_1954_s_2,0.00234087,0,5,0,20,0.05,act,OK
23-CAAL-2sex,F_fleet_15_YR_1954_s_3,0.661724,0,5,0,20,0.05,act,OK
23-CAAL-2sex,F_fleet_15_YR_1954_s_4,3.31654,0,5,0,20,0.05,act,OK
23-CAAL-2sex,F_fleet_15_YR_1955_s_1,0.136555,0,5,0,20,0.05,act,OK
23-CAAL-2sex,F_fleet_15_YR_1955_s_2,0.0085087,0,5,0,20,0.05,act,OK
23-CAAL-2sex,F_fleet_15_YR_1955_s_3,0.658477,0,5,0,20,0.05,act,OK
