id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
01-mls-base-1979,1,1979.12,0.671,0.671,54.733,0.671,0.00311653,1.11178e-09,1
01-mls-base-1979,1,1979.37,0.343,0.343,28.773,0.343,0.00168084,1.22687e-09,1
01-mls-base-1979,1,1979.62,0.366,0.366,29.9914,0.366,0.00178736,1.20879e-09,1
01-mls-base-1979,1,1979.87,1.246,1.246,99.3766,1.246,0.00594747,1.15689e-09,1
01-mls-base-1979,1,1980.12,1.124,1.124,91.4025,1.124,0.00552185,1.24469e-09,1
01-mls-base-1979,1,1980.37,0.65,0.65,53.8041,0.65,0.00332102,1.33364e-09,1
01-mls-base-1979,1,1980.62,1.268,1.268,101.247,1.268,0.00632537,1.24932e-09,1
01-mls-base-1979,1,1980.87,1.017,1.017,78.4322,1.017,0.00485805,1.16447e-09,1
01-mls-base-1979,1,1981.12,1.141,1.141,89.7767,1.141,0.00556352,1.21599e-09,1
01-mls-base-1979,1,1981.37,0.67,0.67,54.9703,0.67,0.0034827,1.38088e-09,1
01-mls-base-1979,1,1981.62,0.374,0.374,31.3962,0.374,0.00205413,1.5199e-09,1
01-mls-base-1979,1,1981.87,1.013,1.013,86.2769,1.013,0.00584974,1.6786e-09,1
01-mls-base-1979,1,1982.12,0.389,0.389,34.1645,0.389,0.0024189,1.97053e-09,1
01-mls-base-1979,1,1982.37,0.296,0.296,26.6342,0.296,0.00198092,2.28062e-09,1
01-mls-base-1979,1,1982.62,0.513,0.513,45.5768,0.513,0.00355177,2.41076e-09,1
01-mls-base-1979,1,1982.87,0.204,0.204,17.7698,0.204,0.00144033,2.50997e-09,1
01-mls-base-1979,1,1983.12,0.219,0.219,19.3207,0.219,0.00163108,2.83595e-09,1
01-mls-base-1979,1,1983.37,0.071,0.0709999,6.3589,0.0709999,0.000561549,3.17708e-09,1
01-mls-base-1979,1,1983.62,0.156,0.156,13.6554,0.156,0.00125344,3.27677e-09,1
01-mls-base-1979,1,1983.87,0.768,0.767999,65.4472,0.767999,0.00617218,3.27275e-09,1
01-mls-base-1979,1,1984.12,0.877,0.876999,75.6616,0.876999,0.00736689,3.60587e-09,1
01-mls-base-1979,1,1984.37,0.654,0.653999,58.2922,0.653999,0.00594302,4.21996e-09,1
01-mls-base-1979,1,1984.62,0.263,0.263,24.0045,0.263,0.00259,4.88031e-09,1
01-mls-base-1979,1,1984.87,0.66,0.659999,61.2563,0.659999,0.0070017,5.74059e-09,1
01-mls-base-1979,1,1985.12,0.397,0.396999,37.7719,0.396999,0.00457758,6.81243e-09,1
01-mls-base-1979,1,1985.37,0.316,0.316,30.396,0.316,0.00392767,7.84417e-09,1
01-mls-base-1979,1,1985.62,0.431,0.430999,40.2068,0.430999,0.00554123,8.14024e-09,1
01-mls-base-1979,1,1985.87,0.537,0.536999,48.3298,0.536999,0.00701963,8.4965e-09,1
01-mls-base-1979,1,1986.12,0.364,0.363999,32.874,0.363999,0.00501017,9.61429e-09,1
01-mls-base-1979,1,1986.37,0.377,0.376999,34.7208,0.376999,0.00559862,1.12692e-08,1
01-mls-base-1979,1,1986.62,0.386,0.385999,35.6351,0.385999,0.00611382,1.25157e-08,1
01-mls-base-1979,1,1986.87,0.714,0.713999,65.6962,0.713999,0.0119947,1.4077e-08,1
01-mls-base-1979,1,1987.12,0.197,0.197,18.412,0.197,0.00357752,1.67918e-08,1
01-mls-base-1979,1,1987.37,0.056,0.0559999,4.93463,0.0559999,0.00101261,1.63666e-08,1
01-mls-base-1979,1,1987.62,0.602,0.601999,43.9037,0.601999,0.00902829,1.09469e-08,1
01-mls-base-1979,1,1987.87,0.605,0.604999,39.0206,0.604999,0.00746414,7.44721e-09,1
01-mls-base-1979,1,1988.12,1.462,1.462,95.9291,1.462,0.01722,6.96591e-09,1
01-mls-base-1979,1,1988.37,0.823,0.822999,52.7397,0.822999,0.00916051,6.19412e-09,1
01-mls-base-1979,1,1988.62,1.193,1.193,66.3218,1.193,0.0104658,3.77502e-09,1
01-mls-base-1979,1,1988.87,2.403,2.403,126.404,2.403,0.0167269,2.39217e-09,1
01-mls-base-1979,1,1989.12,1.443,1.443,81.5944,1.443,0.00941633,2.16487e-09,1
01-mls-base-1979,1,1989.37,0.436,0.436,27.3897,0.436,0.0029764,2.37334e-09,1
01-mls-base-1979,1,1989.62,1.023,1.023,69.8246,1.023,0.00747623,2.67907e-09,1
01-mls-base-1979,1,1989.87,1.475,1.475,107.402,1.475,0.0115037,3.08132e-09,1
01-mls-base-1979,1,1990.12,0.516,0.516,40.2093,0.516,0.00434496,3.65159e-09,1
01-mls-base-1979,1,1990.37,0.352,0.352,28.5184,0.352,0.00314155,4.09325e-09,1
01-mls-base-1979,1,1990.62,0.499,0.499,39.4302,0.499,0.00441351,3.90945e-09,1
01-mls-base-1979,1,1990.87,1.067,1.067,81.8832,1.067,0.00915638,3.68709e-09,1
01-mls-base-1979,1,1991.12,0.583,0.582999,45.784,0.582999,0.0051282,3.96319e-09,1
01-mls-base-1979,1,1991.37,0.236,0.236,19.0638,0.236,0.0021737,4.31963e-09,1
01-mls-base-1979,1,1991.62,0.476,0.476,37.7572,0.476,0.00438075,4.22631e-09,1
01-mls-base-1979,1,1991.87,0.464,0.464,36.0389,0.464,0.00418786,4.12077e-09,1
01-mls-base-1979,1,1992.12,0.101,0.101,8.04232,0.101,0.000938832,4.43915e-09,1
01-mls-base-1979,1,1992.37,0.089,0.0889999,6.98228,0.0889999,0.000825767,4.28506e-09,1
01-mls-base-1979,1,1992.62,0.59,0.589999,41.1719,0.589999,0.0047533,3.22583e-09,1
01-mls-base-1979,1,1992.87,2.708,2.708,174.94,2.708,0.0186983,2.35889e-09,1
01-mls-base-1979,1,1993.12,1.745,1.745,116.193,1.745,0.0116859,2.28068e-09,1
01-mls-base-1979,1,1993.37,0.406,0.406,28.1188,0.406,0.00276527,2.34421e-09,1
01-mls-base-1979,1,1993.62,1.261,1.261,85.2473,1.261,0.00814114,2.10079e-09,1
01-mls-base-1979,1,1993.87,1.651,1.651,109.724,1.651,0.00988215,1.80004e-09,1
01-mls-base-1979,1,1994.12,1.045,1.045,72.6919,1.045,0.00629396,1.84063e-09,1
01-mls-base-1979,1,1994.37,0.761,0.760999,54.8824,0.760999,0.00472416,1.93067e-09,1
01-mls-base-1979,1,1994.62,1.169,1.169,81.4684,1.169,0.00689038,1.7232e-09,1
01-mls-base-1979,1,1994.87,1.758,1.758,119.284,1.758,0.00960291,1.49097e-09,1
01-mls-base-1979,1,1995.12,0.514,0.514,36.2709,0.514,0.00281633,1.53642e-09,1
01-mls-base-1979,1,1995.37,0.382,0.382,28.3881,0.382,0.00219789,1.68924e-09,1
01-mls-base-1979,1,1995.62,0.573,0.573,43.1365,0.573,0.00335361,1.72918e-09,1
01-mls-base-1979,1,1995.87,0.689,0.689,52.158,0.689,0.00402419,1.72866e-09,1
01-mls-base-1979,1,1996.12,0.267,0.267,21.0011,0.267,0.00162534,1.89575e-09,1
01-mls-base-1979,1,1996.37,0.315,0.315,21.064,0.315,0.00160762,1.30231e-09,1
01-mls-base-1979,1,1996.62,1.017,1.017,49.3961,1.017,0.0031466,4.64282e-10,1
01-mls-base-1979,1,1996.87,0.837,0.837,37.7493,0.837,0.00175988,2.16965e-10,1
01-mls-base-1979,1,1997.12,0.547,0.547,27.3184,0.547,0.00101871,1.77083e-10,1
01-mls-base-1979,1,1997.37,0.408,0.408,22.7786,0.408,0.000759143,1.77211e-10,1
01-mls-base-1979,1,1997.62,1.24,1.24,72.8261,1.24,0.00223429,1.64848e-10,1
01-mls-base-1979,1,1997.87,0.501,0.501,30.6469,0.501,0.000859431,1.49491e-10,1
01-mls-base-1979,1,1998.12,0.084,0.084,5.55113,0.084,0.000146293,1.56521e-10,1
01-mls-base-1979,1,1998.37,0.259,0.259,18.4725,0.259,0.000476272,1.74068e-10,1
01-mls-base-1979,1,1998.62,1.757,1.757,129.942,1.757,0.00332252,1.82293e-10,1
01-mls-base-1979,1,1998.87,0.443,0.443,33.5375,0.443,0.000847782,1.8658e-10,1
01-mls-base-1979,1,1999.12,0.158,0.158,12.5288,0.158,0.000317001,2.07639e-10,1
01-mls-base-1979,1,1999.37,0.391,0.391,32.4864,0.391,0.000839094,2.36085e-10,1
01-mls-base-1979,1,1999.62,1.438,1.438,121.487,1.438,0.00322316,2.54922e-10,1
01-mls-base-1979,1,1999.87,0.788,0.788,67.0515,0.788,0.00181979,2.71569e-10,1
01-mls-base-1979,1,2000.12,0.625,0.625,54.6961,0.625,0.0015284,3.08018e-10,1
01-mls-base-1979,1,2000.37,0.45,0.45,40.8565,0.45,0.00119125,3.61112e-10,1
01-mls-base-1979,1,2000.62,0.605,0.605,56.3164,0.605,0.00172519,4.16062e-10,1
01-mls-base-1979,1,2000.87,0.344,0.344,32.5968,0.344,0.00105178,4.75626e-10,1
01-mls-base-1979,1,2001.12,0.226,0.226,21.938,0.226,0.000749396,5.6639e-10,1
01-mls-base-1979,1,2001.37,0.098,0.098,9.71079,0.098,0.000353239,6.67895e-10,1
01-mls-base-1979,1,2001.62,0.361,0.361,35.8489,0.361,0.00139088,7.53557e-10,1
01-mls-base-1979,1,2001.87,0.254,0.254,25.133,0.254,0.00103742,8.44082e-10,1
01-mls-base-1979,1,2002.12,0.236,0.236,23.5927,0.236,0.0010382,9.93244e-10,1
01-mls-base-1979,1,2002.37,0.193,0.193,19.5449,0.193,0.000922311,1.1689e-09,1
01-mls-base-1979,1,2002.62,0.38,0.38,38.3938,0.38,0.00194703,1.3264e-09,1
01-mls-base-1979,1,2002.87,0.288,0.288,28.9033,0.288,0.00157135,1.4969e-09,1
01-mls-base-1979,1,2003.12,0.156,0.156,15.7779,0.156,0.000920841,1.77508e-09,1
01-mls-base-1979,1,2003.37,0.201,0.201,20.6285,0.201,0.0013014,2.10644e-09,1
01-mls-base-1979,1,2003.62,0.18,0.18,18.6088,0.18,0.00127985,2.48611e-09,1
01-mls-base-1979,1,2003.87,0.388,0.388,40.2486,0.388,0.00301733,3.02007e-09,1
01-mls-base-1979,1,2004.12,0.248,0.248,25.9819,0.248,0.00211788,3.69425e-09,1
01-mls-base-1979,1,2004.37,0.173,0.173,17.8933,0.173,0.00158593,4.13602e-09,1
01-mls-base-1979,1,2004.62,0.314,0.314,30.3643,0.314,0.00288959,4.09567e-09,1
01-mls-base-1979,1,2004.87,0.421,0.421,38.1365,0.421,0.00380614,4.01282e-09,1
01-mls-base-1979,1,2005.12,0.183,0.183,16.4278,0.183,0.00171245,4.42117e-09,1
01-mls-base-1979,1,2005.37,0.105,0.105,9.3539,0.105,0.00102427,4.74967e-09,1
01-mls-base-1979,1,2005.62,0.198,0.198,16.5486,0.198,0.00187428,4.40378e-09,1
01-mls-base-1979,1,2005.87,0.231,0.231,18.2539,0.231,0.00207911,4.00284e-09,1
01-mls-base-1979,1,2006.12,0.074,0.0739999,5.905,0.0739999,0.000678131,4.24666e-09,1
01-mls-base-1979,1,2006.37,0.126,0.126,10.1373,0.126,0.0011915,4.48917e-09,1
01-mls-base-1979,1,2006.62,0.263,0.263,20.0089,0.263,0.00236856,4.00174e-09,1
01-mls-base-1979,1,2006.87,0.193,0.193,14.0244,0.193,0.00161924,3.50423e-09,1
01-mls-base-1979,1,2007.12,0.186,0.186,13.8418,0.186,0.00156915,3.63879e-09,1
01-mls-base-1979,1,2007.37,0.102,0.102,7.94059,0.102,0.000907268,4.02987e-09,1
01-mls-base-1979,1,2007.62,0.495,0.494999,39.1751,0.494999,0.00455566,4.25073e-09,1
01-mls-base-1979,1,2007.87,0.289,0.289,23.0726,0.289,0.00272365,4.44508e-09,1
01-mls-base-1979,1,2008.12,0.148,0.148,12.234,0.148,0.00147906,5.08133e-09,1
01-mls-base-1979,1,2008.37,0.153,0.153,12.9894,0.153,0.00162899,5.6924e-09,1
01-mls-base-1979,1,2008.62,0.159,0.159,13.207,0.159,0.0017128,5.74029e-09,1
01-mls-base-1979,1,2008.87,0.118,0.118,9.55337,0.118,0.00126046,5.66165e-09,1
01-mls-base-1979,1,2009.12,0.087,0.0869999,7.17708,0.0869999,0.000967334,6.2697e-09,1
01-mls-base-1979,1,2009.37,0.081,0.0809999,6.84564,0.0809999,0.000956143,7.04169e-09,1
01-mls-base-1979,1,2009.62,0.169,0.169,14.059,0.169,0.00203375,7.18669e-09,1
01-mls-base-1979,1,2009.87,0.118,0.118,9.62259,0.118,0.00142634,7.26173e-09,1
01-mls-base-1979,1,2010.12,0.043,0.0429999,3.57747,0.0429999,0.000546415,8.14986e-09,1
01-mls-base-1979,1,2010.37,0.204,0.204,17.2503,0.204,0.00274493,9.10845e-09,1
01-mls-base-1979,1,2010.62,0.239,0.239,19.4925,0.239,0.00319794,8.81128e-09,1
01-mls-base-1979,1,2010.87,0.37,0.369999,29.1189,0.369999,0.00482351,8.42097e-09,1
01-mls-base-1979,1,2011.12,0.203,0.203,16.2568,0.203,0.00274006,9.15391e-09,1
01-mls-base-1979,1,2011.37,0.116,0.116,9.47888,0.116,0.0016537,1.01695e-08,1
01-mls-base-1979,1,2011.62,0.227,0.227,17.976,0.227,0.00322379,9.85065e-09,1
01-mls-base-1979,1,2011.87,0.229,0.229,17.5809,0.229,0.00317308,9.4879e-09,1
01-mls-base-1979,1,2012.12,0.118,0.118,9.26466,0.118,0.00169496,1.03184e-08,1
01-mls-base-1979,1,2012.37,0.22,0.22,17.5017,0.22,0.00329993,1.11767e-08,1
01-mls-base-1979,1,2012.62,0.181,0.181,13.6153,0.181,0.00259913,1.00404e-08,1
01-mls-base-1979,1,2012.87,0.196,0.196,14.0749,0.196,0.00263146,8.90088e-09,1
01-mls-base-1979,1,2013.12,0.1,0.0999998,7.35818,0.0999998,0.00135687,9.31748e-09,1
01-mls-base-1979,1,2013.37,0.225,0.225,16.2472,0.225,0.00299407,8.79147e-09,1
01-mls-base-1979,1,2013.62,0.274,0.274,17.3676,0.274,0.00303679,5.94806e-09,1
01-mls-base-1979,1,2013.87,0.094,0.0939999,5.55134,0.0939999,0.000861003,4.14369e-09,1
01-mls-base-1979,1,2014.12,0.05,0.05,3.09532,0.05,0.000437075,3.87494e-09,1
01-mls-base-1979,1,2014.37,0.071,0.0709999,4.73194,0.0709999,0.000644381,4.17715e-09,1
01-mls-base-1979,1,2014.62,0.242,0.242,16.7153,0.242,0.00224288,4.28228e-09,1
01-mls-base-1979,1,2014.87,0.072,0.0719999,5.10014,0.0719999,0.000671703,4.36744e-09,1
01-mls-base-1979,1,2015.12,0.056,0.0559999,4.18672,0.0559999,0.000546815,4.88173e-09,1
01-mls-base-1979,1,2015.37,0.065,0.0649999,5.08025,0.0649999,0.00067184,5.39647e-09,1
01-mls-base-1979,1,2015.62,0.078,0.0779999,6.05103,0.0779999,0.000812012,5.38056e-09,1
01-mls-base-1979,1,2015.87,0.062,0.0619999,4.74819,0.0619999,0.000637146,5.26583e-09,1
01-mls-base-1979,1,2016.12,0.048,0.0479999,3.78831,0.0479999,0.000511018,5.79512e-09,1
01-mls-base-1979,1,2016.37,0.142,0.142,11.5793,0.142,0.00159659,6.40856e-09,1
01-mls-base-1979,1,2016.62,0.054,0.0539999,4.35899,0.0539999,0.000614385,6.4535e-09,1
01-mls-base-1979,1,2016.87,0.101,0.101,8.03321,0.101,0.0011422,6.41265e-09,1
01-mls-base-1979,1,2017.12,0.045,0.0449999,3.67063,0.0449999,0.000529602,7.07393e-09,1
01-mls-base-1979,1,2017.37,0.119,0.119,9.97356,0.119,0.0014838,7.84327e-09,1
01-mls-base-1979,1,2017.62,0.163,0.163,13.4563,0.163,0.00206124,7.87416e-09,1
01-mls-base-1979,1,2017.87,0.062,0.0619999,5.02274,0.0619999,0.000779842,7.92259e-09,1
01-mls-base-1979,1,2018.12,0.062,0.0619999,5.13211,0.0619999,0.00081088,8.74061e-09,1
01-mls-base-1979,1,2018.37,0.1,0.0999998,8.48768,0.0999998,0.00138689,9.69107e-09,1
01-mls-base-1979,1,2018.62,0.19,0.19,15.8874,0.19,0.00268824,9.88937e-09,1
01-mls-base-1979,1,2018.87,0.102,0.102,8.3674,0.102,0.00145563,1.00301e-08,1
01-mls-base-1979,1,2019.12,0.017,0.017,1.42289,0.017,0.000254762,1.14818e-08,1
01-mls-base-1979,1,2019.37,0.08,0.0799999,6.86058,0.0799999,0.00127446,1.26947e-08,1
01-mls-base-1979,1,2019.62,0.075,0.0749999,6.34276,0.0749999,0.00122751,1.30438e-08,1
01-mls-base-1979,1,2019.87,0.017,0.017,1.41179,0.017,0.000281363,1.35676e-08,1
01-mls-base-1979,1,2020.12,0.019,0.019,1.60863,0.019,0.000329559,1.53874e-08,1
01-mls-base-1979,1,2020.37,0.021,0.021,1.78546,0.021,0.00037923,1.61596e-08,1
01-mls-base-1979,1,2020.62,0.026,0.026,2.07587,0.026,0.000453476,1.44436e-08,1
01-mls-base-1979,1,2020.87,0.012,0.012,0.907819,0.012,0.000197852,1.34009e-08,1
01-mls-base-1979,1,2021.12,0.016,0.016,1.22948,0.016,0.000267122,1.40921e-08,1
01-mls-base-1979,1,2021.37,0.045,0.0449999,3.59324,0.0449999,0.000799639,1.56752e-08,1
01-mls-base-1979,1,2021.62,0.046,0.0459999,3.71192,0.0459999,0.000857264,1.69658e-08,1
01-mls-base-1979,1,2021.87,0.008,0.00799998,0.647598,0.00799998,0.000154083,1.84303e-08,1
01-mls-base-1979,1,2022.12,0.039,0.0389999,3.25583,0.0389999,0.000797342,2.13089e-08,1
01-mls-base-1979,1,2022.37,0.088,0.0879998,7.66519,0.0879998,0.00196522,2.49588e-08,1
01-mls-base-1979,1,2022.62,0.076,0.0759998,6.81679,0.0759998,0.00186347,2.94362e-08,1
01-mls-base-1979,1,2022.87,0.058,0.0579998,5.31325,0.0579998,0.00155556,3.52983e-08,1
01-mls-base-1979,2,1978.12,6.92367,6.64057,532.376,6.64057,0.153,7.17437,1
01-mls-base-1979,2,1978.37,6.92367,7.31889,564.18,7.31889,0.153,12.7978,1
01-mls-base-1979,2,1978.62,6.92367,7.47012,576.62,7.47012,0.153,24.0081,1
01-mls-base-1979,2,1978.87,6.92367,6.86156,548.304,6.86156,0.153,0.335223,1
01-mls-base-1979,2,1979.12,1.69,1.69,140.561,1.69,0.0130909,2.87397e-09,1
01-mls-base-1979,2,1979.37,0.189,0.189,15.5858,0.189,0.00150177,2.99708e-09,1
01-mls-base-1979,2,1979.62,2.756,2.756,228.644,2.756,0.0230604,3.32128e-09,1
01-mls-base-1979,2,1979.87,5.497,5.49699,467.553,5.49699,0.0511791,4.09662e-09,1
01-mls-base-1979,2,1980.12,0.821,0.820999,69.6375,0.820999,0.00804851,4.52094e-09,1
01-mls-base-1979,2,1980.37,0.094,0.0939999,7.65757,0.0939999,0.000863355,3.95377e-09,1
01-mls-base-1979,2,1980.62,1.025,1.025,83.0083,1.025,0.00930413,3.85465e-09,1
01-mls-base-1979,2,1980.87,5.46,5.45999,453.6,5.45999,0.0534058,4.56798e-09,1
01-mls-base-1979,2,1981.12,0.922,0.921999,76.3709,0.921999,0.00924898,4.68424e-09,1
01-mls-base-1979,2,1981.37,0.329,0.329,26.1293,0.329,0.00300323,3.91134e-09,1
01-mls-base-1979,2,1981.62,4.123,4.123,326.509,4.123,0.0367433,3.75775e-09,1
01-mls-base-1979,2,1981.87,7.216,7.21599,589.935,7.21599,0.0698368,4.44311e-09,1
01-mls-base-1979,2,1982.12,2.656,2.656,222.894,2.656,0.028335,5.38895e-09,1
01-mls-base-1979,2,1982.37,0.501,0.500999,42.1582,0.500999,0.00561657,5.92988e-09,1
01-mls-base-1979,2,1982.62,5.204,5.20399,443.011,5.20399,0.062836,6.86085e-09,1
01-mls-base-1979,2,1982.87,8.994,8.99399,785.116,8.99399,0.122732,8.78098e-09,1
01-mls-base-1979,2,1983.12,2.17,2.17,189.876,2.17,0.0321012,1.02485e-08,1
01-mls-base-1979,2,1983.37,0.035,0.0349999,2.96839,0.0349999,0.000509133,9.8463e-09,1
01-mls-base-1979,2,1983.62,2.447,2.447,206.331,2.447,0.0362718,1.03398e-08,1
01-mls-base-1979,2,1983.87,2.909,2.90899,250.495,2.90899,0.0471356,1.2293e-08,1
01-mls-base-1979,2,1984.12,0.901,0.900998,77.5836,0.900998,0.0154194,1.36244e-08,1
01-mls-base-1979,2,1984.37,0.234,0.234,19.4718,0.234,0.0038476,1.26389e-08,1
01-mls-base-1979,2,1984.62,4.366,4.36599,361.683,4.36599,0.0726305,1.30242e-08,1
01-mls-base-1979,2,1984.87,2.282,2.282,193.956,2.282,0.0415984,1.57887e-08,1
01-mls-base-1979,2,1985.12,0.892,0.891998,77.7067,0.891998,0.0180663,1.93449e-08,1
01-mls-base-1979,2,1985.37,0.327,0.326999,28.7379,0.326999,0.00718883,2.26179e-08,1
01-mls-base-1979,2,1985.62,5.139,5.13899,457.579,5.13899,0.125568,2.75086e-08,1
01-mls-base-1979,2,1985.87,2.083,2.08299,189.243,2.08299,0.0582209,3.57202e-08,1
01-mls-base-1979,2,1986.12,0.439,0.438999,39.4694,0.438999,0.0131244,4.09345e-08,1
01-mls-base-1979,2,1986.37,0.194,0.193999,16.6382,0.193999,0.00556339,3.81338e-08,1
01-mls-base-1979,2,1986.62,2.771,2.77099,234.537,2.77099,0.0801147,3.87924e-08,1
01-mls-base-1979,2,1986.87,1.834,1.83399,158.438,1.83399,0.0582206,4.66695e-08,1
01-mls-base-1979,2,1987.12,0.147,0.146999,12.8757,0.146999,0.00511105,5.62296e-08,1
01-mls-base-1979,2,1987.37,0.185,0.184999,16.0517,0.184999,0.00667409,6.00362e-08,1
01-mls-base-1979,2,1987.62,2.502,2.50199,217.908,2.50199,0.0967842,6.79884e-08,1
01-mls-base-1979,2,1987.87,1.036,1.036,91.3632,1.036,0.0442285,8.0458e-08,1
01-mls-base-1979,2,1988.12,0.594,0.593998,47.6606,0.593998,0.0213599,5.76418e-08,1
01-mls-base-1979,2,1988.37,0.464,0.463999,33.085,0.463999,0.0112111,2.67186e-08,1
01-mls-base-1979,2,1988.62,3.964,3.96399,281.991,3.96399,0.0811088,1.94005e-08,1
01-mls-base-1979,2,1988.87,1.109,1.109,82.449,1.109,0.0229742,1.93557e-08,1
01-mls-base-1979,2,1989.12,0.453,0.452999,32.6471,0.452999,0.00787683,1.38248e-08,1
01-mls-base-1979,2,1989.37,0.543,0.542999,36.744,0.542999,0.00649027,6.71409e-09,1
01-mls-base-1979,2,1989.62,7.361,7.36099,507.49,7.36099,0.0756369,5.06254e-09,1
01-mls-base-1979,2,1989.87,4.966,4.96599,363.049,4.96599,0.0533316,5.62852e-09,1
01-mls-base-1979,2,1990.12,1.066,1.066,82.2624,1.066,0.0125964,6.84469e-09,1
01-mls-base-1979,2,1990.37,0.145,0.145,11.5491,0.145,0.00185091,7.9309e-09,1
01-mls-base-1979,2,1990.62,4.211,4.21099,345.663,4.21099,0.0598207,9.58164e-09,1
01-mls-base-1979,2,1990.87,3.399,3.39899,288.505,3.39899,0.0557475,1.25897e-08,1
01-mls-base-1979,2,1991.12,0.42,0.419999,35.4927,0.419999,0.00733373,1.42408e-08,1
01-mls-base-1979,2,1991.37,0.106,0.106,8.54842,0.106,0.00172015,1.23493e-08,1
01-mls-base-1979,2,1991.62,2.694,2.694,215.542,2.694,0.0431302,1.19882e-08,1
01-mls-base-1979,2,1991.87,2.474,2.474,203.345,2.474,0.0429124,1.41943e-08,1
01-mls-base-1979,2,1992.12,0.32,0.319999,26.4422,0.319999,0.00578699,1.53511e-08,1
01-mls-base-1979,2,1992.37,0.015,0.015,1.20186,0.015,0.000254744,1.33477e-08,1
