id,Yr,Era,SSB,SSB_nofishing
01-mls-base-1979,1977,VIRG,26966.1,26966.1
01-mls-base-1979,1978,INIT,18670.4,26966.1
01-mls-base-1979,1979,TIME,56594.2,75407.3
01-mls-base-1979,1980,TIME,53615.4,70685.5
01-mls-base-1979,1981,TIME,50241,64342.3
01-mls-base-1979,1982,TIME,47911.6,60785.5
01-mls-base-1979,1983,TIME,41258.9,53553.8
01-mls-base-1979,1984,TIME,34883,45491.5
01-mls-base-1979,1985,TIME,29861.3,39339.4
01-mls-base-1979,1986,TIME,23433,32146.8
01-mls-base-1979,1987,TIME,18498.3,26356.8
01-mls-base-1979,1988,TIME,14537.8,21550.4
01-mls-base-1979,1989,TIME,16507.1,23128.7
01-mls-base-1979,1990,TIME,26591.9,34174.4
01-mls-base-1979,1991,TIME,28313.8,36420.7
01-mls-base-1979,1992,TIME,26814.6,34368.2
01-mls-base-1979,1993,TIME,25854.2,32634.3
01-mls-base-1979,1994,TIME,30483.9,37044
01-mls-base-1979,1995,TIME,35276,42542.2
01-mls-base-1979,1996,TIME,39506.2,47161.7
01-mls-base-1979,1997,TIME,40167.7,47541.3
01-mls-base-1979,1998,TIME,87247.1,94573.4
01-mls-base-1979,1999,TIME,122213,131032
01-mls-base-1979,2000,TIME,122759,132633
01-mls-base-1979,2001,TIME,108268,118344
01-mls-base-1979,2002,TIME,86476.2,96383.7
01-mls-base-1979,2003,TIME,65469.3,75334.8
01-mls-base-1979,2004,TIME,47898.3,58373.6
01-mls-base-1979,2005,TIME,34111.1,44269.1
01-mls-base-1979,2006,TIME,27416.6,36467.5
01-mls-base-1979,2007,TIME,25697.6,33857.2
01-mls-base-1979,2008,TIME,26459.2,34024.7
01-mls-base-1979,2009,TIME,24388.1,31848.5
01-mls-base-1979,2010,TIME,21525.5,28867.7
01-mls-base-1979,2011,TIME,18944.6,26089.9
01-mls-base-1979,2012,TIME,17025,24104.7
01-mls-base-1979,2013,TIME,15797.2,22799.4
01-mls-base-1979,2014,TIME,16362.4,22817.3
01-mls-base-1979,2015,TIME,21521.2,28202.4
01-mls-base-1979,2016,TIME,23230.9,30211.8
01-mls-base-1979,2017,TIME,22290.9,28914.5
01-mls-base-1979,2018,TIME,20649,26785
01-mls-base-1979,2019,TIME,18382.9,24391.2
01-mls-base-1979,2020,TIME,16229,21971.2
01-mls-base-1979,2021,TIME,14130.2,19574.4
01-mls-base-1979,2022,TIME,13198.9,18715
01-mls-base-1979,2023,FORE,11580.9,17173.7
