id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
01-mls-base-1979,01,mls-base-1979,,8,0.775,0.85,15,1979,2022,4,3.3,95,40,178,418.976,0.00393787,34595.2,2.61486e-05,44.3154,131.205,14032.1,19930.4,397.165,0,59.989,0,0.0861487,0,0,0.385,0.00262403545146903,0.000274208717501289,0.805944460395679,0.2,0.8,,,,0.8351,0.36,88.3822,210.992,0.8351,0.137579,0.327116,26966.1,18670.4,23230.9,13198.9,3990.29,6266.75,0.491158,3.70701,2.10617,0.137579,0.327116,290.16,282.32,0.429461434912724,0.768934654671354,0.705257814587229,,,,
