id,Year,B.Bmsy,F.Fmsy
27-CAAL-NZdblnorm,1952,4.64857,0.0150803
27-CAAL-NZdblnorm,1953,4.68951,0.182331
27-CAAL-NZdblnorm,1954,4.29147,1.27596
27-CAAL-NZdblnorm,1955,2.17385,0.819298
27-CAAL-NZdblnorm,1956,1.80382,0.678314
27-CAAL-NZdblnorm,1957,1.74164,0.615717
27-CAAL-NZdblnorm,1958,1.73351,1.0821
27-CAAL-NZdblnorm,1959,1.37281,0.967508
27-CAAL-NZdblnorm,1960,1.28975,1.03166
27-CAAL-NZdblnorm,1961,1.24344,1.74415
27-CAAL-NZdblnorm,1962,0.881358,1.68682
27-CAAL-NZdblnorm,1963,0.751107,1.99611
27-CAAL-NZdblnorm,1964,0.613538,1.09671
27-CAAL-NZdblnorm,1965,0.772743,1.25864
27-CAAL-NZdblnorm,1966,0.787552,1.64764
27-CAAL-NZdblnorm,1967,0.666108,0.870975
27-CAAL-NZdblnorm,1968,0.836664,0.654721
27-CAAL-NZdblnorm,1969,1.04071,0.604628
27-CAAL-NZdblnorm,1970,1.20509,1.3775
27-CAAL-NZdblnorm,1971,0.921814,1.98637
27-CAAL-NZdblnorm,1972,0.660952,2.14931
27-CAAL-NZdblnorm,1973,0.587828,2.11206
27-CAAL-NZdblnorm,1974,0.562682,1.85779
27-CAAL-NZdblnorm,1975,0.600715,1.37084
27-CAAL-NZdblnorm,1976,0.679035,1.28355
27-CAAL-NZdblnorm,1977,0.708406,0.648664
27-CAAL-NZdblnorm,1978,0.890958,1.20621
27-CAAL-NZdblnorm,1979,0.801606,1.28793
27-CAAL-NZdblnorm,1980,0.760136,0.870337
27-CAAL-NZdblnorm,1981,0.976941,1.62307
27-CAAL-NZdblnorm,1982,0.822215,2.09559
27-CAAL-NZdblnorm,1983,0.633322,1.37898
27-CAAL-NZdblnorm,1984,0.687006,1.42827
27-CAAL-NZdblnorm,1985,0.690247,1.37594
27-CAAL-NZdblnorm,1986,0.622652,1.28722
27-CAAL-NZdblnorm,1987,0.594295,1.26334
27-CAAL-NZdblnorm,1988,0.545856,1.66965
27-CAAL-NZdblnorm,1989,0.539425,2.57563
27-CAAL-NZdblnorm,1990,0.502964,1.78357
27-CAAL-NZdblnorm,1991,0.526217,1.37282
27-CAAL-NZdblnorm,1992,0.574779,1.01114
27-CAAL-NZdblnorm,1993,0.671798,1.26456
27-CAAL-NZdblnorm,1994,0.730151,2.05518
27-CAAL-NZdblnorm,1995,0.63148,1.88881
27-CAAL-NZdblnorm,1996,0.674947,1.61471
27-CAAL-NZdblnorm,1997,0.705504,1.43647
27-CAAL-NZdblnorm,1998,0.802462,1.96822
27-CAAL-NZdblnorm,1999,0.880118,1.70329
27-CAAL-NZdblnorm,2000,0.819346,1.37086
27-CAAL-NZdblnorm,2001,0.915989,1.16733
27-CAAL-NZdblnorm,2002,0.963021,1.25107
27-CAAL-NZdblnorm,2003,0.81877,1.93834
27-CAAL-NZdblnorm,2004,0.646913,1.9344
27-CAAL-NZdblnorm,2005,0.508584,1.78027
27-CAAL-NZdblnorm,2006,0.513383,1.48378
27-CAAL-NZdblnorm,2007,0.568417,1.31768
27-CAAL-NZdblnorm,2008,0.58982,1.51741
27-CAAL-NZdblnorm,2009,0.582954,1.32001
27-CAAL-NZdblnorm,2010,0.62777,1.33707
27-CAAL-NZdblnorm,2011,0.604348,1.6616
27-CAAL-NZdblnorm,2012,0.491461,1.86883
27-CAAL-NZdblnorm,2013,0.402968,1.48257
27-CAAL-NZdblnorm,2014,0.435104,1.82427
27-CAAL-NZdblnorm,2015,0.37082,2.01124
27-CAAL-NZdblnorm,2016,0.330241,1.85295
27-CAAL-NZdblnorm,2017,0.341811,1.47883
27-CAAL-NZdblnorm,2018,0.384615,1.63901
27-CAAL-NZdblnorm,2019,0.378767,1.63061
27-CAAL-NZdblnorm,2020,0.348214,1.58863
27-CAAL-NZdblnorm,2021,0.327365,1.72025
27-CAAL-NZdblnorm,2022,0.397815,1.14279
27-CAAL-NZdblnorm,2023,0.581965,1.14279
