id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
27-CAAL-NZdblnorm,1,1952.37,0.002,0.00199999,0.146222,0.00199999,5.30665e-05,3.35843e-08,1
27-CAAL-NZdblnorm,1,1952.62,0.002,0.00199999,0.146159,0.00199999,5.28652e-05,3.33288e-08,1
27-CAAL-NZdblnorm,1,1953.12,0.068,0.0679998,4.95777,0.0679998,0.00178299,3.27601e-08,1
27-CAAL-NZdblnorm,1,1953.37,0.014,0.014,1.02023,0.014,0.000365724,3.27413e-08,1
27-CAAL-NZdblnorm,1,1953.62,0.023,0.0229999,1.67685,0.0229999,0.000598725,6.35753e-08,1
27-CAAL-NZdblnorm,1,1953.87,0.024,0.0239974,1.7362,0.0239974,0.000640958,5.0134e-05,1
27-CAAL-NZdblnorm,1,1954.12,0.175,0.174999,12.5022,0.174999,0.00477571,5.09906e-08,1
27-CAAL-NZdblnorm,1,1954.37,0.328,0.327999,23.444,0.327999,0.0089255,3.64618e-08,1
27-CAAL-NZdblnorm,1,1954.62,0.257,0.256996,18.1888,0.256996,0.00720812,8.41274e-07,1
27-CAAL-NZdblnorm,1,1954.87,0.34,0.340104,22.5309,0.340104,0.0113125,0.000383141,1
27-CAAL-NZdblnorm,1,1955.12,0.216,0.215999,13.4221,0.215999,0.00795615,8.57929e-08,1
27-CAAL-NZdblnorm,1,1955.37,0.228,0.227999,14.2658,0.227999,0.00813697,6.55854e-08,1
27-CAAL-NZdblnorm,1,1955.62,0.184,0.183999,11.5087,0.183999,0.00657414,7.24586e-08,1
27-CAAL-NZdblnorm,1,1955.87,0.412,0.412005,25.1984,0.412005,0.0156968,6.4533e-07,1
27-CAAL-NZdblnorm,1,1956.12,0.14,0.139999,8.4365,0.139999,0.00544628,8.70795e-08,1
27-CAAL-NZdblnorm,1,1956.37,0.201,0.200999,12.284,0.200999,0.00756803,7.53962e-08,1
27-CAAL-NZdblnorm,1,1956.62,0.112,0.111999,6.90018,0.111999,0.00418155,8.9188e-08,1
27-CAAL-NZdblnorm,1,1956.87,0.255,0.255003,15.504,0.255003,0.0100451,4.67853e-07,1
27-CAAL-NZdblnorm,1,1957.12,0.125,0.124999,7.50692,0.124999,0.00501432,8.09704e-08,1
27-CAAL-NZdblnorm,1,1957.37,0.098,0.0979996,5.96617,0.0979996,0.00379488,8.38855e-08,1
27-CAAL-NZdblnorm,1,1957.62,0.234,0.233999,14.3725,0.233999,0.0088926,1.44252e-07,1
27-CAAL-NZdblnorm,1,1957.87,0.645,0.645007,39.1169,0.645007,0.0255844,4.53515e-07,1
27-CAAL-NZdblnorm,1,1958.12,0.27,0.269999,16.1437,0.269999,0.0108784,7.78681e-08,1
27-CAAL-NZdblnorm,1,1958.37,0.241,0.240999,14.5928,0.240999,0.00936114,7.51819e-08,1
27-CAAL-NZdblnorm,1,1958.62,0.61,0.609997,37.0312,0.609997,0.023602,7.61731e-08,1
27-CAAL-NZdblnorm,1,1958.87,1.446,1.44609,84.9762,1.44609,0.0612432,1.74632e-05,1
27-CAAL-NZdblnorm,1,1959.12,0.22,0.219999,12.5779,0.219999,0.00967369,9.66523e-08,1
27-CAAL-NZdblnorm,1,1959.37,0.264,0.263999,15.3214,0.263999,0.0110934,1.15084e-07,1
27-CAAL-NZdblnorm,1,1959.62,0.534,0.533999,30.9959,0.533999,0.0224211,3.20932e-08,1
27-CAAL-NZdblnorm,1,1959.87,0.9,0.900001,51.3058,0.900001,0.0396489,3.23563e-09,1
27-CAAL-NZdblnorm,1,1960.12,0.211,0.210999,11.9783,0.210999,0.00924244,9.8056e-08,1
27-CAAL-NZdblnorm,1,1960.37,0.495,0.494998,28.6491,0.494998,0.0207776,9.82911e-08,1
27-CAAL-NZdblnorm,1,1960.62,0.654,0.654001,37.7833,0.654001,0.02792,1.17489e-08,1
27-CAAL-NZdblnorm,1,1960.87,0.978,0.977998,55.4052,0.977998,0.0441991,2.66407e-08,1
27-CAAL-NZdblnorm,1,1961.12,0.589,0.588997,33.2687,0.588997,0.0264394,9.56387e-08,1
27-CAAL-NZdblnorm,1,1961.37,0.423,0.422998,24.368,0.422998,0.0181681,1.07779e-07,1
27-CAAL-NZdblnorm,1,1961.62,7.602,7.60204,434.772,7.60204,0.343073,1.15214e-07,1
27-CAAL-NZdblnorm,1,1961.87,0.933,0.933066,51.0084,0.933066,0.047878,2.09302e-05,1
27-CAAL-NZdblnorm,1,1962.12,1.645,1.64499,88.2421,1.64499,0.0862637,1.37273e-07,1
27-CAAL-NZdblnorm,1,1962.37,0.47,0.469997,25.8123,0.469997,0.0234473,1.40011e-07,1
27-CAAL-NZdblnorm,1,1962.62,1.061,1.061,58.6718,1.061,0.0534256,1.10143e-08,1
27-CAAL-NZdblnorm,1,1962.87,1.322,1.32208,71.1725,1.32208,0.0734587,1.69751e-05,1
