id,sex,age,m,len,len_sd,wt,mat,mat_fec,sr
62-CAAL-NZdblnormV2-5,1,0,0.707867,5,9.9314,0.00608448,5.609e-15,0,
62-CAAL-NZdblnormV2-5,1,1,0.4718,64.9099,10.2438,1.88349,8.24663e-10,4.00875e-09,
62-CAAL-NZdblnormV2-5,1,2,0.4007,108.87,10.473,11.2317,5.32209e-06,0.000113113,
62-CAAL-NZdblnormV2-5,1,3,0.3766,141.126,10.6412,28.0136,0.00299214,0.135889,
62-CAAL-NZdblnormV2-5,1,4,0.3669,164.794,10.7646,48.5163,0.120131,7.66454,
62-CAAL-NZdblnormV2-5,1,5,0.3629,182.161,10.8552,69.2491,0.527362,41.0426,
62-CAAL-NZdblnormV2-5,1,6,0.3612,194.904,10.9217,88.0722,0.835044,76.7022,
62-CAAL-NZdblnormV2-5,1,7,0.3605,204.255,10.9704,104.055,0.947088,100.01,
62-CAAL-NZdblnormV2-5,1,8,0.3602,211.116,11.0062,117.046,0.980777,115.451,
62-CAAL-NZdblnormV2-5,1,9,0.36,216.15,11.0324,127.295,0.991557,126.548,
62-CAAL-NZdblnormV2-5,1,10,0.36,223.047,11.0517,142.363,0.997501,142.12,
62-CAAL-NZdblnormV2-5,1,0.25,0.64885,21.7583,10.0188,0.0682456,1.50409e-13,0,
62-CAAL-NZdblnormV2-5,1,1.25,0.454025,77.2066,10.3079,3.4032,9.59251e-09,4.00875e-09,
62-CAAL-NZdblnormV2-5,1,2.25,0.394675,117.892,10.5201,14.8546,3.21656e-05,0.000113113,
62-CAAL-NZdblnormV2-5,1,3.25,0.374175,147.746,10.6757,32.9466,0.00980579,0.135889,
62-CAAL-NZdblnormV2-5,1,4.25,0.3659,169.652,10.79,53.7857,0.203494,7.66454,
62-CAAL-NZdblnormV2-5,1,5.25,0.362475,185.726,10.8738,74.1877,0.627051,41.0426,
62-CAAL-NZdblnormV2-5,1,6.25,0.361025,197.52,10.9353,92.3502,0.87628,76.7022,
62-CAAL-NZdblnormV2-5,1,7.25,0.360425,206.174,10.9804,107.578,0.959575,100.01,
62-CAAL-NZdblnormV2-5,1,8.25,0.36015,212.524,11.0135,119.85,0.984634,115.451,
62-CAAL-NZdblnormV2-5,1,9.25,0.36,217.183,11.0378,129.476,0.992919,126.548,
62-CAAL-NZdblnormV2-5,1,10.25,0.36,223.567,11.0517,143.548,0.997729,142.12,
62-CAAL-NZdblnormV2-5,1,0.5,0.589834,37.2686,10.0997,0.311013,3.3195e-12,0,
62-CAAL-NZdblnormV2-5,1,1.5,0.43625,88.5875,10.3673,5.47147,9.29577e-08,4.00875e-09,
62-CAAL-NZdblnormV2-5,1,2.5,0.38865,126.243,10.5636,18.9018,0.000168931,0.000113113,
62-CAAL-NZdblnormV2-5,1,3.5,0.37175,153.874,10.7077,38.0462,0.0268337,0.135889,
62-CAAL-NZdblnormV2-5,1,4.5,0.3649,174.148,10.8134,59.0206,0.306018,7.66454,
62-CAAL-NZdblnormV2-5,1,5.5,0.36205,189.025,10.891,78.9809,0.71202,41.0426,
62-CAAL-NZdblnormV2-5,1,6.5,0.36085,199.94,10.9479,96.4416,0.907205,76.7022,
62-CAAL-NZdblnormV2-5,1,7.5,0.36035,207.95,10.9897,110.915,0.968803,100.01,
62-CAAL-NZdblnormV2-5,1,8.5,0.3601,213.827,11.0203,122.489,0.987566,115.451,
62-CAAL-NZdblnormV2-5,1,9.5,0.36,218.14,11.0428,131.519,0.993995,126.548,
62-CAAL-NZdblnormV2-5,1,10.5,0.36,224.048,11.0517,144.651,0.997921,142.12,
62-CAAL-NZdblnormV2-5,1,0.75,0.530817,51.6238,10.1745,0.877607,5.82036e-11,0,
62-CAAL-NZdblnormV2-5,1,1.75,0.418475,99.1208,10.4222,8.08933,7.60705e-07,4.00875e-09,
62-CAAL-NZdblnormV2-5,1,2.75,0.382625,133.972,10.6039,23.3102,0.000768729,0.000113113,
62-CAAL-NZdblnormV2-5,1,3.75,0.369325,159.545,10.7373,43.2539,0.0615629,0.135889,
62-CAAL-NZdblnormV2-5,1,4.75,0.3639,178.309,10.8351,64.1851,0.417573,7.66454,
62-CAAL-NZdblnormV2-5,1,5.75,0.361625,192.078,10.9069,83.613,0.781012,41.0426,
62-CAAL-NZdblnormV2-5,1,6.75,0.360675,202.181,10.9596,100.344,0.930152,76.7022,
62-CAAL-NZdblnormV2-5,1,7.75,0.360275,209.594,10.9983,114.069,0.975655,100.01,
62-CAAL-NZdblnormV2-5,1,8.75,0.36005,215.034,11.0266,124.968,0.989815,115.451,
62-CAAL-NZdblnormV2-5,1,9.75,0.36,219.025,11.0474,133.43,0.994852,126.548,
62-CAAL-NZdblnormV2-5,1,10.75,0.36,224.493,11.0517,145.677,0.998086,142.12,
