"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 11218.8 628.157 NA NA
"SSB_Initial" "SSB_Initial" 11218.8 628.157 NA NA
"SSB_1952" "SSB_1952" 11376.3 1030.21 NA NA
"SSB_1953" "SSB_1953" 11574.8 997.765 NA NA
"SSB_1954" "SSB_1954" 10617.9 966.906 NA NA
"SSB_1955" "SSB_1955" 5293.06 963.125 NA NA
"SSB_1956" "SSB_1956" 4328.58 816.34 NA NA
"SSB_1957" "SSB_1957" 4177.85 741.117 NA NA
"SSB_1958" "SSB_1958" 4269.73 718.341 NA NA
"SSB_1959" "SSB_1959" 3514.67 687.325 NA NA
"SSB_1960" "SSB_1960" 3317.38 679.574 NA NA
"SSB_1961" "SSB_1961" 3137.91 660.629 NA NA
"SSB_1962" "SSB_1962" 2293.89 582.022 NA NA
"SSB_1963" "SSB_1963" 2018.29 521.811 NA NA
"SSB_1964" "SSB_1964" 1706.92 469.73 NA NA
"SSB_1965" "SSB_1965" 2178.58 499.555 NA NA
"SSB_1966" "SSB_1966" 2327 510.429 NA NA
"SSB_1967" "SSB_1967" 2088.02 524.321 NA NA
"SSB_1968" "SSB_1968" 2415.69 555.937 NA NA
"SSB_1969" "SSB_1969" 2818.99 584.029 NA NA
"SSB_1970" "SSB_1970" 3214.07 587.53 NA NA
"SSB_1971" "SSB_1971" 2458.23 531.56 NA NA
"SSB_1972" "SSB_1972" 1721.82 464.219 NA NA
"SSB_1973" "SSB_1973" 1514.81 414.597 NA NA
"SSB_1974" "SSB_1974" 1599.18 391.368 NA NA
"SSB_1975" "SSB_1975" 1898.93 391.731 NA NA
"SSB_1976" "SSB_1976" 2168.66 395.502 NA NA
"SSB_1977" "SSB_1977" 2203.97 406.646 NA NA
"SSB_1978" "SSB_1978" 2557.06 427.711 NA NA
"SSB_1979" "SSB_1979" 2203.44 410.525 NA NA
"SSB_1980" "SSB_1980" 2118.42 405.865 NA NA
"SSB_1981" "SSB_1981" 2615.23 391.49 NA NA
"SSB_1982" "SSB_1982" 2251.22 350.182 NA NA
"SSB_1983" "SSB_1983" 1804.91 322.325 NA NA
"SSB_1984" "SSB_1984" 1973.91 325.707 NA NA
"SSB_1985" "SSB_1985" 1956.72 311.867 NA NA
"SSB_1986" "SSB_1986" 1790.69 300.791 NA NA
"SSB_1987" "SSB_1987" 1646.86 300.489 NA NA
"SSB_1988" "SSB_1988" 1566.83 319.305 NA NA
"SSB_1989" "SSB_1989" 1612.58 313.761 NA NA
"SSB_1990" "SSB_1990" 1483.45 279.552 NA NA
"SSB_1991" "SSB_1991" 1532.65 299.872 NA NA
"SSB_1992" "SSB_1992" 1650.45 337.875 NA NA
"SSB_1993" "SSB_1993" 1953.33 375.756 NA NA
"SSB_1994" "SSB_1994" 2158.72 390.985 NA NA
"SSB_1995" "SSB_1995" 1779.08 351.431 NA NA
"SSB_1996" "SSB_1996" 1696.85 327.808 NA NA
"SSB_1997" "SSB_1997" 1695.21 323.288 NA NA
"SSB_1998" "SSB_1998" 2021.19 347.416 NA NA
"SSB_1999" "SSB_1999" 2180.1 359.725 NA NA
"SSB_2000" "SSB_2000" 2107.26 389.34 NA NA
"SSB_2001" "SSB_2001" 2272.16 407.723 NA NA
"SSB_2002" "SSB_2002" 2299.93 375.793 NA NA
"SSB_2003" "SSB_2003" 2022.24 322.813 NA NA
"SSB_2004" "SSB_2004" 1587.21 266.308 NA NA
"SSB_2005" "SSB_2005" 1309.93 248.484 NA NA
"SSB_2006" "SSB_2006" 1319.41 256.788 NA NA
"SSB_2007" "SSB_2007" 1476.32 285.962 NA NA
"SSB_2008" "SSB_2008" 1594.55 311.339 NA NA
"SSB_2009" "SSB_2009" 1553.28 313.933 NA NA
"SSB_2010" "SSB_2010" 1616.45 298.145 NA NA
"SSB_2011" "SSB_2011" 1539.11 265.786 NA NA
"SSB_2012" "SSB_2012" 1253.22 229.266 NA NA
"SSB_2013" "SSB_2013" 1023.31 199.425 NA NA
"SSB_2014" "SSB_2014" 1088 187.401 NA NA
"SSB_2015" "SSB_2015" 939.449 172.598 NA NA
"SSB_2016" "SSB_2016" 857.328 172.393 NA NA
"SSB_2017" "SSB_2017" 912.717 182.51 NA NA
"SSB_2018" "SSB_2018" 1023.56 194.74 NA NA
"SSB_2019" "SSB_2019" 973.539 195.872 NA NA
"SSB_2020" "SSB_2020" 873.137 202.884 NA NA
"SSB_2021" "SSB_2021" 837.782 231.548 NA NA
"SSB_2022" "SSB_2022" 1063.47 315.232 NA NA
"SSB_2023" "SSB_2023" 1571.72 472.584 NA NA
"Recr_Virgin" "Recr_Virgin" 334.93 11.371 NA NA
"Recr_Initial" "Recr_Initial" 334.93 11.371 NA NA
"Recr_1952" "Recr_1952" 359.788 71.5592 NA NA
"Recr_1953" "Recr_1953" 353.513 69.9673 NA NA
"Recr_1954" "Recr_1954" 356.604 71.1936 NA NA
"Recr_1955" "Recr_1955" 343.061 69.9251 NA NA
"Recr_1956" "Recr_1956" 339.402 68.8335 NA NA
"Recr_1957" "Recr_1957" 336.874 68.1811 NA NA
"Recr_1958" "Recr_1958" 341.482 67.5484 NA NA
"Recr_1959" "Recr_1959" 317.464 62.374 NA NA
"Recr_1960" "Recr_1960" 300.956 59.6267 NA NA
"Recr_1961" "Recr_1961" 296.064 58.5264 NA NA
"Recr_1962" "Recr_1962" 273.605 55.8679 NA NA
"Recr_1963" "Recr_1963" 261.511 54.2073 NA NA
"Recr_1964" "Recr_1964" 247.719 52.5348 NA NA
"Recr_1965" "Recr_1965" 268.167 54.014 NA NA
"Recr_1966" "Recr_1966" 275.653 53.7791 NA NA
"Recr_1967" "Recr_1967" 261.113 50.892 NA NA
"Recr_1968" "Recr_1968" 266.308 51.315 NA NA
"Recr_1969" "Recr_1969" 284.605 53.8219 NA NA
"Recr_1970" "Recr_1970" 294.539 54.6617 NA NA
"Recr_1971" "Recr_1971" 272.379 49.4739 NA NA
"Recr_1972" "Recr_1972" 228.048 43.7501 NA NA
"Recr_1973" "Recr_1973" 217.794 42.9288 NA NA
"Recr_1974" "Recr_1974" 235.418 44.9642 NA NA
"Recr_1975" "Recr_1975" 267.14 50.7393 NA NA
"Recr_1976" "Recr_1976" 315.362 50.4708 NA NA
"Recr_1977" "Recr_1977" 309.843 51.834 NA NA
"Recr_1978" "Recr_1978" 319.265 44.2998 NA NA
"Recr_1979" "Recr_1979" 233.994 38.8678 NA NA
"Recr_1980" "Recr_1980" 256.859 38.2534 NA NA
"Recr_1981" "Recr_1981" 219.999 32.8273 NA NA
"Recr_1982" "Recr_1982" 193.139 28.752 NA NA
"Recr_1983" "Recr_1983" 164.635 29.339 NA NA
"Recr_1984" "Recr_1984" 229.1 45.9088 NA NA
