id,Year,B.Bmsy,F.Fmsy
62-CAAL-NZdblnormV2-5,1952,4.65206,0.0162675
62-CAAL-NZdblnormV2-5,1953,4.73327,0.192302
62-CAAL-NZdblnormV2-5,1954,4.34194,1.3545
62-CAAL-NZdblnormV2-5,1955,2.16448,0.888569
62-CAAL-NZdblnormV2-5,1956,1.77008,0.742268
62-CAAL-NZdblnormV2-5,1957,1.70844,0.668111
62-CAAL-NZdblnormV2-5,1958,1.74601,1.13409
62-CAAL-NZdblnormV2-5,1959,1.43725,1.01386
62-CAAL-NZdblnormV2-5,1960,1.35657,1.09995
62-CAAL-NZdblnormV2-5,1961,1.28318,1.83229
62-CAAL-NZdblnormV2-5,1962,0.938037,1.73946
62-CAAL-NZdblnormV2-5,1963,0.825336,2.04723
62-CAAL-NZdblnormV2-5,1964,0.698007,1.09785
62-CAAL-NZdblnormV2-5,1965,0.890881,1.19831
62-CAAL-NZdblnormV2-5,1966,0.951574,1.50236
62-CAAL-NZdblnormV2-5,1967,0.853849,0.802842
62-CAAL-NZdblnormV2-5,1968,0.987845,0.643663
62-CAAL-NZdblnormV2-5,1969,1.15276,0.619081
62-CAAL-NZdblnormV2-5,1970,1.31432,1.39706
62-CAAL-NZdblnormV2-5,1971,1.00524,2.08771
62-CAAL-NZdblnormV2-5,1972,0.7041,2.36495
62-CAAL-NZdblnormV2-5,1973,0.619446,2.24064
62-CAAL-NZdblnormV2-5,1974,0.653951,1.78706
62-CAAL-NZdblnormV2-5,1975,0.776527,1.21867
62-CAAL-NZdblnormV2-5,1976,0.886825,1.14371
62-CAAL-NZdblnormV2-5,1977,0.901263,0.59129
62-CAAL-NZdblnormV2-5,1978,1.04565,1.12016
62-CAAL-NZdblnormV2-5,1979,0.901046,1.25379
62-CAAL-NZdblnormV2-5,1980,0.86628,0.875185
62-CAAL-NZdblnormV2-5,1981,1.06944,1.63038
62-CAAL-NZdblnormV2-5,1982,0.920586,2.09287
62-CAAL-NZdblnormV2-5,1983,0.738079,1.34699
62-CAAL-NZdblnormV2-5,1984,0.807186,1.38968
62-CAAL-NZdblnormV2-5,1985,0.800155,1.30979
62-CAAL-NZdblnormV2-5,1986,0.732262,1.23679
62-CAAL-NZdblnormV2-5,1987,0.673448,1.19842
62-CAAL-NZdblnormV2-5,1988,0.640722,1.55673
62-CAAL-NZdblnormV2-5,1989,0.659429,2.52331
62-CAAL-NZdblnormV2-5,1990,0.606623,1.7184
62-CAAL-NZdblnormV2-5,1991,0.626742,1.31273
62-CAAL-NZdblnormV2-5,1992,0.674916,0.93497
62-CAAL-NZdblnormV2-5,1993,0.798769,1.19035
62-CAAL-NZdblnormV2-5,1994,0.882762,1.98201
62-CAAL-NZdblnormV2-5,1995,0.727515,2.00539
62-CAAL-NZdblnormV2-5,1996,0.693889,1.81407
62-CAAL-NZdblnormV2-5,1997,0.693219,1.5883
62-CAAL-NZdblnormV2-5,1998,0.826519,2.171
62-CAAL-NZdblnormV2-5,1999,0.891505,1.76439
62-CAAL-NZdblnormV2-5,2000,0.861718,1.42632
62-CAAL-NZdblnormV2-5,2001,0.929148,1.21506
62-CAAL-NZdblnormV2-5,2002,0.940504,1.25331
62-CAAL-NZdblnormV2-5,2003,0.82695,2.02195
62-CAAL-NZdblnormV2-5,2004,0.649054,1.96579
62-CAAL-NZdblnormV2-5,2005,0.535665,1.83961
62-CAAL-NZdblnormV2-5,2006,0.539542,1.50708
62-CAAL-NZdblnormV2-5,2007,0.603707,1.31136
62-CAAL-NZdblnormV2-5,2008,0.652055,1.48581
62-CAAL-NZdblnormV2-5,2009,0.635179,1.31123
62-CAAL-NZdblnormV2-5,2010,0.661011,1.35181
62-CAAL-NZdblnormV2-5,2011,0.629386,1.67808
62-CAAL-NZdblnormV2-5,2012,0.512476,1.89974
62-CAAL-NZdblnormV2-5,2013,0.41846,1.55434
62-CAAL-NZdblnormV2-5,2014,0.444913,1.83908
62-CAAL-NZdblnormV2-5,2015,0.384167,2.05125
62-CAAL-NZdblnormV2-5,2016,0.350585,1.91761
62-CAAL-NZdblnormV2-5,2017,0.373235,1.4619
62-CAAL-NZdblnormV2-5,2018,0.418562,1.64795
62-CAAL-NZdblnormV2-5,2019,0.398107,1.66193
62-CAAL-NZdblnormV2-5,2020,0.35705,1.58192
62-CAAL-NZdblnormV2-5,2021,0.342592,1.75936
62-CAAL-NZdblnormV2-5,2022,0.434884,1.14944
62-CAAL-NZdblnormV2-5,2023,0.642718,1.14944
