id,like_comp,fleet,phase,value,sizefreq_method
41-CAAL-revASPM-11,1,11,1,1,1
41-CAAL-revASPM-11,1,16,1,1,1
41-CAAL-revASPM-11,4,11,1,1,1
41-CAAL-revASPM-11,5,11,1,1,1
41-CAAL-revASPM-11,7,11,1,1,1
