id,Year,B.Bmsy,F.Fmsy
49-CAAL-oneFleet-06,1952,4.51244,0.0143418
49-CAAL-oneFleet-06,1953,4.49288,0.178046
49-CAAL-oneFleet-06,1954,4.04175,1.53834
49-CAAL-oneFleet-06,1955,1.6696,0.980239
49-CAAL-oneFleet-06,1956,1.34381,0.788242
49-CAAL-oneFleet-06,1957,1.34315,0.705044
49-CAAL-oneFleet-06,1958,1.37118,1.24942
49-CAAL-oneFleet-06,1959,1.04377,1.14756
49-CAAL-oneFleet-06,1960,0.956978,1.26149
49-CAAL-oneFleet-06,1961,0.894749,2.33881
49-CAAL-oneFleet-06,1962,0.541765,2.46429
49-CAAL-oneFleet-06,1963,0.418292,3.10621
49-CAAL-oneFleet-06,1964,0.308707,1.70322
49-CAAL-oneFleet-06,1965,0.433209,1.89778
49-CAAL-oneFleet-06,1966,0.421768,2.83457
49-CAAL-oneFleet-06,1967,0.296691,1.3954
49-CAAL-oneFleet-06,1968,0.445806,0.972757
49-CAAL-oneFleet-06,1969,0.612538,0.877524
49-CAAL-oneFleet-06,1970,0.721637,1.97793
49-CAAL-oneFleet-06,1971,0.504111,3.02013
49-CAAL-oneFleet-06,1972,0.358714,3.12644
49-CAAL-oneFleet-06,1973,0.364353,2.85096
49-CAAL-oneFleet-06,1974,0.354266,2.6044
49-CAAL-oneFleet-06,1975,0.365164,1.91624
49-CAAL-oneFleet-06,1976,0.422304,1.7183
49-CAAL-oneFleet-06,1977,0.473347,0.797089
49-CAAL-oneFleet-06,1978,0.660647,1.35143
49-CAAL-oneFleet-06,1979,0.605822,1.53163
49-CAAL-oneFleet-06,1980,0.544133,1.10668
49-CAAL-oneFleet-06,1981,0.662503,2.17416
49-CAAL-oneFleet-06,1982,0.484979,3.28837
49-CAAL-oneFleet-06,1983,0.320138,2.17896
49-CAAL-oneFleet-06,1984,0.431855,1.95142
49-CAAL-oneFleet-06,1985,0.436747,1.84698
49-CAAL-oneFleet-06,1986,0.384725,1.6133
49-CAAL-oneFleet-06,1987,0.424786,1.32175
49-CAAL-oneFleet-06,1988,0.49147,1.64289
49-CAAL-oneFleet-06,1989,0.482784,3.00501
49-CAAL-oneFleet-06,1990,0.33742,2.23684
49-CAAL-oneFleet-06,1991,0.374099,1.60937
49-CAAL-oneFleet-06,1992,0.447198,1.14248
49-CAAL-oneFleet-06,1993,0.519914,1.48006
49-CAAL-oneFleet-06,1994,0.528712,2.5255
49-CAAL-oneFleet-06,1995,0.427765,2.38123
49-CAAL-oneFleet-06,1996,0.490961,1.98436
49-CAAL-oneFleet-06,1997,0.499861,1.81971
49-CAAL-oneFleet-06,1998,0.543378,2.57455
49-CAAL-oneFleet-06,1999,0.566812,2.24192
49-CAAL-oneFleet-06,2000,0.527518,1.76283
49-CAAL-oneFleet-06,2001,0.605848,1.45987
49-CAAL-oneFleet-06,2002,0.651335,1.54292
49-CAAL-oneFleet-06,2003,0.542692,2.43198
49-CAAL-oneFleet-06,2004,0.409812,2.48843
49-CAAL-oneFleet-06,2005,0.319289,2.38964
49-CAAL-oneFleet-06,2006,0.332129,1.98114
49-CAAL-oneFleet-06,2007,0.365389,1.77908
49-CAAL-oneFleet-06,2008,0.368142,2.15056
49-CAAL-oneFleet-06,2009,0.328341,1.86143
49-CAAL-oneFleet-06,2010,0.383356,1.76469
49-CAAL-oneFleet-06,2011,0.392756,2.13929
49-CAAL-oneFleet-06,2012,0.310646,2.42721
49-CAAL-oneFleet-06,2013,0.25736,1.94423
49-CAAL-oneFleet-06,2014,0.298835,2.20302
49-CAAL-oneFleet-06,2015,0.255582,2.5371
49-CAAL-oneFleet-06,2016,0.214396,2.48945
49-CAAL-oneFleet-06,2017,0.225276,1.85991
49-CAAL-oneFleet-06,2018,0.267108,1.97705
49-CAAL-oneFleet-06,2019,0.268782,1.9165
49-CAAL-oneFleet-06,2020,0.248283,1.82149
49-CAAL-oneFleet-06,2021,0.237513,2.08304
49-CAAL-oneFleet-06,2022,0.279943,1.42894
49-CAAL-oneFleet-06,2023,0.395112,1.42894
