id,Yr,Era,SSB,SSB_nofishing
2024-diagnostic,1979,TIME,3754.4,10447
2024-diagnostic,1980,TIME,3359.6,10353
2024-diagnostic,1981,TIME,4291.4,10783
2024-diagnostic,1982,TIME,4462.4,11943
2024-diagnostic,1983,TIME,3773.6,12252
2024-diagnostic,1984,TIME,4102.5,12173
2024-diagnostic,1985,TIME,4164.9,11966
2024-diagnostic,1986,TIME,3701,11327
2024-diagnostic,1987,TIME,2946.1,10197
2024-diagnostic,1988,TIME,2272.7,9093.8
2024-diagnostic,1989,TIME,2646.3,9482.4
2024-diagnostic,1990,TIME,2786.4,10649
2024-diagnostic,1991,TIME,2610.2,10703
2024-diagnostic,1992,TIME,2071.3,9785.6
2024-diagnostic,1993,TIME,1925.9,9110.5
2024-diagnostic,1994,TIME,2709.8,9870.5
2024-diagnostic,1995,TIME,2452.2,10790
2024-diagnostic,1996,TIME,2412.4,11257
2024-diagnostic,1997,TIME,2200.4,11068
2024-diagnostic,1998,TIME,3330,12289
2024-diagnostic,1999,TIME,3233.1,13552
2024-diagnostic,2000,TIME,2603.3,13745
2024-diagnostic,2001,TIME,2391.9,13513
2024-diagnostic,2002,TIME,1967.2,12627
2024-diagnostic,2003,TIME,2433.6,12712
2024-diagnostic,2004,TIME,2317.6,13272
2024-diagnostic,2005,TIME,2668.3,13907
2024-diagnostic,2006,TIME,2456.5,13436
2024-diagnostic,2007,TIME,1997.4,12124
2024-diagnostic,2008,TIME,2604.7,11890
2024-diagnostic,2009,TIME,2681.1,11777
2024-diagnostic,2010,TIME,2231.1,11134
2024-diagnostic,2011,TIME,2000.8,10560
2024-diagnostic,2012,TIME,1729.1,10137
2024-diagnostic,2013,TIME,1294.6,9574.5
2024-diagnostic,2014,TIME,1281.2,9004.9
2024-diagnostic,2015,TIME,1214.8,8980.9
2024-diagnostic,2016,TIME,1065.2,9053.7
2024-diagnostic,2017,TIME,1100.7,8878.8
2024-diagnostic,2018,TIME,1240.3,8762.1
2024-diagnostic,2019,TIME,1254.7,8941.7
2024-diagnostic,2020,TIME,1102.9,8863.3
2024-diagnostic,2021,TIME,812.4,8409.8
2024-diagnostic,2022,TIME,1111.9,8648.8
