id,Yr,Era,SSB,SSB_nofishing
14-CAAL-target-earlyF,1950,VIRG,11362.6,11362.6
14-CAAL-target-earlyF,1951,INIT,11362.6,11362.6
14-CAAL-target-earlyF,1952,TIME,11701.8,11701.8
14-CAAL-target-earlyF,1953,TIME,11803.2,11858.2
14-CAAL-target-earlyF,1954,TIME,10764.6,12032.8
14-CAAL-target-earlyF,1955,TIME,5474.31,12236.5
14-CAAL-target-earlyF,1956,TIME,4554.27,12372
14-CAAL-target-earlyF,1957,TIME,4401.49,12394.6
14-CAAL-target-earlyF,1958,TIME,4379.51,12357.9
14-CAAL-target-earlyF,1959,TIME,3477.9,12341.5
14-CAAL-target-earlyF,1960,TIME,3266.16,12386.5
14-CAAL-target-earlyF,1961,TIME,3149.81,12470.4
14-CAAL-target-earlyF,1962,TIME,2243.57,12539
14-CAAL-target-earlyF,1963,TIME,1918.1,12596.7
14-CAAL-target-earlyF,1964,TIME,1572.05,12570.9
14-CAAL-target-earlyF,1965,TIME,1976.14,12430.3
14-CAAL-target-earlyF,1966,TIME,2019.96,12260.5
14-CAAL-target-earlyF,1967,TIME,1715.23,12097.6
14-CAAL-target-earlyF,1968,TIME,2152.78,11926
14-CAAL-target-earlyF,1969,TIME,2670.53,11756
14-CAAL-target-earlyF,1970,TIME,3089.15,11633.4
14-CAAL-target-earlyF,1971,TIME,2379.29,11569.4
14-CAAL-target-earlyF,1972,TIME,1716.83,11492.3
14-CAAL-target-earlyF,1973,TIME,1527.3,11364.1
14-CAAL-target-earlyF,1974,TIME,1467.49,11258.5
14-CAAL-target-earlyF,1975,TIME,1575.46,11218.4
14-CAAL-target-earlyF,1976,TIME,1779.99,11219.5
14-CAAL-target-earlyF,1977,TIME,1862.83,11117.7
14-CAAL-target-earlyF,1978,TIME,2331.8,10969.8
14-CAAL-target-earlyF,1979,TIME,2119.79,10922.9
14-CAAL-target-earlyF,1980,TIME,2015.83,11019.3
14-CAAL-target-earlyF,1981,TIME,2561.32,11345.3
14-CAAL-target-earlyF,1982,TIME,2172.55,11703.2
14-CAAL-target-earlyF,1983,TIME,1681.46,11959.6
14-CAAL-target-earlyF,1984,TIME,1820.13,11661.3
14-CAAL-target-earlyF,1985,TIME,1829.92,11314.7
14-CAAL-target-earlyF,1986,TIME,1657.02,10893.2
14-CAAL-target-earlyF,1987,TIME,1574.26,10399.5
14-CAAL-target-earlyF,1988,TIME,1453.77,9797.11
14-CAAL-target-earlyF,1989,TIME,1447.29,9734.43
14-CAAL-target-earlyF,1990,TIME,1343.13,10546.3
14-CAAL-target-earlyF,1991,TIME,1402.02,11000.6
14-CAAL-target-earlyF,1992,TIME,1533.41,10950.6
14-CAAL-target-earlyF,1993,TIME,1794.06,10801.6
14-CAAL-target-earlyF,1994,TIME,1951.08,10960.7
14-CAAL-target-earlyF,1995,TIME,1692.33,11503.4
14-CAAL-target-earlyF,1996,TIME,1791.48,11992
14-CAAL-target-earlyF,1997,TIME,1873.15,12089.5
14-CAAL-target-earlyF,1998,TIME,2140.91,12310.6
14-CAAL-target-earlyF,1999,TIME,2346.83,13626.1
14-CAAL-target-earlyF,2000,TIME,2203.73,14246
14-CAAL-target-earlyF,2001,TIME,2451.8,14753.2
14-CAAL-target-earlyF,2002,TIME,2544.97,14785.1
14-CAAL-target-earlyF,2003,TIME,2161.73,13963.3
14-CAAL-target-earlyF,2004,TIME,1706.65,13655.9
14-CAAL-target-earlyF,2005,TIME,1356.4,13091.5
14-CAAL-target-earlyF,2006,TIME,1377.3,12565.3
14-CAAL-target-earlyF,2007,TIME,1524.35,12177.4
14-CAAL-target-earlyF,2008,TIME,1579.78,11761.9
14-CAAL-target-earlyF,2009,TIME,1561.42,11619.2
14-CAAL-target-earlyF,2010,TIME,1672.27,11532.5
14-CAAL-target-earlyF,2011,TIME,1604.48,11300.7
14-CAAL-target-earlyF,2012,TIME,1308.05,10914.1
14-CAAL-target-earlyF,2013,TIME,1075.34,10471.9
14-CAAL-target-earlyF,2014,TIME,1149.73,10047.3
14-CAAL-target-earlyF,2015,TIME,986.917,9759.21
14-CAAL-target-earlyF,2016,TIME,883.655,9780.4
14-CAAL-target-earlyF,2017,TIME,913.997,9663.14
14-CAAL-target-earlyF,2018,TIME,1026.92,9584.49
14-CAAL-target-earlyF,2019,TIME,1014.39,9626.04
14-CAAL-target-earlyF,2020,TIME,934.772,9595.98
14-CAAL-target-earlyF,2021,TIME,890.839,9379.23
14-CAAL-target-earlyF,2022,TIME,1093.62,9613.43
14-CAAL-target-earlyF,2023,FORE,1593.94,10500.6
