id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
14-CAAL-target-earlyF,1,1952.37,0.002,0.00199999,0.146642,0.00199999,4.97414e-05,2.97459e-08,1
14-CAAL-target-earlyF,1,1952.62,0.002,0.00199999,0.14656,0.00199999,4.95596e-05,2.95256e-08,1
14-CAAL-target-earlyF,1,1953.12,0.068,0.0679998,4.96846,0.0679998,0.00166864,2.90581e-08,1
14-CAAL-target-earlyF,1,1953.37,0.014,0.014,1.02262,0.014,0.000342488,2.89543e-08,1
14-CAAL-target-earlyF,1,1953.62,0.023,0.0229999,1.68074,0.0229999,0.000560844,2.90369e-08,1
14-CAAL-target-earlyF,1,1953.87,0.024,0.0239999,1.73794,0.0239999,0.000600374,2.80672e-08,1
14-CAAL-target-earlyF,1,1954.12,0.175,0.174999,12.5097,0.174999,0.00447953,4.64175e-08,1
14-CAAL-target-earlyF,1,1954.37,0.328,0.327999,23.4644,0.327999,0.00838219,3.16396e-08,1
14-CAAL-target-earlyF,1,1954.62,0.257,0.256996,18.1975,0.256996,0.00677639,8.28554e-07,1
14-CAAL-target-earlyF,1,1954.87,0.34,0.3401,22.4738,0.3401,0.0106218,0.000357848,1
14-CAAL-target-earlyF,1,1955.12,0.216,0.215999,13.3656,0.215999,0.00748153,7.75973e-08,1
14-CAAL-target-earlyF,1,1955.37,0.228,0.227999,14.2065,0.227999,0.00767751,5.50141e-08,1
14-CAAL-target-earlyF,1,1955.62,0.184,0.183999,11.4566,0.183999,0.0062169,6.94182e-08,1
14-CAAL-target-earlyF,1,1955.87,0.412,0.412004,25.038,0.412004,0.0148306,4.71884e-07,1
14-CAAL-target-earlyF,1,1956.12,0.14,0.139999,8.3828,0.139999,0.00515232,6.46705e-08,1
14-CAAL-target-earlyF,1,1956.37,0.201,0.200999,12.212,0.200999,0.00717745,6.19698e-08,1
14-CAAL-target-earlyF,1,1956.62,0.112,0.111999,6.86064,0.111999,0.00397013,8.24561e-08,1
14-CAAL-target-earlyF,1,1956.87,0.255,0.255002,15.3946,0.255002,0.00951475,3.41603e-07,1
14-CAAL-target-earlyF,1,1957.12,0.125,0.124999,7.45684,0.124999,0.00474917,6.91492e-08,1
14-CAAL-target-earlyF,1,1957.37,0.098,0.0979996,5.93084,0.0979996,0.0035989,6.56869e-08,1
14-CAAL-target-earlyF,1,1957.62,0.234,0.233999,14.291,0.233999,0.00843517,1.34395e-07,1
14-CAAL-target-earlyF,1,1957.87,0.645,0.645006,38.8411,0.645006,0.0241979,3.50962e-07,1
