id,Year,B.Bmsy,F.Fmsy
14-CAAL-target-earlyF,1952,4.65058,0.0160427
14-CAAL-target-earlyF,1953,4.69088,0.191516
14-CAAL-target-earlyF,1954,4.27813,1.28872
14-CAAL-target-earlyF,1955,2.17562,0.826672
14-CAAL-target-earlyF,1956,1.80998,0.684188
14-CAAL-target-earlyF,1957,1.74926,0.62455
14-CAAL-target-earlyF,1958,1.74052,1.08984
14-CAAL-target-earlyF,1959,1.3822,0.977903
14-CAAL-target-earlyF,1960,1.29805,1.0438
14-CAAL-target-earlyF,1961,1.25181,1.75552
14-CAAL-target-earlyF,1962,0.891647,1.68693
14-CAAL-target-earlyF,1963,0.762301,1.98895
14-CAAL-target-earlyF,1964,0.62477,1.09478
14-CAAL-target-earlyF,1965,0.785368,1.25212
14-CAAL-target-earlyF,1966,0.802782,1.63962
14-CAAL-target-earlyF,1967,0.681674,0.855729
14-CAAL-target-earlyF,1968,0.855568,0.647957
14-CAAL-target-earlyF,1969,1.06133,0.601373
14-CAAL-target-earlyF,1970,1.2277,1.36119
14-CAAL-target-earlyF,1971,0.945589,1.95062
14-CAAL-target-earlyF,1972,0.682311,2.11697
14-CAAL-target-earlyF,1973,0.606984,2.07969
14-CAAL-target-earlyF,1974,0.583217,1.81228
14-CAAL-target-earlyF,1975,0.626125,1.33611
14-CAAL-target-earlyF,1976,0.707409,1.24391
14-CAAL-target-earlyF,1977,0.740332,0.631072
14-CAAL-target-earlyF,1978,0.926714,1.15802
14-CAAL-target-earlyF,1979,0.842457,1.24561
14-CAAL-target-earlyF,1980,0.801141,0.849506
14-CAAL-target-earlyF,1981,1.01793,1.57283
14-CAAL-target-earlyF,1982,0.863423,2.0317
14-CAAL-target-earlyF,1983,0.668253,1.33679
14-CAAL-target-earlyF,1984,0.723364,1.3811
14-CAAL-target-earlyF,1985,0.727256,1.32489
14-CAAL-target-earlyF,1986,0.658541,1.23934
14-CAAL-target-earlyF,1987,0.625647,1.21373
14-CAAL-target-earlyF,1988,0.577763,1.59127
14-CAAL-target-earlyF,1989,0.575186,2.47974
14-CAAL-target-earlyF,1990,0.533791,1.72718
14-CAAL-target-earlyF,1991,0.557199,1.32225
14-CAAL-target-earlyF,1992,0.609415,0.965394
14-CAAL-target-earlyF,1993,0.713001,1.20441
14-CAAL-target-earlyF,1994,0.775408,1.95472
14-CAAL-target-earlyF,1995,0.672572,1.82
14-CAAL-target-earlyF,1996,0.711977,1.56242
14-CAAL-target-earlyF,1997,0.744434,1.38178
14-CAAL-target-earlyF,1998,0.850849,1.90016
14-CAAL-target-earlyF,1999,0.932687,1.63513
14-CAAL-target-earlyF,2000,0.875815,1.31403
14-CAAL-target-earlyF,2001,0.974404,1.13488
14-CAAL-target-earlyF,2002,1.01143,1.21066
14-CAAL-target-earlyF,2003,0.859124,1.87158
14-CAAL-target-earlyF,2004,0.678263,1.85744
14-CAAL-target-earlyF,2005,0.539065,1.71196
14-CAAL-target-earlyF,2006,0.547373,1.42444
14-CAAL-target-earlyF,2007,0.605813,1.26653
14-CAAL-target-earlyF,2008,0.627844,1.45453
14-CAAL-target-earlyF,2009,0.620548,1.26783
14-CAAL-target-earlyF,2010,0.664602,1.2853
14-CAAL-target-earlyF,2011,0.63766,1.59612
14-CAAL-target-earlyF,2012,0.519851,1.79061
14-CAAL-target-earlyF,2013,0.427366,1.43222
14-CAAL-target-earlyF,2014,0.456931,1.75239
14-CAAL-target-earlyF,2015,0.392225,1.93591
14-CAAL-target-earlyF,2016,0.351186,1.7893
14-CAAL-target-earlyF,2017,0.363244,1.41751
14-CAAL-target-earlyF,2018,0.408125,1.5731
14-CAAL-target-earlyF,2019,0.403143,1.55526
14-CAAL-target-earlyF,2020,0.371501,1.48857
14-CAAL-target-earlyF,2021,0.354041,1.60485
14-CAAL-target-earlyF,2022,0.434633,1.06895
14-CAAL-target-earlyF,2023,0.633471,1.06895
