id,Label,values,lambdas
19-CAAL-1979,TOTAL,826.022,
19-CAAL-1979,Catch,9.52204e-06,
19-CAAL-1979,Equil_catch,0.00692108,
19-CAAL-1979,Survey,-20.7767,
19-CAAL-1979,Length_comp,108.469,
19-CAAL-1979,Age_comp,0.112292,
19-CAAL-1979,SizeFreq,723.495,
19-CAAL-1979,Recruitment,14.6697,1
19-CAAL-1979,InitEQ_Regime,0,1
19-CAAL-1979,Forecast_Recruitment,0.0202541,1
19-CAAL-1979,Parm_priors,0,1
19-CAAL-1979,Parm_softbounds,0.0250135,
19-CAAL-1979,Parm_devs,0,1
19-CAAL-1979,Crash_Pen,0,1
