id,Yr,SpawnBio,bias_adjusted,pred_recr
59-CAAL-NZdblnorm-99,1942,11414.9,159.833,158.054
59-CAAL-NZdblnorm-99,1943,11414.9,159.833,159.197
59-CAAL-NZdblnorm-99,1944,11414.9,159.833,159.282
59-CAAL-NZdblnorm-99,1945,11414.9,159.833,159.848
59-CAAL-NZdblnorm-99,1946,11414.9,159.833,161.521
59-CAAL-NZdblnorm-99,1947,11414.9,159.833,165.145
59-CAAL-NZdblnorm-99,1948,11414.9,159.833,170.114
59-CAAL-NZdblnorm-99,1949,11414.9,159.833,171.672
59-CAAL-NZdblnorm-99,1950,11414.9,159.833,172.331
59-CAAL-NZdblnorm-99,1951,11414.9,159.833,176.494
59-CAAL-NZdblnorm-99,1952,11775.5,160.14,183.844
59-CAAL-NZdblnorm-99,1953,11867.1,160.215,179.435
59-CAAL-NZdblnorm-99,1954,10895.9,159.359,171.622
59-CAAL-NZdblnorm-99,1955,5723.55,150.481,159.676
59-CAAL-NZdblnorm-99,1956,4736.93,146.891,158.831
59-CAAL-NZdblnorm-99,1957,4539.31,146.011,162.371
59-CAAL-NZdblnorm-99,1958,4498.47,145.821,164.438
59-CAAL-NZdblnorm-99,1959,3605.77,140.778,156.784
59-CAAL-NZdblnorm-99,1960,3390.34,139.237,157.451
59-CAAL-NZdblnorm-99,1961,3269.25,138.298,150.902
59-CAAL-NZdblnorm-99,1962,2356.2,128.869,133.025
59-CAAL-NZdblnorm-99,1963,2021.25,123.83,127.606
59-CAAL-NZdblnorm-99,1964,1664.41,116.945,119.963
59-CAAL-NZdblnorm-99,1965,2075.77,124.67,125.189
59-CAAL-NZdblnorm-99,1966,2135.23,125.58,124
59-CAAL-NZdblnorm-99,1967,1841.75,120.506,120.351
59-CAAL-NZdblnorm-99,1968,2288.14,127.766,130.312
59-CAAL-NZdblnorm-99,1969,2818.22,134.028,133.769
59-CAAL-NZdblnorm-99,1970,3254.59,137.929,132.821
59-CAAL-NZdblnorm-99,1971,2554.01,131.084,128.675
59-CAAL-NZdblnorm-99,1972,1867.62,120.858,120.654
59-CAAL-NZdblnorm-99,1973,1670.61,116.842,119.272
59-CAAL-NZdblnorm-99,1974,1629.05,115.89,108.82
59-CAAL-NZdblnorm-99,1975,1758.85,118.652,109.473
59-CAAL-NZdblnorm-99,1976,1983.91,122.833,121.483
59-CAAL-NZdblnorm-99,1977,2086.73,124.506,125.798
59-CAAL-NZdblnorm-99,1978,2589.34,131.287,150.43
59-CAAL-NZdblnorm-99,1979,2402.81,128.983,142.159
59-CAAL-NZdblnorm-99,1980,2302.7,127.619,151.212
59-CAAL-NZdblnorm-99,1981,2837.31,133.854,107.131
59-CAAL-NZdblnorm-99,1982,2411.59,129.008,123.319
59-CAAL-NZdblnorm-99,1983,1896.8,121.096,98.5251
59-CAAL-NZdblnorm-99,1984,2034.17,123.455,98.1702
59-CAAL-NZdblnorm-99,1985,2043.74,123.585,77.0441
59-CAAL-NZdblnorm-99,1986,1854.58,120.23,103.797
59-CAAL-NZdblnorm-99,1987,1747.27,118.093,166.579
59-CAAL-NZdblnorm-99,1988,1614.38,115.189,115.251
59-CAAL-NZdblnorm-99,1989,1605.89,114.968,100.981
59-CAAL-NZdblnorm-99,1990,1491.42,112.174,98.9795
59-CAAL-NZdblnorm-99,1991,1549.2,113.58,118.388
59-CAAL-NZdblnorm-99,1992,1690.63,116.772,145.367
59-CAAL-NZdblnorm-99,1993,1967.37,122.075,146.375
59-CAAL-NZdblnorm-99,1994,2133.69,124.759,127.749
59-CAAL-NZdblnorm-99,1995,1861.98,120.123,118.786
59-CAAL-NZdblnorm-99,1996,1946.78,121.633,242.34
59-CAAL-NZdblnorm-99,1997,2028.91,123.004,138.953
59-CAAL-NZdblnorm-99,1998,2304.78,127.127,194.902
59-CAAL-NZdblnorm-99,1999,2528.86,129.956,171.52
59-CAAL-NZdblnorm-99,2000,2392.78,128.239,86.7276
59-CAAL-NZdblnorm-99,2001,2657.93,131.372,179.07
59-CAAL-NZdblnorm-99,2002,2747.36,132.301,113.988
59-CAAL-NZdblnorm-99,2003,2328.24,127.3,126.045
59-CAAL-NZdblnorm-99,2004,1840.04,119.464,122.12
59-CAAL-NZdblnorm-99,2005,1472.95,111.321,96.1028
59-CAAL-NZdblnorm-99,2006,1496.99,111.908,119.519
59-CAAL-NZdblnorm-99,2007,1654.57,115.619,116.457
59-CAAL-NZdblnorm-99,2008,1719.57,117.012,106.563
59-CAAL-NZdblnorm-99,2009,1708.37,116.777,97.2185
59-CAAL-NZdblnorm-99,2010,1813.47,118.9,94.7168
59-CAAL-NZdblnorm-99,2011,1733.6,117.303,91.1794
59-CAAL-NZdblnorm-99,2012,1420.78,109.921,84.3532
59-CAAL-NZdblnorm-99,2013,1171.98,102.344,100.072
59-CAAL-NZdblnorm-99,2014,1242.7,104.689,79.7253
59-CAAL-NZdblnorm-99,2015,1073.85,98.7902,83.4426
59-CAAL-NZdblnorm-99,2016,968.351,94.52,84.2443
59-CAAL-NZdblnorm-99,2017,1001.4,95.9125,82.0822
59-CAAL-NZdblnorm-99,2018,1123.05,100.618,68.9507
59-CAAL-NZdblnorm-99,2019,1112.42,100.231,96.1549
59-CAAL-NZdblnorm-99,2020,1035.9,97.3119,136.037
59-CAAL-NZdblnorm-99,2021,1001.22,95.9052,102.943
59-CAAL-NZdblnorm-99,2022,1231.25,105.369,109.748
59-CAAL-NZdblnorm-99,2023,1791.21,119.656,119.656
