id,sex,age,m,len,len_sd,wt,mat,mat_fec,sr
59-CAAL-NZdblnorm-99,1,0,0.707867,76.9762,9.9314,3.34984,7.90055e-09,0,
59-CAAL-NZdblnorm-99,1,1,0.4718,130.075,10.3481,20.9761,0.000327815,0.0116231,
59-CAAL-NZdblnorm-99,1,2,0.4007,163.621,10.6114,47.2774,0.102543,6.42435,
59-CAAL-NZdblnorm-99,1,3,0.3766,184.815,10.7778,72.8839,0.602685,48.3737,
59-CAAL-NZdblnorm-99,1,4,0.3669,198.205,10.8829,93.4821,0.886435,85.3547,
59-CAAL-NZdblnorm-99,1,5,0.3629,206.664,10.9493,108.483,0.962583,105.538,
59-CAAL-NZdblnorm-99,1,6,0.3612,212.009,10.9912,118.813,0.983396,117.419,
59-CAAL-NZdblnorm-99,1,7,0.3605,215.385,11.0177,125.694,0.990426,124.855,
59-CAAL-NZdblnorm-99,1,8,0.3602,217.518,11.0344,130.187,0.993325,129.585,
59-CAAL-NZdblnorm-99,1,9,0.36,218.866,11.045,133.084,0.99471,132.599,
59-CAAL-NZdblnorm-99,1,10,0.36,220.177,11.0517,135.946,0.995798,135.554,
59-CAAL-NZdblnorm-99,1,0.25,0.64885,92.6165,10.0542,6.36321,1.81824e-07,0,
59-CAAL-NZdblnorm-99,1,1.25,0.454025,139.956,10.4257,27.1737,0.00223626,0.0116231,
59-CAAL-NZdblnorm-99,1,2.25,0.394675,169.864,10.6604,54.001,0.206071,6.42435,
59-CAAL-NZdblnorm-99,1,3.25,0.374175,188.759,10.8087,78.5695,0.706412,48.3737,
59-CAAL-NZdblnorm-99,1,4.25,0.3659,200.697,10.9024,97.734,0.916098,85.3547,
59-CAAL-NZdblnorm-99,1,5.25,0.362475,208.238,10.9616,111.456,0.970305,105.538,
59-CAAL-NZdblnorm-99,1,6.25,0.361025,213.003,10.999,120.811,0.985842,117.419,
59-CAAL-NZdblnorm-99,1,7.25,0.360425,216.013,11.0226,127.005,0.991383,124.855,
59-CAAL-NZdblnorm-99,1,8.25,0.36015,217.915,11.0376,131.035,0.993765,129.585,
59-CAAL-NZdblnorm-99,1,9.25,0.36,219.117,11.047,133.629,0.994935,132.599,
59-CAAL-NZdblnorm-99,1,10.25,0.36,220.285,11.0517,136.185,0.995879,135.554,
59-CAAL-NZdblnorm-99,1,0.5,0.589834,106.56,10.1636,10.3937,2.97901e-06,0,
59-CAAL-NZdblnorm-99,1,1.5,0.43625,148.765,10.4948,33.731,0.011084,0.0116231,
59-CAAL-NZdblnorm-99,1,2.5,0.38865,175.43,10.7041,60.5553,0.338004,6.42435,
59-CAAL-NZdblnorm-99,1,3.5,0.37175,192.275,10.8363,83.9027,0.786038,48.3737,
59-CAAL-NZdblnorm-99,1,4.5,0.3649,202.918,10.9199,101.641,0.937054,85.3547,
59-CAAL-NZdblnorm-99,1,5.5,0.36205,209.642,10.9726,114.155,0.975977,105.538,
59-CAAL-NZdblnorm-99,1,6.5,0.36085,213.89,11.006,122.612,0.987743,117.419,
59-CAAL-NZdblnorm-99,1,7.5,0.36035,216.573,11.027,128.183,0.99216,124.855,
59-CAAL-NZdblnorm-99,1,8.5,0.3601,218.269,11.0403,131.795,0.994133,129.585,
59-CAAL-NZdblnorm-99,1,9.5,0.36,219.34,11.0487,134.115,0.995129,132.599,
59-CAAL-NZdblnorm-99,1,10.5,0.36,220.382,11.0517,136.398,0.99595,135.554,
59-CAAL-NZdblnorm-99,1,0.75,0.530817,118.992,10.2612,15.3208,3.59905e-05,0,
59-CAAL-NZdblnorm-99,1,1.75,0.418475,156.619,10.5565,40.4806,0.0393561,0.0116231,
59-CAAL-NZdblnorm-99,1,2.75,0.382625,180.392,10.7431,66.8673,0.476558,6.42435,
59-CAAL-NZdblnorm-99,1,3.75,0.369325,195.41,10.8609,88.8738,0.844535,48.3737,
59-CAAL-NZdblnorm-99,1,4.75,0.3639,204.899,10.9354,105.218,0.951929,85.3547,
59-CAAL-NZdblnorm-99,1,5.75,0.361625,210.893,10.9824,116.601,0.980202,105.538,
59-CAAL-NZdblnorm-99,1,6.75,0.360675,214.68,11.0122,124.234,0.989237,117.419,
59-CAAL-NZdblnorm-99,1,7.75,0.360275,217.073,11.0309,129.24,0.992798,124.855,
59-CAAL-NZdblnorm-99,1,8.75,0.36005,218.584,11.0428,132.476,0.994445,129.585,
59-CAAL-NZdblnorm-99,1,9.75,0.36,219.539,11.0503,134.55,0.995296,132.599,
59-CAAL-NZdblnorm-99,1,10.75,0.36,220.468,11.0517,136.589,0.996012,135.554,
