id,Year,B.Bmsy,F.Fmsy
59-CAAL-NZdblnorm-99,1952,4.69517,0.0142276
59-CAAL-NZdblnorm-99,1953,4.7317,0.202254
59-CAAL-NZdblnorm-99,1954,4.34446,1.38961
59-CAAL-NZdblnorm-99,1955,2.28211,0.862952
59-CAAL-NZdblnorm-99,1956,1.88873,0.703854
59-CAAL-NZdblnorm-99,1957,1.80993,0.639987
59-CAAL-NZdblnorm-99,1958,1.79365,1.1101
59-CAAL-NZdblnorm-99,1959,1.43771,0.98622
59-CAAL-NZdblnorm-99,1960,1.35181,1.04628
59-CAAL-NZdblnorm-99,1961,1.30353,1.7483
59-CAAL-NZdblnorm-99,1962,0.939471,1.6585
59-CAAL-NZdblnorm-99,1963,0.80592,1.91636
59-CAAL-NZdblnorm-99,1964,0.663639,1.04172
59-CAAL-NZdblnorm-99,1965,0.827658,1.20267
59-CAAL-NZdblnorm-99,1966,0.851367,1.56553
59-CAAL-NZdblnorm-99,1967,0.734351,0.817254
59-CAAL-NZdblnorm-99,1968,0.912337,0.61769
59-CAAL-NZdblnorm-99,1969,1.12369,0.570533
59-CAAL-NZdblnorm-99,1970,1.29768,1.32067
59-CAAL-NZdblnorm-99,1971,1.01834,1.83523
59-CAAL-NZdblnorm-99,1972,0.744664,1.93185
59-CAAL-NZdblnorm-99,1973,0.66611,1.86437
59-CAAL-NZdblnorm-99,1974,0.649539,1.58807
59-CAAL-NZdblnorm-99,1975,0.701295,1.19215
59-CAAL-NZdblnorm-99,1976,0.791031,1.09865
59-CAAL-NZdblnorm-99,1977,0.832027,0.5688
59-CAAL-NZdblnorm-99,1978,1.03243,1.07781
59-CAAL-NZdblnorm-99,1979,0.958059,1.13167
59-CAAL-NZdblnorm-99,1980,0.918141,0.762268
59-CAAL-NZdblnorm-99,1981,1.1313,1.45333
59-CAAL-NZdblnorm-99,1982,0.961559,1.84051
59-CAAL-NZdblnorm-99,1983,0.756297,1.17364
59-CAAL-NZdblnorm-99,1984,0.811073,1.24132
59-CAAL-NZdblnorm-99,1985,0.814889,1.2249
59-CAAL-NZdblnorm-99,1986,0.739466,1.13603
59-CAAL-NZdblnorm-99,1987,0.696679,1.12156
59-CAAL-NZdblnorm-99,1988,0.64369,1.46669
59-CAAL-NZdblnorm-99,1989,0.640306,2.23032
59-CAAL-NZdblnorm-99,1990,0.594666,1.559
59-CAAL-NZdblnorm-99,1991,0.617702,1.19102
59-CAAL-NZdblnorm-99,1992,0.674095,0.883187
59-CAAL-NZdblnorm-99,1993,0.784436,1.08783
59-CAAL-NZdblnorm-99,1994,0.850751,1.78624
59-CAAL-NZdblnorm-99,1995,0.742414,1.61233
59-CAAL-NZdblnorm-99,1996,0.776226,1.41154
59-CAAL-NZdblnorm-99,1997,0.808975,1.27107
59-CAAL-NZdblnorm-99,1998,0.91897,1.76999
59-CAAL-NZdblnorm-99,1999,1.00832,1.52841
59-CAAL-NZdblnorm-99,2000,0.954057,1.23969
59-CAAL-NZdblnorm-99,2001,1.05978,1.08112
59-CAAL-NZdblnorm-99,2002,1.09544,1.1829
59-CAAL-NZdblnorm-99,2003,0.928322,1.80664
59-CAAL-NZdblnorm-99,2004,0.733667,1.77068
59-CAAL-NZdblnorm-99,2005,0.587298,1.58711
59-CAAL-NZdblnorm-99,2006,0.596885,1.31842
59-CAAL-NZdblnorm-99,2007,0.659717,1.17612
59-CAAL-NZdblnorm-99,2008,0.685632,1.36968
59-CAAL-NZdblnorm-99,2009,0.681167,1.18247
59-CAAL-NZdblnorm-99,2010,0.723074,1.21347
59-CAAL-NZdblnorm-99,2011,0.691229,1.52055
59-CAAL-NZdblnorm-99,2012,0.5665,1.6945
59-CAAL-NZdblnorm-99,2013,0.467297,1.31117
59-CAAL-NZdblnorm-99,2014,0.495494,1.67126
59-CAAL-NZdblnorm-99,2015,0.428169,1.80064
59-CAAL-NZdblnorm-99,2016,0.386105,1.59826
59-CAAL-NZdblnorm-99,2017,0.399281,1.30276
59-CAAL-NZdblnorm-99,2018,0.447785,1.46205
59-CAAL-NZdblnorm-99,2019,0.443548,1.44612
59-CAAL-NZdblnorm-99,2020,0.413039,1.37807
59-CAAL-NZdblnorm-99,2021,0.39921,1.42731
59-CAAL-NZdblnorm-99,2022,0.490929,0.952903
59-CAAL-NZdblnorm-99,2023,0.714199,0.952903
