"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"F_2013" "F_2013" 1.54408 0.2568 2.11869 0.982942
"F_2014" "F_2014" 1.76202 0.242638 3.14057 0.999157
"F_2015" "F_2015" 1.91988 0.317142 2.90054 0.998137
"F_2016" "F_2016" 1.70082 0.32986 2.1246 0.98319
"F_2017" "F_2017" 1.28085 0.222281 1.26349 0.896794
"F_2018" "F_2018" 1.36888 0.238161 1.54888 0.939295
"F_2019" "F_2019" 1.20698 0.225439 0.918132 0.820725
"F_2020" "F_2020" 1.01894 0.182795 0.103615 0.541263
"F_2021" "F_2021" 1.11771 0.219128 0.53717 0.704425
"F_2022" "F_2022" 0.868475 0.182954 -0.718897 0.236102
"F_2023" "F_2023" 0.868475 0.182954 -0.718897 0.236102
"Bratio_1953" "Bratio_1953" 4.51578 0.325653 10.7961 1
"Bratio_1954" "Bratio_1954" 4.06 0.335361 9.12449 1
"Bratio_1955" "Bratio_1955" 1.68363 0.471593 1.44962 0.926418
"Bratio_1956" "Bratio_1956" 1.35525 0.38936 0.912405 0.819222
"Bratio_1957" "Bratio_1957" 1.35891 0.339501 1.05717 0.854784
"Bratio_1958" "Bratio_1958" 1.39352 0.322543 1.22004 0.888775
"Bratio_1959" "Bratio_1959" 1.06985 0.293069 0.238326 0.594186
"Bratio_1960" "Bratio_1960" 0.987705 0.266959 -0.0460571 0.481632
"Bratio_1961" "Bratio_1961" 0.931798 0.239769 -0.284448 0.388034
"Bratio_1962" "Bratio_1962" 0.58062 0.191022 -2.19546 0.0140654
"Bratio_1963" "Bratio_1963" 0.457405 0.151563 -3.58 0.000171838
"Bratio_1964" "Bratio_1964" 0.34654 0.123503 -5.29104 6.09365e-08
"Bratio_1965" "Bratio_1965" 0.481081 0.14142 -3.66936 0.000121612
"Bratio_1966" "Bratio_1966" 0.476109 0.155883 -3.36079 0.000388655
"Bratio_1967" "Bratio_1967" 0.35128 0.151925 -4.27001 9.78009e-06
"Bratio_1968" "Bratio_1968" 0.511653 0.168971 -2.89012 0.00192551
"Bratio_1969" "Bratio_1969" 0.69507 0.202249 -1.5077 0.065816
"Bratio_1970" "Bratio_1970" 0.82299 0.237186 -0.746292 0.227746
"Bratio_1971" "Bratio_1971" 0.593236 0.204633 -1.98777 0.0234184
"Bratio_1972" "Bratio_1972" 0.428558 0.152224 -3.75396 8.70584e-05
"Bratio_1973" "Bratio_1973" 0.431184 0.132551 -4.29131 8.88737e-06
"Bratio_1974" "Bratio_1974" 0.429041 0.133738 -4.26924 9.81385e-06
"Bratio_1975" "Bratio_1975" 0.450741 0.141944 -3.86956 5.45377e-05
"Bratio_1976" "Bratio_1976" 0.521674 0.150062 -3.18751 0.000717578
"Bratio_1977" "Bratio_1977" 0.588826 0.156751 -2.6231 0.00435675
"Bratio_1978" "Bratio_1978" 0.796704 0.168899 -1.20365 0.114362
"Bratio_1979" "Bratio_1979" 0.737639 0.14005 -1.87334 0.0305104
"Bratio_1980" "Bratio_1980" 0.70928 0.119236 -2.43819 0.0073806
"Bratio_1981" "Bratio_1981" 0.908442 0.119489 -0.766246 0.221765
"Bratio_1982" "Bratio_1982" 0.760473 0.105025 -2.28066 0.0112842
"Bratio_1983" "Bratio_1983" 0.618687 0.0993133 -3.8395 6.16652e-05
"Bratio_1984" "Bratio_1984" 0.695243 0.101303 -3.00836 0.00131337
"Bratio_1985" "Bratio_1985" 0.699452 0.100018 -3.00494 0.00132822
"Bratio_1986" "Bratio_1986" 0.634493 0.100171 -3.64882 0.000131759
"Bratio_1987" "Bratio_1987" 0.627045 0.106652 -3.49694 0.000235359
"Bratio_1988" "Bratio_1988" 0.618904 0.115839 -3.28989 0.000501196
"Bratio_1989" "Bratio_1989" 0.607049 0.115083 -3.41451 0.00031953
"Bratio_1990" "Bratio_1990" 0.502555 0.10696 -4.65076 1.65542e-06
"Bratio_1991" "Bratio_1991" 0.550031 0.122247 -3.68082 0.000116272
"Bratio_1992" "Bratio_1992" 0.636513 0.136712 -2.65877 0.00392134
"Bratio_1993" "Bratio_1993" 0.745774 0.150642 -1.68762 0.0457421
"Bratio_1994" "Bratio_1994" 0.784649 0.159405 -1.35097 0.0883524
"Bratio_1995" "Bratio_1995" 0.653049 0.147784 -2.34769 0.00944508
"Bratio_1996" "Bratio_1996" 0.712056 0.150655 -1.91128 0.0279842
"Bratio_1997" "Bratio_1997" 0.83992 0.165979 -0.964458 0.167408
"Bratio_1998" "Bratio_1998" 0.93469 0.176597 -0.369826 0.355756
"Bratio_1999" "Bratio_1999" 0.716237 0.155268 -1.82757 0.0338073
"Bratio_2000" "Bratio_2000" 0.610513 0.13127 -2.96707 0.00150331
"Bratio_2001" "Bratio_2001" 0.555876 0.121607 -3.65214 0.000130066
"Bratio_2002" "Bratio_2002" 0.571661 0.125077 -3.42459 0.00030791
"Bratio_2003" "Bratio_2003" 0.620187 0.129822 -2.92565 0.00171876
