id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
03-chg-selex-1979,03,chg-selex-1979,,7,0.948717948717949,1,15,1979,2022,4,3.3,94,39,174,213.691,1.54738e-06,1417.15,7.2593e-05,0.58461,-33.4889,545.55,883.516,20.924,0,0.0390478,0,0.0281716,0,0,0.565,0.00394174135787181,3.82801674710958e-05,0.23292274586751,0.2,0.8,,,,0.8351,0.36,88.3822,210.992,0.8351,0.204908,0.125584,22530.7,14063,11178.3,16249.7,3467.43,4957.26,0.745039,2.25494,3.27796,0.204908,0.125584,242.435,233.642,0.836578535065488,0.619873344719739,0.737499716341026,,,,
