id,Yr,SpawnBio,bias_adjusted,pred_recr
05-exclude-bad-comp,1942,11264.2,121.205,122.741
05-exclude-bad-comp,1943,11264.2,121.205,121.865
05-exclude-bad-comp,1944,11264.2,121.205,122.159
05-exclude-bad-comp,1945,11264.2,121.205,122.596
05-exclude-bad-comp,1946,11264.2,121.205,123.267
05-exclude-bad-comp,1947,11264.2,121.205,124.352
05-exclude-bad-comp,1948,11264.2,121.205,126.193
05-exclude-bad-comp,1949,11264.2,121.205,128.861
05-exclude-bad-comp,1950,11264.2,121.205,129.952
05-exclude-bad-comp,1951,11264.2,121.205,131.999
05-exclude-bad-comp,1952,11712,121.495,139.542
05-exclude-bad-comp,1953,11795.7,121.547,143.187
05-exclude-bad-comp,1954,10852.6,120.919,137.759
05-exclude-bad-comp,1955,4892.1,112.081,122.54
05-exclude-bad-comp,1956,4189.32,109.634,119.268
05-exclude-bad-comp,1957,4121.81,109.361,121.94
05-exclude-bad-comp,1958,4159.3,109.514,124.72
05-exclude-bad-comp,1959,3285.23,105.232,122.217
05-exclude-bad-comp,1960,3192.96,104.669,120.286
05-exclude-bad-comp,1961,3132.71,104.287,122.696
05-exclude-bad-comp,1962,2133.31,95.6257,106.332
05-exclude-bad-comp,1963,1878.85,92.348,91.7548
05-exclude-bad-comp,1964,1447.68,85.091,85.2315
05-exclude-bad-comp,1965,1840.92,91.7661,90.204
05-exclude-bad-comp,1966,1788.35,90.9705,88.6427
05-exclude-bad-comp,1967,1519.95,86.4365,83.2073
05-exclude-bad-comp,1968,1994.86,93.8006,91.0803
05-exclude-bad-comp,1969,2476.11,99.0435,97.8111
05-exclude-bad-comp,1970,2963.68,102.963,97.5915
05-exclude-bad-comp,1971,2293.88,97.2018,90.0271
05-exclude-bad-comp,1972,1585.71,87.5387,85.3216
05-exclude-bad-comp,1973,1361.64,83.1234,79.7467
05-exclude-bad-comp,1974,1259.27,80.7706,81.6876
05-exclude-bad-comp,1975,1291.32,81.508,74.6595
05-exclude-bad-comp,1976,1500.45,85.8909,76.6745
05-exclude-bad-comp,1977,1586.68,87.4565,88.4145
05-exclude-bad-comp,1978,2083.24,94.6862,92.6074
05-exclude-bad-comp,1979,1894.9,92.2358,107.99
05-exclude-bad-comp,1980,1800.26,90.8594,109.99
05-exclude-bad-comp,1981,2432.35,98.362,102.023
05-exclude-bad-comp,1982,2116.12,94.9912,75.7732
05-exclude-bad-comp,1983,1642.86,88.3072,87.735
05-exclude-bad-comp,1984,1781.76,90.5002,67.9151
05-exclude-bad-comp,1985,1814.75,90.9699,74.0578
05-exclude-bad-comp,1986,1605.93,87.615,57.5826
05-exclude-bad-comp,1987,1599.65,87.4858,84.6279
05-exclude-bad-comp,1988,1445.71,84.5887,107.558
05-exclude-bad-comp,1989,1337.76,82.2994,76.6371
05-exclude-bad-comp,1990,1150.05,77.7206,75.6883
05-exclude-bad-comp,1991,1200.57,79.0163,78.4119
05-exclude-bad-comp,1992,1422.46,84.0422,97.7335
05-exclude-bad-comp,1993,1803.37,90.6373,106.402
05-exclude-bad-comp,1994,2061.76,94.0828,112.375
05-exclude-bad-comp,1995,1751.36,89.8121,91.8628
05-exclude-bad-comp,1996,1980.62,93.0227,120.302
05-exclude-bad-comp,1997,2103.62,94.5208,181.536
05-exclude-bad-comp,1998,2499.66,98.6091,124.786
05-exclude-bad-comp,1999,2967.88,102.315,147.636
05-exclude-bad-comp,2000,3003.08,102.535,105.174
05-exclude-bad-comp,2001,3260.76,104.158,90.9687
05-exclude-bad-comp,2002,3186.43,103.682,113.499
05-exclude-bad-comp,2003,2659.89,99.887,92.0228
05-exclude-bad-comp,2004,1896.23,91.7315,97.8788
05-exclude-bad-comp,2005,1513.15,85.5661,96.7144
05-exclude-bad-comp,2006,1625.41,87.552,74.89
05-exclude-bad-comp,2007,1963.5,92.5897,97.3298
05-exclude-bad-comp,2008,2014.45,93.242,99.7196
05-exclude-bad-comp,2009,2028.74,93.4207,77.619
05-exclude-bad-comp,2010,2304.14,96.5376,74.9134
05-exclude-bad-comp,2011,2157.78,94.9546,67.2963
05-exclude-bad-comp,2012,1711.21,88.9615,70.9307
05-exclude-bad-comp,2013,1297.81,81.0847,68.0541
05-exclude-bad-comp,2014,1388.15,83.066,70.8568
05-exclude-bad-comp,2015,1150.77,77.4575,61.2609
05-exclude-bad-comp,2016,1011.75,73.4717,60.6701
05-exclude-bad-comp,2017,1064.93,75.0685,66.4117
05-exclude-bad-comp,2018,1148.29,77.3915,54.8868
05-exclude-bad-comp,2019,1156.01,77.5965,55.7982
05-exclude-bad-comp,2020,1005.65,73.2824,83.973
05-exclude-bad-comp,2021,910.886,70.1625,80.8531
05-exclude-bad-comp,2022,1184.29,79.1203,82.4684
05-exclude-bad-comp,2023,1609.53,88.1571,88.1571
