id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
55-CAAL-NZdblnorm-01,1,1952.37,0.002,0.00199999,0.144809,0.00199999,5.30654e-05,3.35835e-08,1
55-CAAL-NZdblnorm-01,1,1952.62,0.002,0.00199999,0.14473,0.00199999,5.28623e-05,3.33246e-08,1
55-CAAL-NZdblnorm-01,1,1953.12,0.068,0.0679998,4.90851,0.0679998,0.0017819,3.26974e-08,1
55-CAAL-NZdblnorm-01,1,1953.37,0.014,0.014,1.01015,0.014,0.000365484,3.26995e-08,1
55-CAAL-NZdblnorm-01,1,1953.62,0.023,0.0229999,1.66017,0.0229999,0.000598315,6.33236e-08,1
55-CAAL-NZdblnorm-01,1,1953.87,0.024,0.0239974,1.71843,0.0239974,0.000640147,4.94486e-05,1
55-CAAL-NZdblnorm-01,1,1954.12,0.175,0.174999,12.3772,0.174999,0.00476866,5.07276e-08,1
55-CAAL-NZdblnorm-01,1,1954.37,0.328,0.327999,23.2127,0.327999,0.0089133,3.63612e-08,1
55-CAAL-NZdblnorm-01,1,1954.62,0.257,0.256996,18.0089,0.256996,0.00719759,8.34511e-07,1
55-CAAL-NZdblnorm-01,1,1954.87,0.34,0.340098,22.3108,0.340098,0.0112687,0.000346541,1
55-CAAL-NZdblnorm-01,1,1955.12,0.216,0.215999,13.3069,0.215999,0.00791389,8.4685e-08,1
55-CAAL-NZdblnorm-01,1,1955.37,0.228,0.227999,14.1472,0.227999,0.00809981,6.4984e-08,1
55-CAAL-NZdblnorm-01,1,1955.62,0.184,0.183999,11.4127,0.183999,0.00654725,6.90664e-08,1
55-CAAL-NZdblnorm-01,1,1955.87,0.412,0.412005,24.9857,0.412005,0.0156203,7.35807e-07,1
55-CAAL-NZdblnorm-01,1,1956.12,0.14,0.139999,8.37024,0.139999,0.00541984,8.60435e-08,1
55-CAAL-NZdblnorm-01,1,1956.37,0.201,0.200999,12.1892,0.200999,0.00753728,7.47626e-08,1
55-CAAL-NZdblnorm-01,1,1956.62,0.112,0.111999,6.84568,0.111999,0.00416662,8.83471e-08,1
55-CAAL-NZdblnorm-01,1,1956.87,0.255,0.255003,15.3767,0.255003,0.0100009,5.22799e-07,1
55-CAAL-NZdblnorm-01,1,1957.12,0.125,0.124999,7.44878,0.124999,0.00499139,8.01042e-08,1
55-CAAL-NZdblnorm-01,1,1957.37,0.098,0.0979996,5.92045,0.0979996,0.00377955,8.31542e-08,1
55-CAAL-NZdblnorm-01,1,1957.62,0.234,0.233999,14.26,0.233999,0.00885931,1.42758e-07,1
55-CAAL-NZdblnorm-01,1,1957.87,0.645,0.645007,38.8013,0.645007,0.0254631,4.49941e-07,1
55-CAAL-NZdblnorm-01,1,1958.12,0.27,0.269999,16.0217,0.269999,0.0108233,7.69948e-08,1
55-CAAL-NZdblnorm-01,1,1958.37,0.241,0.240999,14.4836,0.240999,0.00931827,7.44949e-08,1
