id,type,yr,Value,StdDev
55-CAAL-NZdblnorm-01,ssb,1952,11754.5,990.972
55-CAAL-NZdblnorm-01,ssb,1953,11857.3,983.258
55-CAAL-NZdblnorm-01,ssb,1954,10850.8,973.202
55-CAAL-NZdblnorm-01,ssb,1955,5514.14,1037.45
55-CAAL-NZdblnorm-01,ssb,1956,4580.68,900.977
55-CAAL-NZdblnorm-01,ssb,1957,4425.12,823.421
55-CAAL-NZdblnorm-01,ssb,1958,4408.35,795.432
55-CAAL-NZdblnorm-01,ssb,1959,3495.88,740.012
55-CAAL-NZdblnorm-01,ssb,1960,3289.79,708.754
55-CAAL-NZdblnorm-01,ssb,1961,3173.96,684.431
55-CAAL-NZdblnorm-01,ssb,1962,2259.63,610.729
55-CAAL-NZdblnorm-01,ssb,1963,1930.23,538.556
55-CAAL-NZdblnorm-01,ssb,1964,1582.62,480.088
55-CAAL-NZdblnorm-01,ssb,1965,1990.35,526.673
55-CAAL-NZdblnorm-01,ssb,1966,2031.14,558.018
55-CAAL-NZdblnorm-01,ssb,1967,1726.4,569.337
55-CAAL-NZdblnorm-01,ssb,1968,2162.08,598.725
55-CAAL-NZdblnorm-01,ssb,1969,2683.04,642.935
55-CAAL-NZdblnorm-01,ssb,1970,3104.1,673.985
55-CAAL-NZdblnorm-01,ssb,1971,2383.56,595.609
55-CAAL-NZdblnorm-01,ssb,1972,1718.9,479.619
55-CAAL-NZdblnorm-01,ssb,1973,1531.57,407.469
55-CAAL-NZdblnorm-01,ssb,1974,1471.24,395.803
55-CAAL-NZdblnorm-01,ssb,1975,1574.7,411.934
55-CAAL-NZdblnorm-01,ssb,1976,1779.85,421.215
55-CAAL-NZdblnorm-01,ssb,1977,1859.35,426.608
55-CAAL-NZdblnorm-01,ssb,1978,2330.79,439.46
55-CAAL-NZdblnorm-01,ssb,1979,2104.29,398.375
55-CAAL-NZdblnorm-01,ssb,1980,2004.83,390.678
55-CAAL-NZdblnorm-01,ssb,1981,2556.99,381.687
55-CAAL-NZdblnorm-01,ssb,1982,2154.47,341.933
55-CAAL-NZdblnorm-01,ssb,1983,1666.54,309.382
55-CAAL-NZdblnorm-01,ssb,1984,1806.08,313.256
55-CAAL-NZdblnorm-01,ssb,1985,1813.16,309.59
55-CAAL-NZdblnorm-01,ssb,1986,1635.76,295.598
55-CAAL-NZdblnorm-01,ssb,1987,1553.41,272.835
55-CAAL-NZdblnorm-01,ssb,1988,1429.93,290.454
55-CAAL-NZdblnorm-01,ssb,1989,1417.16,307.535
55-CAAL-NZdblnorm-01,ssb,1990,1318.4,287.011
55-CAAL-NZdblnorm-01,ssb,1991,1378.69,295.356
55-CAAL-NZdblnorm-01,ssb,1992,1506.12,319.529
55-CAAL-NZdblnorm-01,ssb,1993,1758.55,359.092
55-CAAL-NZdblnorm-01,ssb,1994,1910.1,398.326
55-CAAL-NZdblnorm-01,ssb,1995,1652.4,368.026
55-CAAL-NZdblnorm-01,ssb,1996,1757.98,340.899
55-CAAL-NZdblnorm-01,ssb,1997,1836.64,340.589
55-CAAL-NZdblnorm-01,ssb,1998,2095.91,361.776
55-CAAL-NZdblnorm-01,ssb,1999,2301.2,386.288
55-CAAL-NZdblnorm-01,ssb,2000,2149.97,403.537
55-CAAL-NZdblnorm-01,ssb,2001,2398.7,423.869
55-CAAL-NZdblnorm-01,ssb,2002,2505.41,392.793
55-CAAL-NZdblnorm-01,ssb,2003,2129.45,334.813
55-CAAL-NZdblnorm-01,ssb,2004,1679.08,287.947
55-CAAL-NZdblnorm-01,ssb,2005,1323.45,261.4
55-CAAL-NZdblnorm-01,ssb,2006,1337.1,265.49
55-CAAL-NZdblnorm-01,ssb,2007,1482.5,289.855
55-CAAL-NZdblnorm-01,ssb,2008,1539.76,310.977
55-CAAL-NZdblnorm-01,ssb,2009,1523.13,315.559
55-CAAL-NZdblnorm-01,ssb,2010,1634.98,303.488
55-CAAL-NZdblnorm-01,ssb,2011,1570.89,274.193
55-CAAL-NZdblnorm-01,ssb,2012,1278.89,236.609
55-CAAL-NZdblnorm-01,ssb,2013,1050.12,205.291
55-CAAL-NZdblnorm-01,ssb,2014,1131.01,191.18
55-CAAL-NZdblnorm-01,ssb,2015,968.028,172.73
55-CAAL-NZdblnorm-01,ssb,2016,864.524,168.475
55-CAAL-NZdblnorm-01,ssb,2017,895.346,176.111
55-CAAL-NZdblnorm-01,ssb,2018,1006.58,194.67
55-CAAL-NZdblnorm-01,ssb,2019,992.734,198.537
55-CAAL-NZdblnorm-01,ssb,2020,913.028,201.739
55-CAAL-NZdblnorm-01,ssb,2021,863.247,228.678
55-CAAL-NZdblnorm-01,ssb,2022,1057.4,324.276
