id,Yr,Era,SSB,SSB_nofishing
27-CAAL-NZdblnorm,1950,VIRG,11599.1,11599.1
27-CAAL-NZdblnorm,1951,INIT,11599.1,11599.1
27-CAAL-NZdblnorm,1952,TIME,11923.6,11923.6
27-CAAL-NZdblnorm,1953,TIME,12028.6,12084.4
27-CAAL-NZdblnorm,1954,TIME,11007.6,12259.7
27-CAAL-NZdblnorm,1955,TIME,5575.94,12461.9
27-CAAL-NZdblnorm,1956,TIME,4626.8,12596.2
27-CAAL-NZdblnorm,1957,TIME,4467.31,12617.3
27-CAAL-NZdblnorm,1958,TIME,4446.47,12578
27-CAAL-NZdblnorm,1959,TIME,3521.26,12559
27-CAAL-NZdblnorm,1960,TIME,3308.22,12602.4
27-CAAL-NZdblnorm,1961,TIME,3189.43,12685.4
27-CAAL-NZdblnorm,1962,TIME,2260.69,12752.7
27-CAAL-NZdblnorm,1963,TIME,1926.59,12809.2
27-CAAL-NZdblnorm,1964,TIME,1573.73,12780.9
27-CAAL-NZdblnorm,1965,TIME,1982.09,12636.2
27-CAAL-NZdblnorm,1966,TIME,2020.08,12463.7
27-CAAL-NZdblnorm,1967,TIME,1708.57,12298.9
27-CAAL-NZdblnorm,1968,TIME,2146.05,12125.4
27-CAAL-NZdblnorm,1969,TIME,2669.42,11952.5
27-CAAL-NZdblnorm,1970,TIME,3091.06,11827.3
27-CAAL-NZdblnorm,1971,TIME,2364.46,11761.1
27-CAAL-NZdblnorm,1972,TIME,1695.35,11679.9
27-CAAL-NZdblnorm,1973,TIME,1507.78,11545.8
27-CAAL-NZdblnorm,1974,TIME,1443.28,11433.2
27-CAAL-NZdblnorm,1975,TIME,1540.84,11388.3
27-CAAL-NZdblnorm,1976,TIME,1741.73,11392.4
27-CAAL-NZdblnorm,1977,TIME,1817.07,11293.5
27-CAAL-NZdblnorm,1978,TIME,2285.31,11145.1
27-CAAL-NZdblnorm,1979,TIME,2056.12,11095.5
27-CAAL-NZdblnorm,1980,TIME,1949.75,11186.7
27-CAAL-NZdblnorm,1981,TIME,2505.86,11522.6
27-CAAL-NZdblnorm,1982,TIME,2108.99,11896
27-CAAL-NZdblnorm,1983,TIME,1624.47,12168.8
27-CAAL-NZdblnorm,1984,TIME,1762.18,11864.7
27-CAAL-NZdblnorm,1985,TIME,1770.49,11510.9
27-CAAL-NZdblnorm,1986,TIME,1597.11,11088.2
27-CAAL-NZdblnorm,1987,TIME,1524.37,10602.6
27-CAAL-NZdblnorm,1988,TIME,1400.12,9989.84
27-CAAL-NZdblnorm,1989,TIME,1383.63,9913.36
27-CAAL-NZdblnorm,1990,TIME,1290.11,10753.6
27-CAAL-NZdblnorm,1991,TIME,1349.75,11236.7
27-CAAL-NZdblnorm,1992,TIME,1474.31,11195.5
27-CAAL-NZdblnorm,1993,TIME,1723.17,11039.8
27-CAAL-NZdblnorm,1994,TIME,1872.84,11195
27-CAAL-NZdblnorm,1995,TIME,1619.75,11758.6
27-CAAL-NZdblnorm,1996,TIME,1731.24,12273
27-CAAL-NZdblnorm,1997,TIME,1809.62,12372.6
27-CAAL-NZdblnorm,1998,TIME,2058.32,12575.7
27-CAAL-NZdblnorm,1999,TIME,2257.51,13898.1
27-CAAL-NZdblnorm,2000,TIME,2101.63,14524.3
27-CAAL-NZdblnorm,2001,TIME,2349.52,15029
27-CAAL-NZdblnorm,2002,TIME,2470.16,15085.6
27-CAAL-NZdblnorm,2003,TIME,2100.15,14275.4
27-CAAL-NZdblnorm,2004,TIME,1659.34,13982.1
27-CAAL-NZdblnorm,2005,TIME,1304.52,13407
27-CAAL-NZdblnorm,2006,TIME,1316.83,12844.9
27-CAAL-NZdblnorm,2007,TIME,1457.99,12429.4
27-CAAL-NZdblnorm,2008,TIME,1512.89,12008.9
27-CAAL-NZdblnorm,2009,TIME,1495.28,11874.3
27-CAAL-NZdblnorm,2010,TIME,1610.23,11803.1
27-CAAL-NZdblnorm,2011,TIME,1550.16,11586.1
27-CAAL-NZdblnorm,2012,TIME,1260.6,11206
27-CAAL-NZdblnorm,2013,TIME,1033.62,10760.2
27-CAAL-NZdblnorm,2014,TIME,1116.05,10331.3
27-CAAL-NZdblnorm,2015,TIME,951.156,10043.9
27-CAAL-NZdblnorm,2016,TIME,847.069,10069.7
27-CAAL-NZdblnorm,2017,TIME,876.747,9946.79
27-CAAL-NZdblnorm,2018,TIME,986.54,9865.94
27-CAAL-NZdblnorm,2019,TIME,971.538,9916.15
27-CAAL-NZdblnorm,2020,TIME,893.172,9899.82
27-CAAL-NZdblnorm,2021,TIME,839.692,9674.61
27-CAAL-NZdblnorm,2022,TIME,1020.4,9878.68
27-CAAL-NZdblnorm,2023,FORE,1492.74,10748.4
