id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
09-relax-growth-v2,16,S01_INDEX.1-4,1979.83,1.86281,1.23591,0.333202,0.410276,1
09-relax-growth-v2,16,S01_INDEX.1-4,1980.83,1.31391,1.57915,0.33254,-0.183881,1
09-relax-growth-v2,16,S01_INDEX.1-4,1981.83,1.2559,1.07677,0.332625,0.153889,1
09-relax-growth-v2,16,S01_INDEX.1-4,1982.83,1.50646,1.09126,0.326376,0.322431,1
09-relax-growth-v2,16,S01_INDEX.1-4,1983.83,0.922278,0.949839,0.330303,-0.0294461,1
09-relax-growth-v2,16,S01_INDEX.1-4,1984.83,1.32673,0.976846,0.323343,0.306143,1
09-relax-growth-v2,16,S01_INDEX.1-4,1985.83,0.877509,0.776085,0.321945,0.122825,1
09-relax-growth-v2,16,S01_INDEX.1-4,1986.83,0.855618,0.920633,0.335276,-0.0732377,1
09-relax-growth-v2,16,S01_INDEX.1-4,1987.83,0.835362,1.06756,0.345836,-0.245266,1
09-relax-growth-v2,16,S01_INDEX.1-4,1988.83,0.736157,0.767588,0.35762,-0.0418099,1
09-relax-growth-v2,16,S01_INDEX.1-4,1989.83,1.65752,0.971311,0.320639,0.534431,1
09-relax-growth-v2,16,S01_INDEX.1-4,1990.83,1.13159,0.921195,0.336645,0.205707,1
09-relax-growth-v2,16,S01_INDEX.1-4,1991.83,1.02708,0.950526,0.345696,0.0774596,1
09-relax-growth-v2,16,S01_INDEX.1-4,1992.83,0.558306,1.13723,0.384414,-0.711445,1
09-relax-growth-v2,16,S01_INDEX.1-4,1993.83,0.81207,1.0924,0.34892,-0.296545,1
09-relax-growth-v2,16,S01_INDEX.1-4,1994.83,1.12053,1.12016,0.341153,0.000332521,1
09-relax-growth-v2,16,S01_INDEX.1-4,1995.83,1.11373,1.14959,0.358465,-0.0316866,1
09-relax-growth-v2,16,S01_INDEX.1-4,1996.83,1.1907,1.34039,0.34189,-0.118421,1
09-relax-growth-v2,16,S01_INDEX.1-4,1997.83,1.31626,1.3069,0.348221,0.00713311,1
09-relax-growth-v2,16,S01_INDEX.1-4,1998.83,1.99334,1.79542,0.32869,0.104575,1
09-relax-growth-v2,16,S01_INDEX.1-4,1999.83,1.18608,1.47468,0.36947,-0.217786,1
09-relax-growth-v2,16,S01_INDEX.1-4,2000.83,0.788006,1.67288,0.384061,-0.752794,1
09-relax-growth-v2,16,S01_INDEX.1-4,2001.83,0.727835,1.89437,0.380242,-0.956565,1
09-relax-growth-v2,16,S01_INDEX.1-4,2002.83,0.803887,1.40972,0.361598,-0.561691,1
09-relax-growth-v2,16,S01_INDEX.1-4,2003.83,1.3191,1.30676,0.345035,0.00939546,1
09-relax-growth-v2,16,S01_INDEX.1-4,2004.83,1.26325,0.983957,0.348968,0.24986,1
09-relax-growth-v2,16,S01_INDEX.1-4,2005.83,1.04284,0.9141,0.364489,0.131763,1
09-relax-growth-v2,16,S01_INDEX.1-4,2006.83,0.740614,0.929756,0.374613,-0.227443,1
09-relax-growth-v2,16,S01_INDEX.1-4,2007.83,0.829133,1.02099,0.363606,-0.208149,1
09-relax-growth-v2,16,S01_INDEX.1-4,2008.83,1.047,0.95414,0.36146,0.0928733,1
09-relax-growth-v2,16,S01_INDEX.1-4,2009.83,0.645173,0.952644,0.380014,-0.389723,1
09-relax-growth-v2,16,S01_INDEX.1-4,2010.83,0.790723,0.91843,0.376337,-0.149718,1
09-relax-growth-v2,16,S01_INDEX.1-4,2011.83,0.722675,0.792724,0.38025,-0.0925161,1
09-relax-growth-v2,16,S01_INDEX.1-4,2012.83,0.69595,0.69327,0.384556,0.00385829,1
09-relax-growth-v2,16,S01_INDEX.1-4,2013.83,0.717588,0.795584,0.38891,-0.103181,1
09-relax-growth-v2,16,S01_INDEX.1-4,2014.83,0.790042,0.654647,0.384902,0.18799,1
09-relax-growth-v2,16,S01_INDEX.1-4,2015.83,0.78514,0.603383,0.386274,0.26331,1
09-relax-growth-v2,16,S01_INDEX.1-4,2016.83,0.687733,0.611592,0.380715,0.117335,1
09-relax-growth-v2,16,S01_INDEX.1-4,2017.83,0.591417,0.596423,0.367136,-0.00842929,1
09-relax-growth-v2,16,S01_INDEX.1-4,2018.83,0.724244,0.699297,0.376776,0.0350535,1
09-relax-growth-v2,16,S01_INDEX.1-4,2019.83,0.794833,0.649712,0.361991,0.201602,1
09-relax-growth-v2,16,S01_INDEX.1-4,2020.83,0.742562,0.551486,0.372401,0.29749,1
09-relax-growth-v2,16,S01_INDEX.1-4,2021.83,1.23811,0.616985,0.357539,0.696497,1
09-relax-growth-v2,16,S01_INDEX.1-4,2022.83,0.912191,0.740098,0.383859,0.209066,1
