"Value" "Parm_StDev" "type" "Yr"
"Main_RecrDev_1987" -0.200645 0 "Main_RecrDev" 1987
"Main_RecrDev_1988" 0.351964 0 "Main_RecrDev" 1988
"Main_RecrDev_1989" 0.0227339 0 "Main_RecrDev" 1989
"Main_RecrDev_1990" -0.0589201 0 "Main_RecrDev" 1990
"Main_RecrDev_1991" -0.0972784 0 "Main_RecrDev" 1991
"Main_RecrDev_1992" -0.00870519 0 "Main_RecrDev" 1992
"Main_RecrDev_1993" 0.259958 0 "Main_RecrDev" 1993
"Main_RecrDev_1994" 0.074449 0 "Main_RecrDev" 1994
"Main_RecrDev_1995" 0.152223 0 "Main_RecrDev" 1995
"Main_RecrDev_1996" -0.0380372 0 "Main_RecrDev" 1996
"Main_RecrDev_1997" 0.51177 0 "Main_RecrDev" 1997
"Main_RecrDev_1998" 0.16271 0 "Main_RecrDev" 1998
"Main_RecrDev_1999" 0.217601 0 "Main_RecrDev" 1999
"Main_RecrDev_2000" 0.220127 0 "Main_RecrDev" 2000
"Main_RecrDev_2001" -0.242813 0 "Main_RecrDev" 2001
"Main_RecrDev_2002" 0.241634 0 "Main_RecrDev" 2002
"Main_RecrDev_2003" -0.0262559 0 "Main_RecrDev" 2003
"Main_RecrDev_2004" -0.0614288 0 "Main_RecrDev" 2004
"Main_RecrDev_2005" -0.00867549 0 "Main_RecrDev" 2005
"Main_RecrDev_2006" -0.0451413 0 "Main_RecrDev" 2006
"Main_RecrDev_2007" 0.0459772 0 "Main_RecrDev" 2007
"Main_RecrDev_2008" -0.0623075 0 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.00269804 0 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.0319024 0 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.0195229 0 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.0563858 0 "Main_RecrDev" 2012
"Main_RecrDev_2013" 0.0212727 0 "Main_RecrDev" 2013
"Main_RecrDev_2014" -0.0188578 0 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.0543821 0 "Main_RecrDev" 2015
"Main_RecrDev_2016" -0.0615549 0 "Main_RecrDev" 2016
"Main_RecrDev_2017" 0.00501468 0 "Main_RecrDev" 2017
"Main_RecrDev_2018" 0.0221513 0 "Main_RecrDev" 2018
"Main_RecrDev_2019" -0.144652 0 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.0761159 0 "Main_RecrDev" 2020
"Main_RecrDev_2021" 0.070965 0 "Main_RecrDev" 2021
"Late_RecrDev_2022" 1.77636e-15 0 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0 "ForeRecr" 2023
