"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"F_1983" "F_1983" 1.08764 0.236577 0.37046 0.64448
"F_1984" "F_1984" 1.14724 0.226851 0.649055 0.741849
"F_1985" "F_1985" 1.10486 0.201424 0.520591 0.698674
"F_1986" "F_1986" 1.01627 0.198007 0.0821929 0.532753
"F_1987" "F_1987" 0.995726 0.20479 -0.0208706 0.491674
"F_1988" "F_1988" 1.32859 0.282816 1.16186 0.877354
"F_1989" "F_1989" 2.16745 0.467726 2.49602 0.99372
"F_1990" "F_1990" 1.46484 0.321074 1.44778 0.92616
"F_1991" "F_1991" 1.08816 0.242842 0.363043 0.641714
"F_1992" "F_1992" 0.789153 0.162139 -1.30041 0.0967296
"F_1993" "F_1993" 1.00263 0.214084 0.0122866 0.504902
"F_1994" "F_1994" 1.75196 0.361793 2.07841 0.981164
"F_1995" "F_1995" 1.7276 0.40891 1.77936 0.962409
"F_1996" "F_1996" 1.59533 0.364229 1.6345 0.948923
"F_1997" "F_1997" 1.41531 0.300695 1.38118 0.916389
"F_1998" "F_1998" 1.97696 0.376595 2.59419 0.995259
"F_1999" "F_1999" 1.60674 0.314726 1.92785 0.973063
"F_2000" "F_2000" 1.30893 0.251679 1.22746 0.890175
"F_2001" "F_2001" 1.13705 0.191595 0.715335 0.762799
"F_2002" "F_2002" 1.20042 0.184784 1.0846 0.86095
"F_2003" "F_2003" 1.93816 0.310181 3.02457 0.998755
"F_2004" "F_2004" 1.84424 0.339135 2.48939 0.993602
"F_2005" "F_2005" 1.67199 0.346803 1.93767 0.973669
"F_2006" "F_2006" 1.35283 0.287462 1.2274 0.890163
"F_2007" "F_2007" 1.17633 0.241629 0.729762 0.767232
"F_2008" "F_2008" 1.35243 0.27074 1.30171 0.903492
"F_2009" "F_2009" 1.17271 0.230396 0.74964 0.773264
"F_2010" "F_2010" 1.22529 0.225814 0.997675 0.840781
"F_2011" "F_2011" 1.54862 0.277382 1.97786 0.976028
"F_2012" "F_2012" 1.75101 0.33741 2.22582 0.986987
"F_2013" "F_2013" 1.39004 0.293346 1.32961 0.908177
"F_2014" "F_2014" 1.71802 0.319846 2.24489 0.987612
"F_2015" "F_2015" 1.88143 0.396499 2.22302 0.986893
"F_2016" "F_2016" 1.6968 0.415422 1.67733 0.953262
"F_2017" "F_2017" 1.34253 0.296529 1.15514 0.875983
"F_2018" "F_2018" 1.52944 0.32919 1.60831 0.946117
"F_2019" "F_2019" 1.55193 0.368539 1.4976 0.932882
"F_2020" "F_2020" 1.4686 0.411906 1.13765 0.872366
"F_2021" "F_2021" 1.57669 0.523835 1.1009 0.864531
"F_2022" "F_2022" 1.04311 0.344878 0.125 0.549738
"F_2023" "F_2023" 1.04311 0.344878 0.125 0.549738
"Bratio_1953" "Bratio_1953" 4.7822 0.425774 8.88312 1
"Bratio_1954" "Bratio_1954" 4.41181 0.41297 8.26165 1
"Bratio_1955" "Bratio_1955" 2.32388 0.425015 3.1149 0.99908
"Bratio_1956" "Bratio_1956" 1.89081 0.366187 2.43266 0.992506
"Bratio_1957" "Bratio_1957" 1.80035 0.330921 2.41855 0.992209
"Bratio_1958" "Bratio_1958" 1.82347 0.316859 2.59885 0.995323
"Bratio_1959" "Bratio_1959" 1.51422 0.300724 1.70995 0.956363
"Bratio_1960" "Bratio_1960" 1.4348 0.296059 1.46864 0.929035
"Bratio_1961" "Bratio_1961" 1.36333 0.288127 1.26099 0.896344
"Bratio_1962" "Bratio_1962" 1.01272 0.256736 0.0495388 0.519755
"Bratio_1963" "Bratio_1963" 0.891161 0.232135 -0.468861 0.319585
"Bratio_1964" "Bratio_1964" 0.757699 0.211358 -1.1464 0.125815
"Bratio_1965" "Bratio_1965" 0.954903 0.224229 -0.201121 0.420302
"Bratio_1966" "Bratio_1966" 1.02417 0.229629 0.105243 0.541908
"Bratio_1967" "Bratio_1967" 0.935827 0.236065 -0.271843 0.392871
"Bratio_1968" "Bratio_1968" 1.07761 0.249431 0.311143 0.622154
"Bratio_1969" "Bratio_1969" 1.25001 0.261935 0.954484 0.830081
"Bratio_1970" "Bratio_1970" 1.41695 0.266128 1.56672 0.94141
"Bratio_1971" "Bratio_1971" 1.11104 0.24789 0.447939 0.672901
"Bratio_1972" "Bratio_1972" 0.805291 0.223997 -0.869246 0.192356
"Bratio_1973" "Bratio_1973" 0.718867 0.20637 -1.36228 0.0865551
"Bratio_1974" "Bratio_1974" 0.757641 0.198681 -1.21984 0.111263
"Bratio_1975" "Bratio_1975" 0.886234 0.201094 -0.565735 0.285787
"Bratio_1976" "Bratio_1976" 1.00621 0.207839 0.0298644 0.511912
"Bratio_1977" "Bratio_1977" 1.03467 0.218474 0.158701 0.563048
"Bratio_1978" "Bratio_1978" 1.20283 0.236683 0.856979 0.804272
"Bratio_1979" "Bratio_1979" 1.08062 0.238109 0.338587 0.632539
"Bratio_1980" "Bratio_1980" 1.0624 0.237865 0.262326 0.603465
"Bratio_1981" "Bratio_1981" 1.26943 0.233897 1.15193 0.875324
"Bratio_1982" "Bratio_1982" 1.1008 0.21496 0.468933 0.680441
"Bratio_1983" "Bratio_1983" 0.90308 0.200626 -0.48309 0.314516
"Bratio_1984" "Bratio_1984" 0.976008 0.201776 -0.118906 0.452675
"Bratio_1985" "Bratio_1985" 0.977324 0.195986 -0.115702 0.453944
"Bratio_1986" "Bratio_1986" 0.910917 0.18749 -0.475138 0.317344
"Bratio_1987" "Bratio_1987" 0.842857 0.181161 -0.867421 0.192856
"Bratio_1988" "Bratio_1988" 0.788725 0.182612 -1.15696 0.123645
"Bratio_1989" "Bratio_1989" 0.775138 0.179479 -1.25286 0.105129
"Bratio_1990" "Bratio_1990" 0.706816 0.167192 -1.75358 0.0397513
"Bratio_1991" "Bratio_1991" 0.748747 0.177835 -1.41284 0.0788509
"Bratio_1992" "Bratio_1992" 0.819924 0.192404 -0.935928 0.174655
"Bratio_1993" "Bratio_1993" 0.947442 0.206301 -0.254763 0.399453
"Bratio_1994" "Bratio_1994" 1.01082 0.212243 0.0509742 0.520327
"Bratio_1995" "Bratio_1995" 0.821114 0.194022 -0.921991 0.178267
"Bratio_1996" "Bratio_1996" 0.772295 0.180728 -1.25993 0.103847
"Bratio_1997" "Bratio_1997" 0.768739 0.176516 -1.31014 0.0950742
"Bratio_1998" "Bratio_1998" 0.908123 0.191813 -0.478991 0.315973
"Bratio_1999" "Bratio_1999" 0.985994 0.203905 -0.0686904 0.472618
"Bratio_2000" "Bratio_2000" 0.969178 0.219098 -0.140677 0.444062
"Bratio_2001" "Bratio_2001" 1.04437 0.228033 0.194564 0.577133
"Bratio_2002" "Bratio_2002" 1.04394 0.210382 0.20884 0.582713
"Bratio_2003" "Bratio_2003" 0.905615 0.179538 -0.525712 0.299544
"Bratio_2004" "Bratio_2004" 0.703584 0.144091 -2.05715 0.0198358
"Bratio_2005" "Bratio_2005" 0.589181 0.134349 -3.05784 0.00111476
"Bratio_2006" "Bratio_2006" 0.603567 0.142104 -2.78973 0.00263765
"Bratio_2007" "Bratio_2007" 0.678187 0.158856 -2.02581 0.021392
"Bratio_2008" "Bratio_2008" 0.736348 0.172032 -1.53257 0.0626907
"Bratio_2009" "Bratio_2009" 0.724691 0.172266 -1.59816 0.0550035
"Bratio_2010" "Bratio_2010" 0.744297 0.163634 -1.56266 0.0590668
"Bratio_2011" "Bratio_2011" 0.700366 0.147684 -2.02889 0.0212347
"Bratio_2012" "Bratio_2012" 0.568886 0.128145 -3.36427 0.000383788
"Bratio_2013" "Bratio_2013" 0.462848 0.110948 -4.84147 6.45266e-07
"Bratio_2014" "Bratio_2014" 0.484905 0.104547 -4.92693 4.18272e-07
"Bratio_2015" "Bratio_2015" 0.42104 0.097306 -5.94989 1.34627e-09
"Bratio_2016" "Bratio_2016" 0.387247 0.0971435 -6.30771 1.4222e-10
"Bratio_2017" "Bratio_2017" 0.411208 0.102652 -5.73578 4.86757e-09
"Bratio_2018" "Bratio_2018" 0.456993 0.109611 -4.95396 3.64136e-07
"Bratio_2019" "Bratio_2019" 0.434931 0.110976 -5.09179 1.77655e-07
"Bratio_2020" "Bratio_2020" 0.393605 0.114948 -5.2754 6.63702e-08
"Bratio_2021" "Bratio_2021" 0.3818 0.129304 -4.78099 8.73262e-07
"Bratio_2022" "Bratio_2022" 0.482191 0.170561 -3.03591 0.00119912
"Bratio_2023" "Bratio_2023" 0.703796 0.244913 -1.20942 0.11325
"SSB_unfished" "SSB_unfished" 11240.5 395.913 NA NA
"Totbio_unfished" "Totbio_unfished" 18689.7 394.258 NA NA
"SmryBio_unfished" "SmryBio_unfished" 18689.7 394.258 NA NA
"Recr_unfished" "Recr_unfished" 334.814 11.7928 NA NA
"SSB_Btgt" "SSB_Btgt" 3372.14 118.774 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 1.26779e-17 NA NA
"annF_Btgt" "annF_Btgt" 0.509293 0.0416592 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 1806.26 48.8221 NA NA
"SSB_SPR" "SSB_SPR" 2847.59 100.298 NA NA
"annF_SPR" "annF_SPR" 0.604249 0.0533132 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 1849.82 48.1534 NA NA
"SSB_MSY" "SSB_MSY" 2430.98 106.962 NA NA
"SPR_MSY" "SPR_MSY" 0.265254 0.00314185 NA NA
"annF_MSY" "annF_MSY" 0.697723 0.0611881 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 1862.27 47.0082 NA NA
"Ret_Catch_MSY" "Ret_Catch_MSY" 1862.27 47.0082 NA NA
"B_MSY/SSB_unfished" "B_MSY/SSB_unfished" 0.21627 0.00335131 NA NA
"ForeCatch_2023" "ForeCatch_2023" 1410.93 64.8198 NA NA
"OFLCatch_2023" "OFLCatch_2023" 1410.93 64.8198 NA NA
"ln(SPB)_1952" "ln(SPB)_1952" 9.34536 0.0850003 NA NA
"ln(SPB)_1987" "ln(SPB)_1987" 7.62509 0.209976 NA NA
"ln(SPB)_2022" "ln(SPB)_2022" 7.06664 0.352757 NA NA
