id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
63-CAAL-NZdblnormV2-75,1,1952.37,0.002,0.002,0.155682,0.002,4.16467e-05,2.12899e-08,1
63-CAAL-NZdblnormV2-75,1,1952.62,0.002,0.002,0.155786,0.002,4.14499e-05,2.10904e-08,1
63-CAAL-NZdblnormV2-75,1,1953.12,0.068,0.0679998,5.29846,0.0679998,0.00140002,2.16318e-08,1
63-CAAL-NZdblnormV2-75,1,1953.37,0.014,0.014,1.09146,0.014,0.000287652,2.0881e-08,1
63-CAAL-NZdblnormV2-75,1,1953.62,0.023,0.0229999,1.79605,0.0229999,0.000471189,5.01306e-08,1
63-CAAL-NZdblnormV2-75,1,1953.87,0.024,0.0239971,1.86035,0.0239971,0.000505446,5.99611e-05,1
63-CAAL-NZdblnormV2-75,1,1954.12,0.175,0.174999,13.4244,0.174999,0.00379513,3.8424e-08,1
63-CAAL-NZdblnormV2-75,1,1954.37,0.328,0.327999,25.165,0.327999,0.00710835,2.403e-08,1
63-CAAL-NZdblnormV2-75,1,1954.62,0.257,0.256996,19.5269,0.256996,0.005759,8.4839e-07,1
63-CAAL-NZdblnormV2-75,1,1954.87,0.34,0.340141,24.2081,0.340141,0.00915471,0.000708819,1
63-CAAL-NZdblnormV2-75,1,1955.12,0.216,0.215999,14.3847,0.215999,0.00658114,6.67872e-08,1
63-CAAL-NZdblnormV2-75,1,1955.37,0.228,0.227999,15.2053,0.227999,0.00675542,4.68765e-08,1
63-CAAL-NZdblnormV2-75,1,1955.62,0.184,0.183999,12.1987,0.183999,0.00545378,5.1692e-08,1
63-CAAL-NZdblnormV2-75,1,1955.87,0.412,0.412006,26.478,0.412006,0.0129997,8.51422e-07,1
63-CAAL-NZdblnormV2-75,1,1956.12,0.14,0.139999,8.81704,0.139999,0.004523,6.57729e-08,1
63-CAAL-NZdblnormV2-75,1,1956.37,0.201,0.200999,12.7816,0.200999,0.00625122,5.33908e-08,1
63-CAAL-NZdblnormV2-75,1,1956.62,0.112,0.112,7.1573,0.112,0.00342384,6.56914e-08,1
63-CAAL-NZdblnormV2-75,1,1956.87,0.255,0.255003,16.0022,0.255003,0.00814498,4.57753e-07,1
63-CAAL-NZdblnormV2-75,1,1957.12,0.125,0.125,7.74653,0.125,0.00406268,5.63387e-08,1
63-CAAL-NZdblnormV2-75,1,1957.37,0.098,0.0979996,6.15809,0.0979996,0.00306053,5.74164e-08,1
63-CAAL-NZdblnormV2-75,1,1957.62,0.234,0.233999,14.8594,0.233999,0.00713007,1.11168e-07,1
63-CAAL-NZdblnormV2-75,1,1957.87,0.645,0.645006,40.4558,0.645006,0.0203948,4.12747e-07,1
63-CAAL-NZdblnormV2-75,1,1958.12,0.27,0.269999,16.7614,0.269999,0.00871234,5.19722e-08,1
63-CAAL-NZdblnormV2-75,1,1958.37,0.241,0.240999,15.1814,0.240999,0.00750305,4.9463e-08,1
63-CAAL-NZdblnormV2-75,1,1958.62,0.61,0.609998,38.6316,0.609998,0.0189012,5.33975e-08,1
63-CAAL-NZdblnormV2-75,1,1958.87,1.446,1.44609,88.774,1.44609,0.0489985,1.48206e-05,1
63-CAAL-NZdblnormV2-75,1,1959.12,0.22,0.219999,13.1823,0.219999,0.00782895,6.57547e-08,1
63-CAAL-NZdblnormV2-75,1,1959.37,0.264,0.263999,16.0485,0.263999,0.00902691,8.28662e-08,1
63-CAAL-NZdblnormV2-75,1,1959.62,0.534,0.533999,32.4471,0.533999,0.0182738,2.601e-08,1
63-CAAL-NZdblnormV2-75,1,1959.87,0.9,0.900001,53.5129,0.900001,0.0323107,6.49821e-09,1
63-CAAL-NZdblnormV2-75,1,1960.12,0.211,0.210999,12.4868,0.210999,0.00758192,6.92882e-08,1
63-CAAL-NZdblnormV2-75,1,1960.37,0.495,0.494998,29.794,0.494998,0.0170395,6.92817e-08,1
63-CAAL-NZdblnormV2-75,1,1960.62,0.654,0.654001,39.2358,0.654001,0.0228027,1.1651e-08,1
63-CAAL-NZdblnormV2-75,1,1960.87,0.978,0.977998,57.3696,0.977998,0.0359482,1.66393e-08,1
63-CAAL-NZdblnormV2-75,1,1961.12,0.589,0.588998,34.5174,0.588998,0.021608,6.56627e-08,1
63-CAAL-NZdblnormV2-75,1,1961.37,0.423,0.422998,25.2861,0.422998,0.0148535,7.59409e-08,1
63-CAAL-NZdblnormV2-75,1,1961.62,7.602,7.60205,451.016,7.60205,0.278657,1.65122e-07,1
63-CAAL-NZdblnormV2-75,1,1961.87,0.933,0.933051,52.8761,0.933051,0.0385951,1.25178e-05,1
63-CAAL-NZdblnormV2-75,1,1962.12,1.645,1.64499,91.6446,1.64499,0.0701905,9.32757e-08,1
63-CAAL-NZdblnormV2-75,1,1962.37,0.47,0.469998,26.7452,0.469998,0.0191549,9.71434e-08,1
63-CAAL-NZdblnormV2-75,1,1962.62,1.061,1.061,60.6516,1.061,0.0434122,1.14304e-08,1
63-CAAL-NZdblnormV2-75,1,1962.87,1.322,1.32206,73.2652,1.32206,0.0588738,8.63047e-06,1
63-CAAL-NZdblnormV2-75,1,1963.12,1.526,1.52599,83.497,1.52599,0.0696799,1.00556e-07,1
63-CAAL-NZdblnormV2-75,1,1963.37,0.767,0.766996,42.7154,0.766996,0.0338234,9.16984e-08,1
63-CAAL-NZdblnormV2-75,1,1963.62,1.105,1.10499,62.0017,1.10499,0.0484962,8.79951e-08,1
63-CAAL-NZdblnormV2-75,1,1963.87,1.758,1.75821,95.7095,1.75821,0.0839494,6.05537e-05,1
63-CAAL-NZdblnormV2-75,1,1964.12,0.843,0.842995,44.9407,0.842995,0.0418649,1.3236e-07,1
63-CAAL-NZdblnormV2-75,1,1964.37,0.588,0.587997,32.0963,0.587997,0.0277483,1.12086e-07,1
63-CAAL-NZdblnormV2-75,1,1964.62,0.4,0.399998,22.1508,0.399998,0.0184647,9.22925e-08,1
63-CAAL-NZdblnormV2-75,1,1964.87,0.468,0.467998,25.9746,0.467998,0.0217825,7.77712e-08,1
63-CAAL-NZdblnormV2-75,1,1965.12,2.134,2.13399,119.79,2.13399,0.0981074,1.01635e-07,1
63-CAAL-NZdblnormV2-75,1,1965.37,1.537,1.53699,88.0227,1.53699,0.0687202,9.49809e-08,1
63-CAAL-NZdblnormV2-75,1,1965.62,0.718,0.717997,41.4225,0.717997,0.0322978,6.07825e-08,1
63-CAAL-NZdblnormV2-75,1,1965.87,0.641,0.640998,36.7525,0.640998,0.0299083,2.50042e-08,1
63-CAAL-NZdblnormV2-75,1,1966.12,0.623,0.622997,35.8723,0.622997,0.0291209,1.1765e-07,1
63-CAAL-NZdblnormV2-75,1,1966.37,1.634,1.63399,95.3888,1.63399,0.0749341,1.06394e-07,1
63-CAAL-NZdblnormV2-75,1,1966.62,0.55,0.550001,31.9458,0.550001,0.0259876,1.6654e-08,1
63-CAAL-NZdblnormV2-75,1,1966.87,0.582,0.582001,33.1436,0.582001,0.0289787,9.12912e-09,1
63-CAAL-NZdblnormV2-75,1,1967.12,0.637,0.636996,36.2427,0.636996,0.031628,1.24896e-07,1
63-CAAL-NZdblnormV2-75,1,1967.37,0.479,0.478998,27.6593,0.478998,0.0229879,1.09884e-07,1
63-CAAL-NZdblnormV2-75,1,1967.62,0.625,0.624997,36.1921,0.624997,0.0299015,1.00206e-07,1
63-CAAL-NZdblnormV2-75,1,1967.87,0.399,0.398998,23.0584,0.398998,0.0191634,1.19306e-07,1
63-CAAL-NZdblnormV2-75,1,1968.12,1.094,1.09399,63.6831,1.09399,0.0514787,1.11268e-07,1
63-CAAL-NZdblnormV2-75,1,1968.37,0.608,0.607997,35.7245,0.607997,0.0278697,1.00027e-07,1
63-CAAL-NZdblnormV2-75,1,1968.62,0.194,0.193999,11.4499,0.193999,0.00876302,1.16557e-07,1
63-CAAL-NZdblnormV2-75,1,1968.87,0.265,0.264999,15.7117,0.264999,0.0117981,1.31844e-07,1
63-CAAL-NZdblnormV2-75,1,1969.12,0.721,0.720997,42.9849,0.720997,0.031624,8.92245e-08,1
63-CAAL-NZdblnormV2-75,1,1969.37,0.366,0.365998,22.0283,0.365998,0.0156763,9.15238e-08,1
63-CAAL-NZdblnormV2-75,1,1969.62,0.151,0.150999,9.19262,0.150999,0.00631112,9.76206e-08,1
63-CAAL-NZdblnormV2-75,1,1969.87,0.531,0.530997,32.4808,0.530997,0.0220662,1.13672e-07,1
63-CAAL-NZdblnormV2-75,1,1970.12,1.161,1.16099,71.2117,1.16099,0.0482221,8.54982e-08,1
63-CAAL-NZdblnormV2-75,1,1970.37,0.53,0.529998,32.699,0.529998,0.0217876,8.13228e-08,1
63-CAAL-NZdblnormV2-75,1,1970.62,0.988,0.987997,60.6938,0.987997,0.0413986,4.89253e-08,1
63-CAAL-NZdblnormV2-75,1,1970.87,1.946,1.94601,115.992,1.94601,0.088047,2.35287e-07,1
63-CAAL-NZdblnormV2-75,1,1971.12,9.127,9.12696,523.442,9.12696,0.45242,9.19636e-08,1
63-CAAL-NZdblnormV2-75,1,1971.37,0.616,0.615997,34.8171,0.615997,0.0311543,1.23624e-07,1
63-CAAL-NZdblnormV2-75,1,1971.62,0.314,0.313999,17.6208,0.313999,0.015714,3.53956e-08,1
63-CAAL-NZdblnormV2-75,1,1971.87,0.503,0.503004,27.4786,0.503004,0.02589,2.57056e-07,1
63-CAAL-NZdblnormV2-75,1,1972.12,1.186,1.18599,62.8114,1.18599,0.0631657,9.85494e-08,1
63-CAAL-NZdblnormV2-75,1,1972.37,0.299,0.298998,15.7398,0.298998,0.015668,1.29919e-07,1
63-CAAL-NZdblnormV2-75,1,1972.62,0.641,0.640997,34.0994,0.640997,0.0323426,1.14348e-07,1
63-CAAL-NZdblnormV2-75,1,1972.87,0.166,0.166002,8.7466,0.166002,0.00846867,7.01378e-07,1
63-CAAL-NZdblnormV2-75,1,1973.12,0.316,0.315998,16.4248,0.315998,0.0164212,1.03771e-07,1
63-CAAL-NZdblnormV2-75,1,1973.37,0.432,0.431998,22.6795,0.431998,0.0219011,1.1994e-07,1
63-CAAL-NZdblnormV2-75,1,1973.62,0.379,0.378998,20.334,0.378998,0.0184831,1.13585e-07,1
63-CAAL-NZdblnormV2-75,1,1973.87,0.384,0.384012,20.6084,0.384012,0.0190766,3.78724e-06,1
63-CAAL-NZdblnormV2-75,1,1974.12,0.855,0.854996,45.4867,0.854996,0.044122,1.00001e-07,1
63-CAAL-NZdblnormV2-75,1,1974.37,0.888,0.887995,47.9227,0.887995,0.0453445,1.24778e-07,1
63-CAAL-NZdblnormV2-75,1,1974.62,1.437,1.43699,79.1682,1.43699,0.0722351,1.23009e-07,1
63-CAAL-NZdblnormV2-75,1,1974.87,0.419,0.418998,23.3417,0.418998,0.0212393,1.07109e-07,1
63-CAAL-NZdblnormV2-75,1,1975.12,0.502,0.501997,28.1763,0.501997,0.025793,1.11123e-07,1
63-CAAL-NZdblnormV2-75,1,1975.37,0.64,0.639997,36.4156,0.639997,0.03271,1.22977e-07,1
63-CAAL-NZdblnormV2-75,1,1975.62,1.018,1.01799,58.9119,1.01799,0.0512652,1.21981e-07,1
63-CAAL-NZdblnormV2-75,1,1975.87,0.391,0.390998,22.7696,0.390998,0.0199169,1.24877e-07,1
63-CAAL-NZdblnormV2-75,1,1976.12,0.666,0.665997,38.5805,0.665997,0.0348686,1.12257e-07,1
63-CAAL-NZdblnormV2-75,1,1976.37,0.667,0.666996,38.7304,0.666996,0.0346791,1.29295e-07,1
63-CAAL-NZdblnormV2-75,1,1976.62,1.149,1.14899,67.0789,1.14899,0.0589738,1.22721e-07,1
