id,sex,age,m,len,len_sd,wt,mat,mat_fec,sr
61-CAAL-NZdblnormV2-25,1,0,0.707867,78.0923,9.9314,3.51996,9.8484e-09,0,
61-CAAL-NZdblnormV2-25,1,1,0.4718,130.229,10.3462,21.0633,0.000337507,0.0120056,
61-CAAL-NZdblnormV2-25,1,2,0.4007,163.263,10.609,46.9107,0.0980688,6.11771,
61-CAAL-NZdblnormV2-25,1,3,0.3766,184.194,10.7755,72.0166,0.585334,46.6227,
61-CAAL-NZdblnormV2-25,1,4,0.3669,197.456,10.881,92.2318,0.876081,83.4366,
61-CAAL-NZdblnormV2-25,1,5,0.3629,205.859,10.9479,106.987,0.957967,103.71,
61-CAAL-NZdblnormV2-25,1,6,0.3612,211.184,10.9903,117.175,0.981057,115.602,
61-CAAL-NZdblnormV2-25,1,7,0.3605,214.557,11.0171,123.983,0.988998,123.029,
61-CAAL-NZdblnormV2-25,1,8,0.3602,216.695,11.0341,128.441,0.992305,127.755,
61-CAAL-NZdblnormV2-25,1,9,0.36,218.049,11.0449,131.325,0.993895,130.771,
61-CAAL-NZdblnormV2-25,1,10,0.36,219.374,11.0517,134.19,0.995154,133.742,
61-CAAL-NZdblnormV2-25,1,0.25,0.64885,93.4339,10.0535,6.56078,2.13613e-07,0,
61-CAAL-NZdblnormV2-25,1,1.25,0.454025,139.949,10.4235,27.1687,0.00223168,0.0120056,
61-CAAL-NZdblnormV2-25,1,2.25,0.394675,169.422,10.658,53.5036,0.197128,6.11771,
61-CAAL-NZdblnormV2-25,1,3.25,0.374175,188.096,10.8066,77.5931,0.68988,46.6227,
61-CAAL-NZdblnormV2-25,1,4.25,0.3659,199.929,10.9007,96.4102,0.907636,83.4366,
61-CAAL-NZdblnormV2-25,1,5.25,0.362475,207.426,10.9604,109.916,0.966477,103.71,
61-CAAL-NZdblnormV2-25,1,6.25,0.361025,212.176,10.9981,119.15,0.98381,115.602,
61-CAAL-NZdblnormV2-25,1,7.25,0.360425,215.186,11.0221,125.283,0.990086,123.029,
61-CAAL-NZdblnormV2-25,1,8.25,0.36015,217.093,11.0373,129.285,0.992809,127.755,
61-CAAL-NZdblnormV2-25,1,9.25,0.36,218.302,11.0469,131.868,0.994155,130.771,
61-CAAL-NZdblnormV2-25,1,10.25,0.36,219.484,11.0517,134.429,0.995247,133.742,
61-CAAL-NZdblnormV2-25,1,0.5,0.589834,107.121,10.1624,10.5866,3.32633e-06,0,
61-CAAL-NZdblnormV2-25,1,1.5,0.43625,148.622,10.4925,33.6155,0.010809,0.0120056,
61-CAAL-NZdblnormV2-25,1,2.5,0.38865,174.917,10.7017,59.9292,0.324563,6.11771,
61-CAAL-NZdblnormV2-25,1,3.5,0.37175,191.578,10.8343,82.8259,0.771339,46.6227,
61-CAAL-NZdblnormV2-25,1,4.5,0.3649,202.135,10.9183,100.252,0.930166,83.4366,
61-CAAL-NZdblnormV2-25,1,5.5,0.36205,208.824,10.9715,112.577,0.972768,103.71,
61-CAAL-NZdblnormV2-25,1,6.5,0.36085,213.062,11.0052,120.931,0.985955,115.602,
61-CAAL-NZdblnormV2-25,1,7.5,0.36035,215.747,11.0266,126.451,0.990973,123.029,
61-CAAL-NZdblnormV2-25,1,8.5,0.3601,217.449,11.0401,130.041,0.993233,127.755,
61-CAAL-NZdblnormV2-25,1,9.5,0.36,218.527,11.0487,132.353,0.994378,130.771,
61-CAAL-NZdblnormV2-25,1,10.5,0.36,219.582,11.0517,134.643,0.995329,133.742,
61-CAAL-NZdblnormV2-25,1,0.75,0.530817,119.333,10.2595,15.4758,3.84701e-05,0,
61-CAAL-NZdblnormV2-25,1,1.75,0.418475,156.359,10.5541,40.2427,0.0378523,0.0120056,
61-CAAL-NZdblnormV2-25,1,2.75,0.382625,179.82,10.7407,66.1172,0.460122,6.11771,
61-CAAL-NZdblnormV2-25,1,3.75,0.369325,194.685,10.859,87.7057,0.832035,46.6227,
61-CAAL-NZdblnormV2-25,1,4.75,0.3639,204.103,10.9339,103.772,0.946309,83.4366,
61-CAAL-NZdblnormV2-25,1,5.75,0.361625,210.071,10.9814,114.991,0.97748,103.71,
61-CAAL-NZdblnormV2-25,1,6.75,0.360675,213.852,11.0115,122.537,0.987647,115.602,
61-CAAL-NZdblnormV2-25,1,7.75,0.360275,216.248,11.0305,127.5,0.991702,123.029,
61-CAAL-NZdblnormV2-25,1,8.75,0.36005,217.766,11.0426,130.718,0.99359,127.755,
61-CAAL-NZdblnormV2-25,1,9.75,0.36,218.728,11.0503,132.788,0.99457,130.771,
61-CAAL-NZdblnormV2-25,1,10.75,0.36,219.669,11.0517,134.833,0.995401,133.742,
