id,Year,B.Bmsy,F.Fmsy
19-CAAL-1979,1979,4.0402,0.0782729
19-CAAL-1979,1980,4.13499,0.0586762
19-CAAL-1979,1981,4.26744,0.111861
19-CAAL-1979,1982,4.27108,0.109202
19-CAAL-1979,1983,4.21269,0.0677324
19-CAAL-1979,1984,4.18433,0.0755636
19-CAAL-1979,1985,4.11884,0.073246
19-CAAL-1979,1986,3.98485,0.0667281
19-CAAL-1979,1987,3.84862,0.0612585
19-CAAL-1979,1988,3.79376,0.0789338
19-CAAL-1979,1989,3.92513,0.10871
19-CAAL-1979,1990,4.10743,0.0724325
19-CAAL-1979,1991,4.22403,0.0600273
19-CAAL-1979,1992,4.26645,0.0559552
19-CAAL-1979,1993,4.30199,0.0697729
19-CAAL-1979,1994,4.31888,0.110191
19-CAAL-1979,1995,4.25607,0.0904407
19-CAAL-1979,1996,4.23266,0.0801566
19-CAAL-1979,1997,4.26835,0.0780025
19-CAAL-1979,1998,4.53008,0.110394
19-CAAL-1979,1999,4.93761,0.105611
19-CAAL-1979,2000,5.02108,0.090258
19-CAAL-1979,2001,4.98474,0.0916613
19-CAAL-1979,2002,4.63397,0.100736
19-CAAL-1979,2003,4.197,0.13121
19-CAAL-1979,2004,4.00149,0.109971
19-CAAL-1979,2005,3.91583,0.0870976
19-CAAL-1979,2006,3.99849,0.0736785
19-CAAL-1979,2007,4.125,0.0689308
19-CAAL-1979,2008,4.17159,0.0794675
19-CAAL-1979,2009,4.19301,0.08033
19-CAAL-1979,2010,4.14447,0.0799236
19-CAAL-1979,2011,3.99667,0.0916032
19-CAAL-1979,2012,3.8045,0.0923879
19-CAAL-1979,2013,3.65024,0.0685371
19-CAAL-1979,2014,3.5962,0.0900261
19-CAAL-1979,2015,3.59934,0.0824788
19-CAAL-1979,2016,3.66192,0.0668176
19-CAAL-1979,2017,3.70943,0.0599742
19-CAAL-1979,2018,3.78575,0.07225
19-CAAL-1979,2019,3.79036,0.0635252
19-CAAL-1979,2020,3.74938,0.0571054
19-CAAL-1979,2021,3.81081,0.059611
19-CAAL-1979,2022,4.21921,0.0468263
19-CAAL-1979,2023,4.69748,0.0468263
