"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"Bratio_2000" "Bratio_2000" 0.874848 0.183691 -0.681317 0.247835
"Bratio_2001" "Bratio_2001" 0.974136 0.19353 -0.133645 0.446842
"Bratio_2002" "Bratio_2002" 1.013 0.179726 0.0723468 0.528837
"Bratio_2003" "Bratio_2003" 0.860187 0.153265 -0.912232 0.180823
"Bratio_2004" "Bratio_2004" 0.678704 0.129396 -2.48305 0.00651319
"Bratio_2005" "Bratio_2005" 0.538266 0.116813 -3.95274 3.86468e-05
"Bratio_2006" "Bratio_2006" 0.545889 0.119403 -3.80318 7.14487e-05
"Bratio_2007" "Bratio_2007" 0.604413 0.129937 -3.04445 0.00116561
"Bratio_2008" "Bratio_2008" 0.626898 0.139115 -2.68198 0.00365944
"Bratio_2009" "Bratio_2009" 0.620022 0.14079 -2.69889 0.00347863
"Bratio_2010" "Bratio_2010" 0.664011 0.136233 -2.46629 0.00682613
"Bratio_2011" "Bratio_2011" 0.637137 0.123863 -2.92956 0.00169729
"Bratio_2012" "Bratio_2012" 0.519327 0.10686 -4.49817 3.43016e-06
"Bratio_2013" "Bratio_2013" 0.426752 0.0924666 -6.19952 2.84334e-10
"Bratio_2014" "Bratio_2014" 0.457388 0.0869045 -6.24377 2.14467e-10
"Bratio_2015" "Bratio_2015" 0.392957 0.0789037 -7.69347 7.22464e-15
"Bratio_2016" "Bratio_2016" 0.351673 0.076579 -8.46611 1.28413e-17
"Bratio_2017" "Bratio_2017" 0.363617 0.0799544 -7.95932 8.73651e-16
"Bratio_2018" "Bratio_2018" 0.408567 0.0880614 -6.71614 9.38187e-12
"Bratio_2019" "Bratio_2019" 0.403267 0.0892959 -6.68265 1.17973e-11
"Bratio_2020" "Bratio_2020" 0.371595 0.0900396 -6.97921 1.49374e-12
"Bratio_2021" "Bratio_2021" 0.353653 0.100592 -6.42542 6.60645e-11
"Bratio_2022" "Bratio_2022" 0.433113 0.140022 -4.04856 2.57796e-05
"Bratio_2023" "Bratio_2023" 0.632062 0.21704 -1.69525 0.0450138
"SSB_unfished" "SSB_unfished" 11386.3 298.269 NA NA
"Totbio_unfished" "Totbio_unfished" 17211.6 612.021 NA NA
"SmryBio_unfished" "SmryBio_unfished" 17211.6 612.021 NA NA
"Recr_unfished" "Recr_unfished" 160.409 4.20199 NA NA
"SSB_Btgt" "SSB_Btgt" 3415.89 89.4808 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 5.57717e-18 NA NA
"annF_Btgt" "annF_Btgt" 0.547554 0.0335152 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 1856.13 63.9374 NA NA
"SSB_SPR" "SSB_SPR" 2884.53 75.5616 NA NA
"annF_SPR" "annF_SPR" 0.645554 0.0403115 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 1897.28 63.6145 NA NA
"SSB_MSY" "SSB_MSY" 2518.41 92.026 NA NA
"SPR_MSY" "SPR_MSY" 0.269855 0.00280321 NA NA
"annF_MSY" "annF_MSY" 0.727073 0.0456793 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 1906.81 62.6637 NA NA
"Ret_Catch_MSY" "Ret_Catch_MSY" 1906.81 62.6637 NA NA
"B_MSY/SSB_unfished" "B_MSY/SSB_unfished" 0.221179 0.00299009 NA NA
"ForeCatch_2023" "ForeCatch_2023" 1394.1 78.0291 NA NA
"OFLCatch_2023" "OFLCatch_2023" 1394.1 78.0291 NA NA
"ln(SPB)_1952" "ln(SPB)_1952" 9.36978 0.0840386 NA NA
"ln(SPB)_1987" "ln(SPB)_1987" 7.36154 0.180353 NA NA
"ln(SPB)_2022" "ln(SPB)_2022" 6.99463 0.312961 NA NA
