id,sex,age,m,len,len_sd,wt,mat,mat_fec,sr
21-CAAL-NZrecwtQtr,1,0,0.707867,77.7717,9.9314,3.47045,9.24419e-09,0,
21-CAAL-NZrecwtQtr,1,1,0.4718,130.361,10.3473,21.1391,0.000346483,0.0123626,
21-CAAL-NZrecwtQtr,1,2,0.4007,163.626,10.6104,47.282,0.102589,6.42741,
21-CAAL-NZrecwtQtr,1,3,0.3766,184.668,10.7768,72.6771,0.598583,47.9567,
21-CAAL-NZrecwtQtr,1,4,0.3669,197.977,10.8821,93.1006,0.88336,84.7742,
21-CAAL-NZrecwtQtr,1,5,0.3629,206.396,10.9487,107.984,0.961097,104.931,
21-CAAL-NZrecwtQtr,1,6,0.3612,211.721,10.9908,118.241,0.982613,116.787,
21-CAAL-NZrecwtQtr,1,7,0.3605,215.09,11.0174,125.082,0.989938,124.204,
21-CAAL-NZrecwtQtr,1,8,0.3602,217.221,11.0343,129.554,0.992972,128.923,
21-CAAL-NZrecwtQtr,1,9,0.36,218.568,11.045,132.442,0.994425,131.932,
21-CAAL-NZrecwtQtr,1,10,0.36,219.883,11.0517,135.301,0.995572,134.889,
21-CAAL-NZrecwtQtr,1,0.25,0.64885,93.2555,10.0539,6.51731,2.06253e-07,0,
21-CAAL-NZrecwtQtr,1,1.25,0.454025,140.155,10.4248,27.3105,0.00232014,0.0123626,
21-CAAL-NZrecwtQtr,1,2.25,0.394675,169.821,10.6594,53.9526,0.205186,6.42741,
21-CAAL-NZrecwtQtr,1,3.25,0.374175,188.586,10.8078,78.314,0.702147,47.9567,
21-CAAL-NZrecwtQtr,1,4.25,0.3659,200.456,10.9017,97.3178,0.913516,84.7742,
21-CAAL-NZrecwtQtr,1,5.25,0.362475,207.964,10.9611,110.934,0.969058,104.931,
21-CAAL-NZrecwtQtr,1,6.25,0.361025,212.713,10.9986,120.227,0.985158,116.787,
21-CAAL-NZrecwtQtr,1,7.25,0.360425,215.717,11.0224,126.387,0.990938,124.204,
21-CAAL-NZrecwtQtr,1,8.25,0.36015,217.617,11.0374,130.399,0.993433,128.923,
21-CAAL-NZrecwtQtr,1,9.25,0.36,218.819,11.0469,132.984,0.994663,131.932,
21-CAAL-NZrecwtQtr,1,10.25,0.36,219.991,11.0517,135.539,0.995657,134.889,
21-CAAL-NZrecwtQtr,1,0.5,0.589834,107.064,10.1631,10.5668,3.28986e-06,0,
21-CAAL-NZrecwtQtr,1,1.5,0.43625,148.89,10.4939,33.8307,0.0113178,0.0123626,
21-CAAL-NZrecwtQtr,1,2.5,0.38865,175.346,10.7031,60.4531,0.335799,6.42741,
21-CAAL-NZrecwtQtr,1,3.5,0.37175,192.081,10.8355,83.6017,0.782006,47.9567,
21-CAAL-NZrecwtQtr,1,4.5,0.3649,202.667,10.9192,101.194,0.934908,84.7742,
21-CAAL-NZrecwtQtr,1,5.5,0.36205,209.362,10.9721,113.614,0.974921,104.931,
21-CAAL-NZrecwtQtr,1,6.5,0.36085,213.598,11.0056,122.017,0.987137,116.787,
21-CAAL-NZrecwtQtr,1,7.5,0.36035,216.277,11.0268,127.559,0.991752,124.204,
21-CAAL-NZrecwtQtr,1,8.5,0.3601,217.971,11.0402,131.157,0.99382,128.923,
21-CAAL-NZrecwtQtr,1,9.5,0.36,219.043,11.0487,133.47,0.994867,131.932,
21-CAAL-NZrecwtQtr,1,10.5,0.36,220.088,11.0517,135.752,0.995732,134.889,
21-CAAL-NZrecwtQtr,1,0.75,0.530817,119.379,10.2605,15.4967,3.88315e-05,0,
21-CAAL-NZrecwtQtr,1,1.75,0.418475,156.679,10.5555,40.5354,0.039698,0.0123626,
21-CAAL-NZrecwtQtr,1,2.75,0.382625,180.274,10.7421,66.7119,0.473161,6.42741,
21-CAAL-NZrecwtQtr,1,3.75,0.369325,195.198,10.8601,88.5307,0.840948,47.9567,
21-CAAL-NZrecwtQtr,1,4.75,0.3639,204.638,10.9348,104.743,0.950146,84.7742,
21-CAAL-NZrecwtQtr,1,5.75,0.361625,210.609,10.982,116.043,0.979298,104.931,
21-CAAL-NZrecwtQtr,1,6.75,0.360675,214.386,11.0119,123.63,0.988696,116.787,
21-CAAL-NZrecwtQtr,1,7.75,0.360275,216.776,11.0308,128.611,0.992419,124.204,
21-CAAL-NZrecwtQtr,1,8.75,0.36005,218.287,11.0427,131.835,0.994148,128.923,
21-CAAL-NZrecwtQtr,1,9.75,0.36,219.243,11.0503,133.904,0.995042,131.932,
21-CAAL-NZrecwtQtr,1,10.75,0.36,220.175,11.0517,135.943,0.995797,134.889,
