"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"Recr_2017" "Recr_2017" 80.4409 8.63384 NA NA
"Recr_2018" "Recr_2018" 66.8546 8.7305 NA NA
"Recr_2019" "Recr_2019" 91.6261 14.7862 NA NA
"Recr_2020" "Recr_2020" 129.01 25.874 NA NA
"Recr_2021" "Recr_2021" 97.2992 21.5625 NA NA
"Recr_2022" "Recr_2022" 104.302 25.1821 NA NA
"Recr_2023" "Recr_2023" 115.335 26.6666 NA NA
"SPRratio_1952" "SPRratio_1952" 0.0226483 0.00168045 -581.602 0
"SPRratio_1953" "SPRratio_1953" 0.412452 0.0675907 -8.69272 1.79274e-18
"SPRratio_1954" "SPRratio_1954" 1.0706 0.0604545 1.16779 0.878554
"SPRratio_1955" "SPRratio_1955" 0.935747 0.071374 -0.90023 0.183999
"SPRratio_1956" "SPRratio_1956" 0.879237 0.0751006 -1.60802 0.0539158
"SPRratio_1957" "SPRratio_1957" 0.841199 0.0817344 -1.94289 0.0260146
"SPRratio_1958" "SPRratio_1958" 1.03633 0.0645636 0.562714 0.713185
"SPRratio_1959" "SPRratio_1959" 0.9827 0.0706052 -0.245024 0.403219
"SPRratio_1960" "SPRratio_1960" 1.00167 0.0685485 0.0244059 0.509736
"SPRratio_1961" "SPRratio_1961" 1.15414 0.0509684 3.02421 0.998754
"SPRratio_1962" "SPRratio_1962" 1.14609 0.0552377 2.64477 0.995913
"SPRratio_1963" "SPRratio_1963" 1.18068 0.0505259 3.576 0.999826
"SPRratio_1964" "SPRratio_1964" 1.00932 0.0755013 0.123392 0.549102
"SPRratio_1965" "SPRratio_1965" 1.06446 0.0674126 0.956136 0.830498
"SPRratio_1966" "SPRratio_1966" 1.11781 0.0666643 1.76722 0.961404
"SPRratio_1967" "SPRratio_1967" 0.955231 0.0845345 -0.5296 0.298195
"SPRratio_1968" "SPRratio_1968" 0.834648 0.0832324 -1.98663 0.0234815
"SPRratio_1969" "SPRratio_1969" 0.792762 0.0780383 -2.65559 0.00395852
"SPRratio_1970" "SPRratio_1970" 1.09458 0.0547163 1.72858 0.958058
"SPRratio_1971" "SPRratio_1971" 1.15306 0.0485887 3.15015 0.999184
"SPRratio_1972" "SPRratio_1972" 1.14381 0.0509051 2.82505 0.997636
"SPRratio_1973" "SPRratio_1973" 1.14379 0.0528678 2.7198 0.996734
"SPRratio_1974" "SPRratio_1974" 1.10801 0.0566735 1.90578 0.971661
"SPRratio_1975" "SPRratio_1975" 1.0591 0.0603785 0.978801 0.836161
"SPRratio_1976" "SPRratio_1976" 1.03168 0.0599814 0.528123 0.701293
"SPRratio_1977" "SPRratio_1977" 0.822035 0.0695575 -2.55853 0.00525583
"SPRratio_1978" "SPRratio_1978" 1.08645 0.0462749 1.86816 0.96913
"SPRratio_1979" "SPRratio_1979" 1.05748 0.0501252 1.14676 0.874261
"SPRratio_1980" "SPRratio_1980" 0.915666 0.0543304 -1.55224 0.0603026
"SPRratio_1981" "SPRratio_1981" 1.12487 0.0347445 3.59388 0.999837
"SPRratio_1982" "SPRratio_1982" 1.15179 0.0352801 4.30239 0.999992
"SPRratio_1983" "SPRratio_1983" 1.03091 0.0493277 0.626681 0.734566
"SPRratio_1984" "SPRratio_1984" 1.06164 0.0450405 1.36844 0.914413
"SPRratio_1985" "SPRratio_1985" 1.07992 0.0441083 1.81193 0.965002
"SPRratio_1986" "SPRratio_1986" 1.05854 0.0465194 1.25842 0.895879
"SPRratio_1987" "SPRratio_1987" 1.05825 0.050954 1.14323 0.873529
"SPRratio_1988" "SPRratio_1988" 1.12785 0.0452241 2.82698 0.99765
"SPRratio_1989" "SPRratio_1989" 1.19468 0.0346145 5.62417 1
"SPRratio_1990" "SPRratio_1990" 1.12179 0.0459075 2.65296 0.99601
"SPRratio_1991" "SPRratio_1991" 1.05662 0.0548464 1.03236 0.849049
"SPRratio_1992" "SPRratio_1992" 0.993404 0.0601818 -0.109607 0.45636
"SPRratio_1993" "SPRratio_1993" 1.03101 0.0552356 0.561411 0.712741
"SPRratio_1994" "SPRratio_1994" 1.16056 0.0396598 4.04835 0.999974
"SPRratio_1995" "SPRratio_1995" 1.10448 0.0445093 2.34738 0.990547
"SPRratio_1996" "SPRratio_1996" 1.07242 0.0460826 1.57155 0.941972
"SPRratio_1997" "SPRratio_1997" 1.06301 0.0465934 1.35233 0.911865
"SPRratio_1998" "SPRratio_1998" 1.14028 0.0363975 3.85398 0.999942
"SPRratio_1999" "SPRratio_1999" 1.12848 0.0408612 3.1444 0.999168
"SPRratio_2000" "SPRratio_2000" 1.07792 0.0462199 1.68594 0.954096
"SPRratio_2001" "SPRratio_2001" 1.04105 0.0440052 0.932858 0.824553
"SPRratio_2002" "SPRratio_2002" 1.0863 0.0375627 2.29758 0.989207
"SPRratio_2003" "SPRratio_2003" 1.1821 0.0294581 6.18155 1
"SPRratio_2004" "SPRratio_2004" 1.18716 0.0328406 5.69898 1
"SPRratio_2005" "SPRratio_2005" 1.13759 0.0414265 3.32136 0.999552
"SPRratio_2006" "SPRratio_2006" 1.08956 0.0477187 1.87685 0.969731
"SPRratio_2007" "SPRratio_2007" 1.06524 0.0510791 1.27728 0.899249
"SPRratio_2008" "SPRratio_2008" 1.10963 0.0461837 2.37384 0.991198
"SPRratio_2009" "SPRratio_2009" 1.08234 0.045094 1.82596 0.966072
