id,Fleet,Fleet_name,Yr,Sex,variable,value
21-CAAL-NZrecwtQtr,1,F01_LL.JP.1,2022,1,0,1
21-CAAL-NZrecwtQtr,2,F02_LL.JP.2,2022,1,0,1
21-CAAL-NZrecwtQtr,3,F03_LL.JP.3,2022,1,0,1
21-CAAL-NZrecwtQtr,4,F04_LL.JP.4,2022,1,0,1
21-CAAL-NZrecwtQtr,5,F05_LL.TW.4,2022,1,0,1
21-CAAL-NZrecwtQtr,6,F06_LL.AU.2,2022,1,0,1
21-CAAL-NZrecwtQtr,7,F07_LL.AU.3,2022,1,0,1
21-CAAL-NZrecwtQtr,8,F08_LL.NZ.3,2022,1,0,1
21-CAAL-NZrecwtQtr,9,F09.REC.AU.3,2022,1,0,1
21-CAAL-NZrecwtQtr,10,F10_REC.NZ.3,2022,1,0,1
21-CAAL-NZrecwtQtr,11,F11_LL.ALL.1,2022,1,0,1
21-CAAL-NZrecwtQtr,12,F12_LL.ALL.2,2022,1,0,1
21-CAAL-NZrecwtQtr,13,F13_LL.ALL.3,2022,1,0,1
21-CAAL-NZrecwtQtr,14,F14_LL.ALL.4,2022,1,0,1
21-CAAL-NZrecwtQtr,15,F16_LL.JP.2_early,2022,1,0,1
21-CAAL-NZrecwtQtr,16,S01_INDEX.1-4,2022,1,0,1
21-CAAL-NZrecwtQtr,1,F01_LL.JP.1,2022,1,1,1
21-CAAL-NZrecwtQtr,2,F02_LL.JP.2,2022,1,1,1
21-CAAL-NZrecwtQtr,3,F03_LL.JP.3,2022,1,1,1
21-CAAL-NZrecwtQtr,4,F04_LL.JP.4,2022,1,1,1
21-CAAL-NZrecwtQtr,5,F05_LL.TW.4,2022,1,1,1
21-CAAL-NZrecwtQtr,6,F06_LL.AU.2,2022,1,1,1
21-CAAL-NZrecwtQtr,7,F07_LL.AU.3,2022,1,1,1
21-CAAL-NZrecwtQtr,8,F08_LL.NZ.3,2022,1,1,1
21-CAAL-NZrecwtQtr,9,F09.REC.AU.3,2022,1,1,1
21-CAAL-NZrecwtQtr,10,F10_REC.NZ.3,2022,1,1,1
21-CAAL-NZrecwtQtr,11,F11_LL.ALL.1,2022,1,1,1
21-CAAL-NZrecwtQtr,12,F12_LL.ALL.2,2022,1,1,1
