id,Yr,Era,SSB,SSB_nofishing
21-CAAL-NZrecwtQtr,1950,VIRG,11422.3,11422.3
21-CAAL-NZrecwtQtr,1951,INIT,11422.3,11422.3
21-CAAL-NZrecwtQtr,1952,TIME,11748.1,11748.1
21-CAAL-NZrecwtQtr,1953,TIME,11848.4,11903.6
21-CAAL-NZrecwtQtr,1954,TIME,10835.3,12074.7
21-CAAL-NZrecwtQtr,1955,TIME,5470.62,12274.2
21-CAAL-NZrecwtQtr,1956,TIME,4549.53,12411.6
21-CAAL-NZrecwtQtr,1957,TIME,4412.08,12445.6
21-CAAL-NZrecwtQtr,1958,TIME,4392.9,12412
21-CAAL-NZrecwtQtr,1959,TIME,3478.35,12388.7
21-CAAL-NZrecwtQtr,1960,TIME,3263.33,12429.7
21-CAAL-NZrecwtQtr,1961,TIME,3144.5,12510.6
21-CAAL-NZrecwtQtr,1962,TIME,2226.95,12575.2
21-CAAL-NZrecwtQtr,1963,TIME,1903.3,12630.9
21-CAAL-NZrecwtQtr,1964,TIME,1559.77,12608
21-CAAL-NZrecwtQtr,1965,TIME,1963.35,12469.4
21-CAAL-NZrecwtQtr,1966,TIME,2003.45,12300.1
21-CAAL-NZrecwtQtr,1967,TIME,1696.87,12137.7
21-CAAL-NZrecwtQtr,1968,TIME,2135.28,11967.7
21-CAAL-NZrecwtQtr,1969,TIME,2652.32,11798
21-CAAL-NZrecwtQtr,1970,TIME,3068.43,11673.7
21-CAAL-NZrecwtQtr,1971,TIME,2358.05,11611
21-CAAL-NZrecwtQtr,1972,TIME,1698.94,11538.2
21-CAAL-NZrecwtQtr,1973,TIME,1508.37,11405.6
21-CAAL-NZrecwtQtr,1974,TIME,1438.95,11287.5
21-CAAL-NZrecwtQtr,1975,TIME,1540.91,11239.6
21-CAAL-NZrecwtQtr,1976,TIME,1744.19,11247
21-CAAL-NZrecwtQtr,1977,TIME,1828.58,11155.2
21-CAAL-NZrecwtQtr,1978,TIME,2295.56,11012.3
21-CAAL-NZrecwtQtr,1979,TIME,2084.1,10969.8
21-CAAL-NZrecwtQtr,1980,TIME,1982.16,11072.1
21-CAAL-NZrecwtQtr,1981,TIME,2535.91,11407.9
21-CAAL-NZrecwtQtr,1982,TIME,2156.36,11780.1
21-CAAL-NZrecwtQtr,1983,TIME,1667.37,12043.6
21-CAAL-NZrecwtQtr,1984,TIME,1800.27,11736.3
21-CAAL-NZrecwtQtr,1985,TIME,1808.88,11380.3
21-CAAL-NZrecwtQtr,1986,TIME,1637.67,10953.6
21-CAAL-NZrecwtQtr,1987,TIME,1557.91,10458.8
21-CAAL-NZrecwtQtr,1988,TIME,1437.06,9853.33
21-CAAL-NZrecwtQtr,1989,TIME,1425.5,9785.89
21-CAAL-NZrecwtQtr,1990,TIME,1324.12,10600.1
21-CAAL-NZrecwtQtr,1991,TIME,1383.46,11060.7
21-CAAL-NZrecwtQtr,1992,TIME,1513.82,11013.6
21-CAAL-NZrecwtQtr,1993,TIME,1771.58,10864.8
21-CAAL-NZrecwtQtr,1994,TIME,1926.53,11024.4
21-CAAL-NZrecwtQtr,1995,TIME,1670.48,11572
21-CAAL-NZrecwtQtr,1996,TIME,1772.47,12067.6
21-CAAL-NZrecwtQtr,1997,TIME,1854.36,12166.3
21-CAAL-NZrecwtQtr,1998,TIME,2116.28,12383.9
21-CAAL-NZrecwtQtr,1999,TIME,2320.11,13698.8
21-CAAL-NZrecwtQtr,2000,TIME,2173.56,14321.5
21-CAAL-NZrecwtQtr,2001,TIME,2421.56,14826.9
21-CAAL-NZrecwtQtr,2002,TIME,2521.9,14862.7
21-CAAL-NZrecwtQtr,2003,TIME,2139.96,14044.6
21-CAAL-NZrecwtQtr,2004,TIME,1693.11,13737.9
21-CAAL-NZrecwtQtr,2005,TIME,1342.81,13173.1
21-CAAL-NZrecwtQtr,2006,TIME,1363.74,12643.6
21-CAAL-NZrecwtQtr,2007,TIME,1510.69,12252.8
21-CAAL-NZrecwtQtr,2008,TIME,1564.74,11834.1
21-CAAL-NZrecwtQtr,2009,TIME,1546.07,11690.7
21-CAAL-NZrecwtQtr,2010,TIME,1656.79,11607
21-CAAL-NZrecwtQtr,2011,TIME,1591.87,11378.5
21-CAAL-NZrecwtQtr,2012,TIME,1297.71,10992.5
21-CAAL-NZrecwtQtr,2013,TIME,1065.85,10548.9
21-CAAL-NZrecwtQtr,2014,TIME,1143.05,10123.2
21-CAAL-NZrecwtQtr,2015,TIME,976.483,9834.89
21-CAAL-NZrecwtQtr,2016,TIME,870.931,9849.99
21-CAAL-NZrecwtQtr,2017,TIME,900.993,9726.93
21-CAAL-NZrecwtQtr,2018,TIME,1014.3,9649.22
21-CAAL-NZrecwtQtr,2019,TIME,996.062,9690.69
21-CAAL-NZrecwtQtr,2020,TIME,918.067,9662.99
21-CAAL-NZrecwtQtr,2021,TIME,873.772,9446.28
21-CAAL-NZrecwtQtr,2022,TIME,1067.74,9674.19
21-CAAL-NZrecwtQtr,2023,FORE,1560.34,10562.1
