id,Year,B.Bmsy,F.Fmsy
35-CAAL-revASPM-05,1952,4.54394,0.00349282
35-CAAL-revASPM-05,1953,4.53994,0.0417059
35-CAAL-revASPM-05,1954,4.44997,0.2476
35-CAAL-revASPM-05,1955,3.94944,0.10773
35-CAAL-revASPM-05,1956,3.86293,0.0844529
35-CAAL-revASPM-05,1957,3.85629,0.0748807
35-CAAL-revASPM-05,1958,3.87183,0.121604
35-CAAL-revASPM-05,1959,3.79828,0.0934194
35-CAAL-revASPM-05,1960,3.79119,0.0976526
35-CAAL-revASPM-05,1961,3.78327,0.149623
35-CAAL-revASPM-05,1962,3.68914,0.119101
35-CAAL-revASPM-05,1963,3.66352,0.123204
35-CAAL-revASPM-05,1964,3.64147,0.0618197
35-CAAL-revASPM-05,1965,3.73452,0.0793559
35-CAAL-revASPM-05,1966,3.78248,0.0907309
35-CAAL-revASPM-05,1967,3.79488,0.0530507
35-CAAL-revASPM-05,1968,3.87298,0.0439304
35-CAAL-revASPM-05,1969,3.95255,0.0446314
35-CAAL-revASPM-05,1970,4.01557,0.103151
35-CAAL-revASPM-05,1971,3.95371,0.112548
35-CAAL-revASPM-05,1972,3.89343,0.0943566
35-CAAL-revASPM-05,1973,3.88307,0.0875649
35-CAAL-revASPM-05,1974,3.89583,0.0765178
35-CAAL-revASPM-05,1975,3.9399,0.0655621
35-CAAL-revASPM-05,1976,4.0042,0.0620425
35-CAAL-revASPM-05,1977,4.07166,0.0357992
35-CAAL-revASPM-05,1978,4.18534,0.0786449
35-CAAL-revASPM-05,1979,4.20837,0.0711704
35-CAAL-revASPM-05,1980,4.22694,0.0518503
35-CAAL-revASPM-05,1981,4.2613,0.105386
35-CAAL-revASPM-05,1982,4.16672,0.105037
35-CAAL-revASPM-05,1983,4.06838,0.0618421
35-CAAL-revASPM-05,1984,4.06122,0.0699531
35-CAAL-revASPM-05,1985,4.02952,0.0675195
35-CAAL-revASPM-05,1986,3.99655,0.0585094
35-CAAL-revASPM-05,1987,3.99381,0.0562923
35-CAAL-revASPM-05,1988,4.01245,0.0771333
35-CAAL-revASPM-05,1989,4.00829,0.107354
35-CAAL-revASPM-05,1990,3.94325,0.0723308
35-CAAL-revASPM-05,1991,3.93974,0.0580011
35-CAAL-revASPM-05,1992,3.95686,0.0530142
35-CAAL-revASPM-05,1993,3.99125,0.0672146
35-CAAL-revASPM-05,1994,4.01921,0.107697
35-CAAL-revASPM-05,1995,3.99286,0.0858688
35-CAAL-revASPM-05,1996,4.02897,0.0783235
35-CAAL-revASPM-05,1997,4.08138,0.083561
35-CAAL-revASPM-05,1998,4.10437,0.131075
35-CAAL-revASPM-05,1999,4.00328,0.123894
35-CAAL-revASPM-05,2000,3.90768,0.1056
35-CAAL-revASPM-05,2001,3.84315,0.094748
35-CAAL-revASPM-05,2002,3.82342,0.0965615
35-CAAL-revASPM-05,2003,3.8207,0.126289
35-CAAL-revASPM-05,2004,3.76236,0.106541
35-CAAL-revASPM-05,2005,3.73018,0.083971
35-CAAL-revASPM-05,2006,3.71951,0.0734822
35-CAAL-revASPM-05,2007,3.71554,0.0683216
35-CAAL-revASPM-05,2008,3.70935,0.0818563
35-CAAL-revASPM-05,2009,3.67756,0.0762958
35-CAAL-revASPM-05,2010,3.66756,0.0743167
35-CAAL-revASPM-05,2011,3.6596,0.0835581
35-CAAL-revASPM-05,2012,3.63524,0.0810208
35-CAAL-revASPM-05,2013,3.61531,0.0580736
35-CAAL-revASPM-05,2014,3.63697,0.0813924
35-CAAL-revASPM-05,2015,3.61942,0.0739752
35-CAAL-revASPM-05,2016,3.60814,0.0569809
35-CAAL-revASPM-05,2017,3.6265,0.0533312
35-CAAL-revASPM-05,2018,3.66066,0.0626916
35-CAAL-revASPM-05,2019,3.70247,0.0555384
35-CAAL-revASPM-05,2020,3.77141,0.0546804
35-CAAL-revASPM-05,2021,3.85084,0.060574
35-CAAL-revASPM-05,2022,3.90744,0.0509943
35-CAAL-revASPM-05,2023,3.95906,0.0509943
