id,Yr,Era,SSB,SSB_nofishing
16-CAAL-rm-spike,1950,VIRG,11396.3,11396.3
16-CAAL-rm-spike,1951,INIT,11396.3,11396.3
16-CAAL-rm-spike,1952,TIME,11731.9,11731.9
16-CAAL-rm-spike,1953,TIME,11833.7,11888.7
16-CAAL-rm-spike,1954,TIME,10828.8,12062.8
16-CAAL-rm-spike,1955,TIME,5506.77,12264.9
16-CAAL-rm-spike,1956,TIME,4577.2,12399.1
16-CAAL-rm-spike,1957,TIME,4420.7,12421.2
16-CAAL-rm-spike,1958,TIME,4397.22,12384.5
16-CAAL-rm-spike,1959,TIME,3492.12,12368.1
16-CAAL-rm-spike,1960,TIME,3279.14,12413.1
16-CAAL-rm-spike,1961,TIME,3161.65,12497.1
16-CAAL-rm-spike,1962,TIME,2249.4,12566.1
16-CAAL-rm-spike,1963,TIME,1925.29,12623.4
16-CAAL-rm-spike,1964,TIME,1577.83,12597
16-CAAL-rm-spike,1965,TIME,1983.21,12456.1
16-CAAL-rm-spike,1966,TIME,2026.14,12286.2
16-CAAL-rm-spike,1967,TIME,1721.61,12123
16-CAAL-rm-spike,1968,TIME,2159.32,11951.3
16-CAAL-rm-spike,1969,TIME,2677.78,11781.2
16-CAAL-rm-spike,1970,TIME,3097.45,11658.5
16-CAAL-rm-spike,1971,TIME,2384.33,11594.2
16-CAAL-rm-spike,1972,TIME,1718.2,11516.2
16-CAAL-rm-spike,1973,TIME,1530.38,11386.6
16-CAAL-rm-spike,1974,TIME,1471.21,11279.8
16-CAAL-rm-spike,1975,TIME,1577.2,11239
16-CAAL-rm-spike,1976,TIME,1777.25,11239.2
16-CAAL-rm-spike,1977,TIME,1859.64,11136.5
16-CAAL-rm-spike,1978,TIME,2329.69,10988.8
16-CAAL-rm-spike,1979,TIME,2116.07,10943.6
16-CAAL-rm-spike,1980,TIME,2012.54,11043
16-CAAL-rm-spike,1981,TIME,2561.76,11373
16-CAAL-rm-spike,1982,TIME,2172.98,11735.1
16-CAAL-rm-spike,1983,TIME,1683.55,11993.2
16-CAAL-rm-spike,1984,TIME,1822.18,11696
16-CAAL-rm-spike,1985,TIME,1829.92,11346.6
16-CAAL-rm-spike,1986,TIME,1656.75,10922.8
16-CAAL-rm-spike,1987,TIME,1575.69,10428.9
16-CAAL-rm-spike,1988,TIME,1457.28,9829.34
16-CAAL-rm-spike,1989,TIME,1446.28,9766.08
16-CAAL-rm-spike,1990,TIME,1341.69,10573.4
16-CAAL-rm-spike,1991,TIME,1402.14,11027.9
16-CAAL-rm-spike,1992,TIME,1533.7,10978.8
16-CAAL-rm-spike,1993,TIME,1792.94,10831.8
16-CAAL-rm-spike,1994,TIME,1946.66,10989.4
16-CAAL-rm-spike,1995,TIME,1683.32,11526.3
16-CAAL-rm-spike,1996,TIME,1778.27,12009.2
16-CAAL-rm-spike,1997,TIME,1848.8,12093.4
16-CAAL-rm-spike,1998,TIME,2093.55,12289
16-CAAL-rm-spike,1999,TIME,2282.94,13575.9
16-CAAL-rm-spike,2000,TIME,2150.73,14215.5
16-CAAL-rm-spike,2001,TIME,2412.71,14755.7
16-CAAL-rm-spike,2002,TIME,2518.53,14819.6
16-CAAL-rm-spike,2003,TIME,2141.11,14020.1
16-CAAL-rm-spike,2004,TIME,1699.98,13725.6
16-CAAL-rm-spike,2005,TIME,1351.61,13167.1
16-CAAL-rm-spike,2006,TIME,1373.65,12638.8
16-CAAL-rm-spike,2007,TIME,1521.78,12246.5
16-CAAL-rm-spike,2008,TIME,1577.51,11826.1
16-CAAL-rm-spike,2009,TIME,1558.74,11677.9
16-CAAL-rm-spike,2010,TIME,1668.9,11589.5
16-CAAL-rm-spike,2011,TIME,1602.44,11355.9
16-CAAL-rm-spike,2012,TIME,1306.3,10965.6
16-CAAL-rm-spike,2013,TIME,1072.57,10519.3
16-CAAL-rm-spike,2014,TIME,1147.93,10090.8
16-CAAL-rm-spike,2015,TIME,980.225,9800.38
16-CAAL-rm-spike,2016,TIME,874.808,9813.27
16-CAAL-rm-spike,2017,TIME,905.561,9691.1
16-CAAL-rm-spike,2018,TIME,1019.79,9616.29
16-CAAL-rm-spike,2019,TIME,1002.26,9659.43
16-CAAL-rm-spike,2020,TIME,924.853,9632.51
16-CAAL-rm-spike,2021,TIME,881.882,9418.64
16-CAAL-rm-spike,2022,TIME,1081.54,9652.91
16-CAAL-rm-spike,2023,FORE,1584.99,10553
