id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,Age_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
20-CAAL-1979-estInitF,20,CAAL-1979-estInitF,,8,0.785714285714286,0.904761904761905,15,1979,2022,4,3.3,97,42,171,,0,825.738,4.94561e-13,1.6828e-13,-20.9143,108.573,0.114741,724.549,13.3702,0,0.0201143,0,0.0255684,0,0,0.846,0.442147512215931,0.113918295895413,0.199680467354269,0.2,0.8,,,,0.575502,0.36,77.3123,203.493,0.575502,1.43303e-05,1.01574e-05,178119000,178112000,161498000,179476000,33550600,37351300,0.721205,4.32375,4.80509,1.43303e-05,1.01574e-05,3264470,3264460,1.10445825543597,0.999969040822771,0.999972141898028,,,,
